研报标题,摘要,评级,分享时间
财通证券-电连技术-300679-智驾下沉市场持续扩容，机器人领域深度卡位-250930,"核心观点
　　车载业务驱动公司业绩快速增长：1H2025公司实现营业收入25.24亿元，同比上升17.71%，公司车载连接器业务持续放量，驱动营收快速增长，1H2025公司汽车...",增持（首次）,2025-10-01
天风证券-老凤祥-600612-25Q2收入表现积极、恢复净开店，拐点信号增强-251001,"公司发布2025年中报：
　　25H1，实现营收333.6亿元、同比下滑16.5%，归母净利润12.2亿元、同比下滑13.1%，扣非归母净利润10.5亿元、同比下滑27.9%。...",买入,2025-10-01
天风证券-立昂微-605358-25H1营收同比稳健增长，自主创新+产业链一体化布局-251001,事件：公司发布2025年半年度报告。2025年H1公司实现营收16.66亿元（yoy+14.18%），EBITDA（息税折旧摊销前利润）4.63亿元（yoy+14.79%），归...,增持,2025-10-01
华西证券-思特威-688213-安防+手机+汽车齐头并进，技术创新推动公司发展-250929,"安防巩固领先地位，智慧安防打开空间
　　公司是全球安防CIS领域领军企业，凭借技术迭代与产品升级持续巩固市场优势。2025年上半年，智慧安防业务实现营收15.50亿元，同比大幅...",买入（首次）,2025-10-01
天风证券-兴业科技-002674-加快海外客户开拓-251001,"公司发布半年报
　　25Q2公司营收7亿，同增7%，归母净利0.12亿，同减45%。25H1营收13亿同增6%，归母净利0.3亿，同减45%。
　　25H1公司鞋包带用皮革收入...",增持,2025-10-01
民生证券-四维图新-002405-公司事件点评：整合优质资源发力自动驾驶，龙头开启发展新征程-250930,事件概述：9月29日公司发布公告，拟以现金及资产形式出资对PhiGentRobotics Limited投资及提供财务资助。鉴智开曼是大规模中高阶智驾量产的软件算法公司，为车企...,推荐,2025-10-01
太平洋证券-清溢光电-688138-加快创新步伐，半导体芯片掩膜版业务稳步推进-250930,"事件：公司发布2025中报，2025H1公司实现营收6.22亿元，同比增长10.90%；实现归母净利润0.92亿元，同比增长3.52%。
　　加快创新步伐，半导体芯片掩膜版业务...",买入,2025-09-30
华金证券-超颖电子-603175-新股覆盖研究-250930,"投资要点
　　10月10日有一家主板上市公司“超颖电子”询价。
　　超颖电子（603175）：公司主营业务是印制电路板的研发、生产和销售。公司2022-2024年分别实现营业收...",,2025-09-30
国金证券-国盾量子-688027-国之重盾，量创智子-250930,"公司简介
　　公司成立于2009年，主要从事量子通信、量子计算、量子精密测量产品的研发、生产、销售并提供相关技术服务，在量子科技领域具备较强的技术优势、工艺优势和成本优势。20...",买入（首次）,2025-09-30
华鑫证券-奕东电子-301123-公司动态研究报告：精密电子零组件领先企业，液冷打开成长空间-250930,"▌精密电子零组件领先企业，产品较为丰富
　　公司主要从事FPC、连接器及零组件、LED背光模组等精密电子零组件的研发、生产和销售，产品应用于消费类电子、通讯通信、新能源、汽车电...",增持（首次）,2025-09-30
华福证券-昱能科技-688348-Q2微逆出货实现环增，工商储业务贡献业绩增量-250930,"业绩点评
　　公司发布25H1业绩公告，25H1实现营业收入6.51亿元，同比-27.54%，归母净利0.79亿元，同比-9.88%，扣非归母净利0.57亿元，同比-36.05...",买入,2025-09-30
东吴证券-优优绿能-301590-充电模块龙头企业，进军HVDC打造第二增长极-250930,充电模块龙头企业，深度受益高功率快充需求。公司成立于2015年，是国内直流充电桩模块领军企业之一，24年在国内充电模块市占率达16%，位居行业第二。创始人团队软硬件搭配技术实力...,买入（首次）,2025-09-30
财通证券-洪都航空-600316-国内教练机研制龙头，机弹一体优势显著-250930,教练机研制龙头，新中国第一架飞机诞生地：公司前身为1951年创建的国营洪都机械厂，1954年国营洪都机械厂制造的初教-5完成首飞，揭开了新中国自主制造飞机的第一页。2000年1...,增持（首次）,2025-09-30
民生证券-云南铜业-000878-公司动态报告：业绩稳健，凉山矿业注入在即-250930,西南区域铜业龙头，经营稳健。公司是中铝集团、中国铜业唯一铜产业上市平台，主要业务涵盖了铜的勘探、采选、冶炼，贵金属和稀散金属的提取与加工，硫化工以及贸易等领域。产量方面，202...,推荐（首次）,2025-09-30
东吴证券-九丰能源-605090-拟投资建设新疆煤制气，上游布局优质气源-250930,"事件：公司发布公告，拟投资建设新疆庆华二期工程项目（年产40亿方煤制天然气项目）。
　　自有/自筹资金获新疆煤制气20亿方/年，实现上游自有气源布局。公司公告拟对外投资建设新疆...",买入,2025-09-30
光大证券-九丰能源-605090-对外投资公告点评：拟投资新疆煤制气项目，积极寻求新增长点-250930,事件：公司发布《关于拟对外投资建设新疆煤制天然气项目的公告》，公司拟作为产业投资人，与新疆庆华能源集团有限公司（以下简称“新疆庆华”）、河南未来丝路清洁能源合伙企业（有限合伙）...,买入,2025-09-30
东海证券-工商银行-601398-公司简评报告：息差降幅收窄，资产质量稳定-250930,事件：公司此前公布2025半年度报告。上半年，公司实现营业收入4270.92亿元（+1.57%，YoY），归属于母公司普通股股东净利润1681.03亿元（-1.39%，YoY）...,增持,2025-09-30
东吴证券-安迪苏-600299-全球蛋氨酸行业龙头，特种产品蓬勃发展-250930,安迪苏是全球领先的动物营养添加剂生产企业。公司在全球各地设有分支机构，生产基地遍布欧洲、美国、中国和泰国，主要产品包括蛋氨酸、维生素、特种产品等动物营养添加剂，为动物饲料领域设...,买入（首次）,2025-09-30
华安证券-沃尔核材-002130-受益AI大时代的高速铜缆领军者-250930,"沃尔核材：铜互连核心标的，全球高速铜缆领军者
　　深圳市沃尔核材股份有限公司成立于1998年，于2004年改制为股份有限公司，于2007年登陆深交所完成A股上市。公司自热缩材料...",买入（首次）,2025-09-30
中原证券-概伦电子-688206-中报点评：上半年扭亏为盈，2025迎多重利好-250929,"投资要点：
　　公司公布了2025年半年报：2025H1公司收入2.18亿元，同比增长11.43%；净利润4618万元，实现了扭亏为盈，较上年同期增长了8706万元；扣非后净利...",增持（首次）,2025-09-30
中原证券-安琪酵母-600298-2025年中报点评：主业收入大幅增长，毛利率修复-250930,"公司发布2025年中报：2025年上半年，公司实现营收78.99亿元，同比增10.10%；实现归母扣非净利润7.42亿元，同比增24.49%。
　　酵母主业的营收大幅增长。20...",增持,2025-09-30
太平洋证券-恒生电子-600570-2025年中报点评：利润回升提振企业信心，研发投入静待增长拐点-250929,事件：恒生电子发布2025年半年报。报告期内，公司实现归母净利润2.61亿元，同比大幅增长771.57%；ROE（加权）为2.98%，同比+2.61pct;基本每股收益0.14...,买入,2025-09-30
光大证券-中国石油-601857-公告点评：古龙页岩油示范区新增1.58亿吨探明储量，助力页岩油开发突破-250930,"事件：中国石油集团公众号消息，大庆古龙陆相页岩油国家级示范区新增1.58亿吨页岩油探明储量。
　　点评：
　　新增探明储量为页岩油开发提供资源保障，古龙页岩油示范区实现跨越式发...",买入,2025-09-30
中邮证券-柳药集团-603368-业绩阶段性承压，员工激励及参股海外创新药公司布局长远-250930,"业绩阶段性承压
　　公司发布2025年中报：2025H1营业收入103.01亿元（-3.21%），归母净利润4.29亿元（-7.52%），扣非净利润4.22亿元（-7.55%）...",买入（首次）,2025-09-30
太平洋证券-同花顺-300033-2025年中报点评：技术赋能助力发展，市场需求持续释放-250929,事件：同花顺发布2025年半年报。报告期内，公司实现营业收入17.79亿元，同比+28.07%；实现归母净利润5.02亿元，同比+38.29%；ROE（加权）为6.77%，同比...,买入,2025-09-30
东方证券-宝武镁业-002182-半年度业绩点评：项目产能快速释放，镁产业链齐头并进-250930,"核心观点
　　矿价上涨产能释放，白云石利润贡献或显著提升。白云岩矿资源方面，公司青阳项目当前具备产能1350万吨，650万吨白云石破碎项目预计于2025年底投产，根据项目建设进...",买入,2025-09-30
民生证券-云天励飞-688343-深度报告：算法芯片化助力，全产业链发展打造推理AI龙头-250930,公司AI产品以消费级、企业级、行业级三方向发展。公司以“算法芯片化”作为底层优势，在消费级、企业级、行业级三种场景部署产品和服务。企业级场景主要为AI推理芯片与相关产品、算力服...,推荐（首次）,2025-09-30
财信证券-信立泰-002294-创新产品持续放量，JK07等重点项目进展积极-250926,公司简介：国内心血管慢病领域龙头企业。公司主营业务涉及药品、医疗器械产品的研发、生产、销售，主要产品包括心血管类药物及医疗器械、头孢类抗生素及原料、骨科药物等。其中，公司主要的...,增持（首次）,2025-09-30
华龙证券-首都在线-300846-公司深度研究：把握AI机遇，全球化+智算开启新叙事-250923,"推进智算+全球化布局，营收结构持续改善。首都在线作为中国最早的IDC服务商之一，经过多年发展已形成覆盖云服务、通信网络服务和IDC服务的多元化业务体系,主营业务包括智算云、计算...",增持,2025-09-30
东海证券-邮储银行-601658-公司简评报告：非息收入亮眼，储蓄代理费率调整效果显现-250930,"投资要点
　　事件：邮储银行此前公布2025半年度报告。上半年，公司实现营业收入1794.46亿元（+1.50%，YoY），归母净利润492.28亿元（+0.85%，YoY）。...",增持,2025-09-30
国元证券-道通科技-688208-事件点评：TPMS位列北美第一，有望持续高成长-250930,"事件：
　　2025年9月24日，道通科技微信公众号发布：北美权威轮胎行业媒体《现代轮胎经销商》(Modern Tire Dealer)近日发布的《2025年TPMS品牌洞察研...",买入,2025-09-30
华安证券-歌尔股份-002241-回归成长轨道，AI注入新动力-250929,"逐步回归成长轨道。
　　公司收入表现整体较为稳健，从2018年的237.5亿元增长到2022年的1048.9亿元，之后经历2022-2024年波折，营收保持在1000亿附近。从...",买入（首次）,2025-09-30
华安证券-沪硅产业-688126-25H1利润端承压，关注300mm产能扩张及产品进展-250929,"事件：沪硅产业发布2025年半年度报告
　　25H1实现营业收入17.0亿元，同比增长8.2%；实现归母净利润-3.7亿元，亏损同比收窄；实现毛利率-13.1%，同比下降约2....",增持,2025-09-30
海通国际-高伟达-300465-首次覆盖：AIAgent和智能金融大数据服务打造新成长曲线-250929,"本报告导读：
　　公司是深耕20余年的老牌银行IT服务商，有望通过AIAgent和智能金融大数据服务打造新成长曲线。
　　投资要点：
　　首次覆盖，给予“优于大市”评级。公司积...",优于大市（首次）,2025-09-30
海通国际-汉朔科技-301275-2025年半年报点评：首次覆盖，北美客户拓展顺利，静待需求释放-250929,"本报告导读：
　　公司2025年上半年业绩短期承压，随着北美客户需求释放，以及存量电子价签大规模替换来临，需求有望重回高增长。
　　投资要点：
　　给予“优于大市”评级。考虑到...",优于大市,2025-09-30
海通国际-彩讯股份-300634-三大产品线与AI融合，构建全栈AI服务体系-250929,"投资要点：
　　维持“优于大市”评级。我们预计公司2025-2027年EPS为0.61/0.78/0.96，下调原因为信创驱动趋缓，AI产品仍处开拓期。但AI业务预计将打开成长...",优于大市,2025-09-30
天风证券-舍得酒业-600702-普通酒高增贡献增长，静待拐点来临-250930,"事件：公司发布2025年半年度报告。
　　2025H1公司营业收入/归母净利润分别为27.01/4.43亿元（同比-17.41%/-24.98%）。2025Q2公司营业收入/归...",买入,2025-09-30
国金证券-中材科技-002080-事件点评：“大满贯”选手定增募投特种玻纤项目-250930,"事件
　　2025年9月29日，公司发布公告称，拟定增募资不超过44.8亿元，用于①年产3500万米低介电纤维布项目，②年产2400万米超低损耗低介电纤维布项目，③偿还国拨资金...",买入,2025-09-30
天风证券-山西汾酒-600809-调整期韧性凸显，全国化势能延续-250930,"事件：公司发布2025年半年度报告。
　　2025H1公司营业收入/归母净利润分别为239.64/85.05亿元（同比+5.35%/+1.13%）；2025Q2公司营业收入/归...",买入,2025-09-30
中邮证券-久立特材-002318-2025H1业绩实现较快增长，开拓海外市场成效显著-250930,"事件
　　8月26日，久立特材发布2025年半年报。2025H1，公司实现营收61.05亿元，同比增长26%，实现归母净利润8.28亿元，同比增长28%，实现扣非归母净利润7....",买入,2025-09-30
开源证券-明阳电气-301291-公司首次覆盖报告：新能源输配电翘楚，海外、海风、AIDC多域突破-250930,"国内新能源输配电翘楚，海上、海外开拓新增长极
　　明阳电气是国内领先的新能源领域智能化配电设备提供商，公司在海上风电升压系统具有领先地位，率先打破外资垄断实现国产替代，已积累较...",买入（首次）,2025-09-30
中邮证券-百济神州-688235-泽布替尼环比稳定增长，Q2维持GAAP转正势头-250930,"事件
　　公司公布2025年半年报，上半年实现营业收入175.2亿元（+46.0%）、归母净利润4.5亿元（去年同期为-28.8亿元）、扣非归母净利润2.6亿元（去年同期为-3...",买入（首次）,2025-09-30
华鑫证券-中石科技-300684-公司动态研究报告：高分子材料及热管理解决方案领导者，数据中心液冷打造新的增长曲线-250929,"▌功能高分子材料及热管理解决方案全球领导者，业绩稳步增长
　　公司是功能高分子材料及热管理解决方案全球领导者，以高成长行业需求为依托，聚焦核心材料及组件，紧跟AI+行业发展趋势...",买入,2025-09-30
华鑫证券-牧原股份-002714-公司事件点评报告：成本端优势持续强化，屠宰海外打开增量市场-250929,"事件
　　牧原股份发布公告：2025年8月份，公司销售商品猪700.1万头，同比变动27.10%，累计5174.9万头。商品猪销售均价13.51元/公斤，同比变动-31.46%...",买入,2025-09-30
天风证券-海澜之家-600398-京东奥莱深耕质价比折扣零售-250930,"公司发布2025中报
　　25H1：营收116亿，归母净利润16亿；其中海澜之家系列主营业务收入84亿；海澜团购定制业务主营业务收入13亿；其他品牌主营业务收入15亿。
　　品...",买入,2025-09-30
财信证券-海思科-002653-创新转型成效显著，多款新药上市放量-250929,公司简介：公司已成功转型为创新药研发企业，在研管线覆盖的疾病领域主要在麻醉镇痛、呼吸、慢病、肿瘤和自身免疫等领域，处于临床试验阶段及商业化阶段的1类新药共有17个。目前，公司创...,增持（首次）,2025-09-30
中邮证券-高德红外-002414-2025H1业绩同比高增，完整装备系统内销外贸空间广阔-250930,"事件
　　8月26日，高德红外发布2025年半年报。2025H1，公司实现营业收入19.34亿元，同比增长68%，实现归母净利润1.81亿元，同比增长907%。
　　点评
　　...",买入,2025-09-30
天风证券-居然智家-000785-加速推进数智化转型升级及国际化战略-250930,"公司发布25年中报
　　25Q2公司实现收入31.3亿元，同比-2.4%；归母净利润1.2亿元，同比-54.0%；扣非归母净利润1.5亿元，同比-50.0%。
　　25H1公司...",买入,2025-09-30
太平洋证券-思源电气-002028-2025年中报点评：出海持续兑现，备货准备旺季-250928,"事件：公司发布2025年中报。
　　2025H1，营业收入84.97亿元，同比+37.80%；归母净利润12.93亿元，同比+45.71%；扣非净利润12.36亿元，同比+47...",买入,2025-09-30
民生证券-百亚股份-003006-首次覆盖：自由点何以破局，拥抱变革，乘势而起-250929,全国化扩张的区域个护龙头，电商、外围省份快速成长。百亚股份成立于2010年，主要从事个人卫生用品的研发、生产和销售，产品主要涵盖卫生巾（2024年收入占比为93.6%）、婴儿纸...,推荐（首次）,2025-09-29
天风证券-惠泰医疗-688617-业绩符合预期，PFA放量引领电生理增长-250929,"事件：
　　2025年8月21日，公司发布2025年半年报。2025H1公司实现营业收入12.14亿元，同比增长21.26%，归母净利润4.25亿元，同比增长24.11%，扣非...",买入,2025-09-29
天风证券-水井坊-600779-行业调整期阶段承压，静待需求回暖-250929,"事件：公司发布2025年半年度报告。
　　2025H1公司营业收入/归母净利润分别为14.98/1.05亿元（同比-12.84%/-56.52%）；2025Q2公司营业收入/归...",增持（下调）,2025-09-29
华鑫证券-南亚新材-688519-公司事件点评报告：前瞻布局高端CCL领域，逐步起量未来可期-250929,"事件
　　南亚新材发布2025年半年度报告：2025年上半年实现营业收入23.05亿元，同比增长43.06%；归属于上市公司股东的净利润为0.87亿元，同比增长57.69%。
...",买入,2025-09-29
中邮证券-香农芯创-300475-企业级SSD需求提升，分销受益DDR4存储涨价-250929,"投资要点
　　企业级SSD需求提升。AI推理需求催生庞大数据存储需求，企业级SSD需求将快速增长，根据华经产业研究院，2023年全球数据量约为120ZB，预计到2028年，全球...",买入,2025-09-29
国金证券-桐昆股份-601233-承压周期下的优质涤纶长丝龙头-250927,"投资逻辑：
　　1、涤纶长丝产业链利润变动主要看供给侧投放节奏，综合来看行业短暂承压后将迎来拐点。从历史数据来看，涤纶长丝行业原材料成本占比基本均在70%以上，在极端原油价格行...",买入（首次）,2025-09-29
中邮证券-中微公司-688012-六大平台发布，加速迈向平台化-250929,"投资要点
　　营收利润双增彰显成长动能，研发投入高增驱动技术突破。2025H1公司实现营收49.61亿元，同比增长43.88%。其中，2025H1刻蚀设备销售37.81亿元，同...",买入,2025-09-29
天风证券-酒鬼酒-000799-25H1改革深化业绩承压，25H2新品放量拐点可期-250929,"事件：公司发布2025年半年度报告。
　　2025H1公司营业收入/归母净利润分别为5.61/0.09亿元（同比-43.54%/-92.60%）；对应2025Q2公司营业收入/...",增持,2025-09-29
海通国际-普联软件-300996-2025年半年报点评：战略客户稳步拓展，信创与AI等新业务进展顺利-250929,维持“优于大市”评级。我们预计公司2025/26/27年营业收入分别为9.38/10.71/12.39亿元，归母净利润分别为1.46/1.71/2.06亿元，EPS分别为0.5...,优于大市,2025-09-29
海通国际-道通科技-688208-公司跟踪报告：智能诊断和能源高增，AI巡检前景广阔-250929,"本报告导读：
　　公司业绩实现强劲增长；AI战略成效显著，软件业务高增；维修智能终端稳健，TPMS业务爆发；能源智能中枢（充电桩）迈入收获期；AI巡检前景广阔。
　　投资要点：...",优于大市,2025-09-29
海通国际-国盾量子-688027-公司跟踪报告：量子计算驱动业绩高增，与中电信协同效应显著-250929,"投资要点：
　　维持“优于大市”评级。我们预计，公司2025-2027年营业收入分别为3.64/4.93/6.40亿元，每股收入分别为3.54/4.80/6.22元人民币。参考...",优于大市,2025-09-29
海通国际-润泽科技-300442-公司跟踪报告：AIDC业务结构优化，盈利能力正在边际改善-250929,"本报告导读：
　　中报业绩稳健；AIDC业务结构优化；一线核心资源限制严格，更具稀缺性；REITs成功上市，“轻重分离”模式打通。
　　投资要点：
　　维持“优于大市”评级。我...",优于大市,2025-09-29
天风证券-华致酒行-300755-行业调整期阶段承压，静待改革发力-250929,"事件：公司发布2025年半年度报告。
　　2025Q2实现营收10.98亿元（同比-39.36%）；实现归母净利润-0.29亿元（同比-215.37%）；实现扣非归母净利润-0...",增持（下调）,2025-09-29
国信证券-云南铜业-000878-铜冶炼盈利稳健，大股东优质资产注入-250929,国内老牌铜企，中铝集团旗下唯一铜上市平台。云南铜业前身是国家“一五计划”重点建设项目，主要业务是铜的采选冶，冶炼产能140万吨，在国内仅次于铜陵有色和江西铜业，旗下矿山分布在云...,优于大市,2025-09-29
华鑫证券-伟星股份-002003-公司事件点评报告：股权激励再落地，三年增长目标彰显发展信心-250929,"事件
　　伟星股份发布公告：董事会薪酬与考核委员会关于第六期股权激励计划的核查意见，同意公司实施第六期股权激励计划。
　　投资要点
　　▌三年业绩增长目标明确，2026-202...",买入,2025-09-29
华鑫证券-聚光科技-300203-公司动态研究报告：业绩短期承压，高端科学仪器国产替代趋势不改-250929,"▌收入小幅下降，业绩短期承压
　　2025年上半年，公司实现营业收入12.95亿元，同比下降8.23%；归母净利润-0.51亿元，同比下降210.86%。分板块看，仪器及耗材实...",买入,2025-09-29
东方证券-航天电子-600879-中小型无人机市场空间广阔，商业航天带来新增量-250929,"核心观点
　　内需外贸共振，公司无人机业务迎来快速增长，“鸿栅”无人装备管理系统有望引领无人作战新趋势。（1）全球范围看，军用中小型无人机有望实现快速增长。从俄乌冲突等实战效果...",买入（首次）,2025-09-29
华鑫证券-赛力斯-601127-公司事件点评报告：国际化战略迈出关键一步，融资助力海外渠道建设-250929,"事件
　　 2025年9月25日，赛力斯发布公告称，其发行境外上市外资股（H股）的计划已获中国证监会备案通过。根据备案通知，公司拟发行不超过3.31亿股普通股，并在香港联合交易...",买入,2025-09-29
国信证券-中泰股份-300435-前三季度利润预增71%~87%，深化海外布局，切入液冷业务-250929,"核心观点
　　2025年上半年营业收入同比下滑4.79%，归母净利润同比增长9.14%。2025年上半年实现营收13.02亿元，同比下滑4.79%；归母净利润1.35亿元，同比...",优于大市,2025-09-29
东方证券-伟星股份-002003-新一期股权激励方案出炉，预计中期形势好于短期-250929,"核心观点
　　公司发布第六期股权激励计划，新计划针对26-28年制定业绩考核目标，25年仍沿用第五期激励计划要求，反映了公司对中短期经营形势的基本判断。本期激励计划公司拟授予的...",买入,2025-09-29
山西证券-美格智能-002881-模组+解决方案双轮驱动，多行业深耕保持领先-250929,"事件描述：
　　2025H1，公司实现营业收入18.86亿元，同比+44.50%，实现归母净利润8,416.68万元，同比+151.38%，实现扣非归母净利润8,233.49万...",买入-B（首次）,2025-09-29
开源证券-雷神科技-920190-北交所首次覆盖报告：专注全场景电竞装备，布局AIPC新领域释放算力潜能-250929,"专注全场景电竞装备，AIPC + AI智能眼镜+雷神AI智能体产品生态体系
　　雷神科技是一家专业电竞PC及外设硬件设备商，产品包括电竞笔记本、台式机、AIPC，以及电竞显示器...",增持（首次）,2025-09-29
华鑫证券-卫宁健康-300253-公司动态研究报告：短期业绩承压，医疗智能化进程持续推进-250929,"▌短期业绩承压，新一代产品有望推动业绩增长
　　2025上半年，公司实现营业收入8.39亿元，同比减少31.43%；归母净利润为-1.18亿元，同比下降491.04%。业绩下滑...",买入,2025-09-29
华安证券-圣农发展-002299-1H25综合造肉成本大降，7~8月销量明显提速-250928,"1H2025扣非后归净利3.76亿元，6月末资产负债率55.2%
　　1H2025公司实现收入88.56亿元，同比+0.2%，归母净利润9.1亿元，同比+791.9%，扣非后归...",买入,2025-09-29
天风证券-太极集团-600129-库存消化影响下业绩承压，优化营销架构-250929,"事件
　　2025H1公司实现收入56.6亿元，同比-27.6%；归母净利润1.39亿元，同比-71.9%；扣非归母净利润1.20亿元，同比-74.5%。单季度看，2025Q2...",持有（下调）,2025-09-29
爱建证券-金博股份-688598-首次覆盖报告：高端电动车放量驱动碳陶业务加速成长-250929,"投资要点：
　　投资评级与估值：我们预计公司2026/2027年归母净利润分别为2.19/3.66亿元，对应PE为31.7/19.0x。考虑到公司在高端碳基材料的先发优势，碳陶...",买入（首次）,2025-09-29
天风证券-新澳股份-603889-持续落地全球化战略-250929,"公司发布半年报
　　25Q2公司营收15亿，同减0.4%，归母净利1.7亿，同减0.4%。25H1营收26亿同减0.08%，归母净利2.7亿同增1.7%。
　　25H1管理费用...",买入,2025-09-29
群益证券-兆威机电-003021-灵巧手进度领先，国际化步伐提速-250929,"结论与建议：
　　公司业务涵盖微型传动系统、精密注塑件及智能驱动控制等产品，2025上半年营业收入、扣非后归母净利润yoy分别+21.9%、+33.4%。公司积极打造灵巧手业务...",买进,2025-09-29
华安证券-澳华内镜-688212-上半年业务持续承压，预计下半年修复-250929,"事件
　　公司发布2025年中报。2025H1公司实现营业收入2.60亿元，同比下滑26.36%；归母净利润-4077万元，同比下滑820.03%；扣非后归母净利润-5175万...",买入,2025-09-29
东兴证券-沪硅产业-688126-公司跟踪点评报告：二季度收入同环比增长，200mm半导体硅片的平均售价小幅回升-250926,二季度收入同环比增长，利润仍承压。今年上半年，全球半导体市场、包括半导体硅片市场整体都有所改善，但复苏速度慢于预期。从业绩数据来看，上半年公司实现营业收入16.97亿元，同比增...,推荐,2025-09-29
华安证券-海泰新光-688677-业绩稳步增长，海外产能落地顺利-250929,"事件：
　　公司发布2025年中报，2025H1实现营收2.66亿元（yoy+20.50%），实现归母净利润0.74亿元（yoy+5.52%），实现扣非归母净利润0.72亿元（...",买入,2025-09-29
