分类,研报标题,摘要,作者,评级,页数,日期,分享者,来源页,抓取时间,类型,分享时间
投研资讯,东吴证券-长江电力-600900-2025H1业绩快报点评：发电量稳增带动业绩增长，拟扩能葛洲坝航运工程提升发电效益-250801,"事件：2025/7/30，公司公告2025年半年度业绩快报。
　　发电量稳增带动2025H1业绩提升。2025H1公司实现营业总收入365.87亿元，同比增长5.02%；归属于...",袁理，任逸轩，唐亚辉,买入,3,2025-08-01,pu***u,1,2025-08-02 07:05:20,,
投研资讯,财通证券-保利发展-600048-业绩短期承压，投资强度提升-250801,事件：公司发布2025年半年度业绩预告。1H2025，公司实现营业总收入1168.0亿元，同比-16.1%；归母净利润27.3亿元，同比-63.2%；扣非归母净利润26.0亿元...,毕春晖,增持,3,2025-08-01,kwo****ei,1,2025-08-02 07:05:20,,
投研资讯,长城证券-中国电信-601728-企业战略全面升级，开放姿态推动产业合作-250801,"事件：2025世界人工智能大会·中国电信人工智能生态论坛于7月27日在上海举行。
　　企业战略升级。中国电信董事长柯瑞文在致辞中表示，今年是人工智能规模应用的元年，中国电信准确...",侯宾，姚久花，黄俊峰,买入,4,2025-08-01,yang******988,1,2025-08-02 07:05:20,,
投研资讯,财信证券-东鹏饮料-605499-业绩符合预期，费用投放有季节性波动-250728,事件：公司发布2025年半年报，业绩符合预期。2025H1，公司实现营业收入107.37亿元，同比增长36.37%；实现归母净利润23.75亿元，同比增长37.22%；实现扣非...,黄静,买入,4,2025-08-01,每天***点,1,2025-08-02 07:05:20,,
投研资讯,国投证券-东方雨虹-002271-营收业绩承压，现金流和费用率同比改善，提价或助力H2盈利提升-250801,事件：公司发布2025年半年报，2025年上半年，公司实现营收135.69亿元（yoy-10.84%），归母净利润5.64亿元（yoy-40.16%），扣非归母净利润5.07亿...,董文静，陈依凡,买入-A,5,2025-08-01,8**5,1,2025-08-02 07:05:20,,
投研资讯,天风证券-华能国际-600011-煤电成本端改善+风光装机扩张，H1归母净利同比+24%-250801,事件：公司披露2025年中报。上半年公司实现营收1120亿元，同比下降5.70%；实现归母净利润92.62亿元，同比增长24.26%；单Q2实现营收517亿元，同比下降3.26...,郭丽丽，王钰舒,买入,3,2025-08-01,wz***4,1,2025-08-02 07:05:20,,
投研资讯,东吴证券-中国石化-600028-2025年半年报业绩预告点评：25H1业绩承压，未来受益于成品油反内卷与消费税改革-250801,事件：公司发布2025年半年报业绩预告，2025H1，公司预计实现归母净利润201-216亿元，同比下降39.5%至43.7%，主要受国际原油价格大幅下跌、石油石化市场竞争激烈...,陈淑娴，周少玟,买入,3,2025-08-01,jhc****60,1,2025-08-02 07:05:20,,
投研资讯,国投证券-华能国际-600011-风光装机加速+成本控制有力，25H1归母净利润同比增长24.26%-250801,"事件：
　　2025年7月30日，公司发布2025年半年度报告。2025年上半年，公司实现营业收入1120.32亿元（同比-5.70%）；实现归属于母公司股东的净利润92.62...",汪磊，卢璇,买入-A（首次）,7,2025-08-01,1361******537,1,2025-08-02 07:05:20,,
投研资讯,财信证券-药明康德-603259-业绩增长超预期，在手订单增长强劲-250729,"事件：公司发布2025年半年度报告。
　　业绩增长超预期，欧美客户收入增长强劲。2025年上半年，公司实现营业收入207.99亿元，同比+20.64%；实现扣非归母净利润55....",吴号,买入,4,2025-08-01,zhg****jy,1,2025-08-02 07:05:20,,
投研资讯,东吴证券-赛恩斯-688480-2025H1业绩预告点评：费用&减值拖累业绩，开展药剂投资，股权激励锁定增长-250801,"事件：2025/7/30，公司发布2025年半年度业绩预告。
　　产品&运营业务驱动营收高增长，扣非归母净利润受累于费用&减值。公司2025H1实现营业收入4.10~4.40亿...",袁理，谷玥,买入,3,2025-08-01,fd***o,2,2025-08-02 07:05:21,,
投研资讯,光大证券-青岛银行-002948-2025年上半年业绩快报点评：贷款增速更进一步，业绩维持较强韧性-250801,"事件：
　　7月31日，青岛银行发布2025年上半年业绩快报，公司上半年实现营收77亿，同比增长7.5%，归母净利润30.6亿，同比增长16%。加权平均净资产收益率（ROAE）...",王一峰，赵晨阳,买入,5,2025-08-01,spr****er,2,2025-08-02 07:05:21,,
投研资讯,中航证券-创益通-300991-连接器小巨人，布局低空经济打开想象空间-250724,"报告摘要
　　◆深耕连接器领域，服务国内外知名客户
　　公司以研发设计和精密制造为核心，向客户提供精密连接器、连接线、精密结构件等互连产品，产品按照应用领域主要包括数据存储互连...",邹润芳,买入（首次）,6,2025-08-01,hu***o,2,2025-08-02 07:05:21,,
投研资讯,中邮证券-西部矿业-601168-玉龙铜业盈利高增，Q2业绩环比改善-250801,事件：公司发布2025年半年报，报告期内公司实现营收316.19亿元，同比增长26.59%，实现归母净利润18.69亿元，同比增加15.35%，实现扣非归母净利润18.34亿元...,李帅华，魏欣,买入,5,2025-08-01,jess******ini,2,2025-08-02 07:05:21,,
投研资讯,光大证券-宁德时代-300750-2025年半年报点评：竞争格局和盈利能力稳固，看好新产品巩固优势-250801,"2025年上半年，公司营业收入1,789亿元，同比增长7.27%；归母净利润305亿元，同比增长33.33%；综合毛利率25.0%，同比增长1.8个百分点；经营性现金流达587...",殷中枢，陈无忌,买入,3,2025-08-01,lih****li,2,2025-08-02 07:05:21,,
投研资讯,中邮证券-宏和科技-603256-宏图织就，和布同行-250801,"投资要点
　　产能释放驱动营收增长，高毛利产品结构优化助力利润提升。公司2024年实现营收8.35亿元，同比+26.24%，主要系随着终端市场逐渐恢复，市场需求量也随之增加，募...",吴文吉,买入（首次）,5,2025-08-01,kay****n1,2,2025-08-02 07:05:21,,
投研资讯,华安证券-宏发股份-600885-业绩符合预期，全球份额保持领先-250801,"业绩
　　公司发布2025年半年度报告，实现营收83.47亿元，同比增长15.43%，实现归母净利润9.64亿元，同比增长14.19%，实现扣非归母净利润9.27亿元，同比增长...",张志邦，郑洋,买入,3,2025-08-01,way****iu,2,2025-08-02 07:05:21,,
投研资讯,民生证券-伯特利-603596-系列点评九：发布员工持股计划 助力长期成长-250801,事件：7月31日，公司发布2025年第一期员工持股计划（草案），覆盖公司核心技术（业务）骨干、中层管理人员（总计≤258人），股票来源为公司回购专用证券账户内已回购的股份，合计...,崔琰，白如,推荐,3,2025-08-01,wush******ng7,2,2025-08-02 07:05:21,,
投研资讯,光大证券-华能国际-600011-2025年中报点评：成本改善释放煤电盈利，风光装机增长支撑业务持续扩张-250801,事件：公司发布2025年中报，2025年上半年公司实现营收1120.32亿元，同比-5.7%；归母净利润92.62亿元，同比+24.3%。2025Q2单季公司实现营收516.9...,殷中枢，宋黎超,买入,3,2025-08-01,n12****jp,2,2025-08-02 07:05:21,,
投研资讯,国联民生证券-仕佳光子-688313-一体化平台业绩高增，有源无源研发工作齐头并进-250801,"事件
　　2025年7月29日仕佳光子发布2025年半年报。2025上半年，公司实现总营业收入9.93亿元，同比增长121.12%；利润总额达到2.26亿元，同比增长1352....",张宁,买入,6,2025-08-01,yl***g,2,2025-08-02 07:05:21,,
投研资讯,海通国际-道通科技-688208-高分红预案彰显高增长信心-250725,"本报告导读：
　　公司发布2025年中期分红预案公告；高分红彰显公司对未来业绩高增长的信心。
　　投资要点：
　　维持优于大市评级。我们认为，公司2025年中期高分红，彰显公司...",Lin Yang，Liang Song,优于大市,11,2025-08-01,金**段,2,2025-08-02 07:05:21,,
投研资讯,海通国际-用友网络-600588-跟踪报告：企业级AI落地正加速-250725,"本报告导读：
　　公司Q2业绩彰显业务复苏势头，经营质量进一步改善。受益AI大模型持续迭代升级，公司推动企业级AI应用新范式快速落地。
　　投资要点：
　　维持“优于大市”评级...",Lin Yang，Liang Song,优于大市,11,2025-08-01,huae******ang,2,2025-08-02 07:05:21,,
投研资讯,西南证券-东鹏饮料-605499-增长势能延续，产品矩阵持续完善-250730,事件：公司发布2025年中报，25H1公司实现营收107.4亿元，同比+36.4%；实现归母净利润23.8亿元，同比+37.2%；扣非归母净利润22.70亿元，同比+33.0%...,朱会振，杜雨聪,买入,5,2025-08-01,497****85,2,2025-08-02 07:05:21,,
投研资讯,国投证券-海信家电-000921-Q2空调短期承压，冰洗盈利能力改善-250801,事件：海信家电公布2025年中报。公司2025年上半年实现收入493.4亿元，YoY+1.4%；实现归母净利润20.8亿元，YoY+3.0%；实现扣非归母净利润18.2亿元，Y...,余昆，陈伟浩,买入-A,6,2025-08-01,北极星****论坛,2,2025-08-02 07:05:21,,
投研资讯,国金证券-山西汾酒-600809-再论汾酒势能与全国化潜力-250731,"投资逻辑
　　公司是2016年至今周期内规模跃升最快的酒企，我们认为其核心优势在于拥有开放且持续迭代的学习型组织。公司在行业发展过程中借鉴优秀的营销理念与打法并融会贯通，充分发...",刘宸倩，叶韬,买入,31,2025-08-01,郑**文,2,2025-08-02 07:05:21,,
投研资讯,民生证券-纳思达-002180-公司深度报告：被低估的国产打印机核心资产-250801,打印机业务：手握核心硬科技，全球头部厂商国际化前景广阔。1）国际化成果显著：硬科技助力奔图成为全球头部厂商，销售网络遍及全球110多个国家及地区。根据IDC数据，2024Q4全...,吕伟，郭新宇,推荐（首次）,31,2025-08-01,xin****n7,2,2025-08-02 07:05:21,,
投研资讯,国信证券-安克创新-300866-股权激励彰显发展信心，新品有望持续贡献增量-250801,"事项：
　　公司公告：安克创新发布2025年限制性股票激励计划，拟合计授予524.62万股，占总股本的0.99%。其中首次授予419.7万股，激励人数不超过608人，授予价格1...",张峻豪，柳旭，柳旭,优于大市,6,2025-08-01,jul****yi,2,2025-08-02 07:05:21,,
投研资讯,国投证券-大金重工-002487-中报业绩高增，管桩出海龙头扬帆起航-250731,事件：2025年7月9日，公司发布25年半年报业绩预告，业绩增速亮眼。25H1公司实现归母净利润5.1-5.7亿元，同比增长193%-228%；扣非归母净利润5.2-5.8亿元...,王倜,买入-A（首次）,5,2025-08-01,t**e,2,2025-08-02 07:05:21,,
投研资讯,国信证券-宁德时代-300750-2025年中报点评：动储电池出货快速增长，产能扩张稳步推进-250801,"核心观点
　　公司2025H1实现归母净利润304.85亿元，同比+33%。公司2025H1营收1788.86亿元，同比+7%；实现归母净利润为304.85亿元，同比+33%；...",李全,优于大市,8,2025-08-01,gl***9,2,2025-08-02 07:05:21,,
投研资讯,光大证券-中国石化-600028-2025年半年度业绩预告点评：25Q2业绩承压，看好公司转型升级驱动长期竞争力提升-250801,"事件1：
　　公司发布2025年半年度业绩预告，2025H1，公司预计实现归母净利润201-216亿元，同比下降39.5%-43.7%。2025Q2单季，公司预计实现归母净利润...",赵乃迪，蔡嘉豪，王礼沫,买入,4,2025-08-01,fen****na,2,2025-08-02 07:05:21,,
投研资讯,华西证券-海信家电-000921-海外收入稳健增长，Q2归母净利润短期承压-250801,"事件概述：
　　25H1，公司实现营收493.40亿元，同比+1.44%，实现归母净利润20.77亿元，同比+3.01%；
　　其中，25Q2，实现营收245.02亿元，同比-...",纪向阳，褚菁菁,增持,5,2025-08-01,drw****16,3,2025-08-02 07:05:23,,
投研资讯,太平洋证券-爱玛科技-603529-两轮车紧抓“她经济”布局女性客群，三轮车业务有望贡献新增量-250731,"报告摘要
　　行业分析：内销政策利好叠加外销复苏，两轮车行业发展前景广阔。
　　1）内销：新强标政策出台加速低质低价产品出清，叠加2025年以旧换新政策延续促进更新需求，两轮车...",孟昕，赵梦菲,买入,40,2025-08-01,1**6,3,2025-08-02 07:05:23,,
投研资讯,华鑫证券-邦基科技-603151-公司事件点评报告：饲料主业快增逐季兑现，收购打开养殖第二曲线-250731,"事件
　　2025年6月5日，邦基科技发布公告称其筹划购买Riverstone Farm Pte.Ltd.所持有的六家公司全部100%的股权以及派斯东畜牧技术咨询（上海）有限公...",娄倩,买入,5,2025-08-01,lvc****71,3,2025-08-02 07:05:23,,
投研资讯,华鑫证券-光云科技-688365-公司动态研究报告： AI赋能电商SaaS，拐点显现布局新局-250731,"▌深耕电商SaaS服务，2025年Q1亏损收窄
　　公司核心业务是基于电商业务场景，提供SaaS及增值服务。公司主要产品包括以超级店长、快递助手、快麦ERP、快麦小智客服机器人...",任春阳,买入（首次）,5,2025-08-01,sz***h,3,2025-08-02 07:05:23,,
投研资讯,光大证券-金石资源-603505-动态跟踪报告：坚持“资源+技术”两翼驱动战略，积极拓展和延伸产业链 -250731,"坚持“资源+技术”两翼驱动战略，深耕稀缺资源行业。资源方面，公司萤石保有资源储量约2,700万吨矿石量，对应矿物量约1,300万吨，且全部属于单一型萤石矿。公司目前拥有国内单一...",赵乃迪，胡星月,买入,3,2025-08-01,rj***h,3,2025-08-02 07:05:23,,
投研资讯,光大证券-片仔癀-600436-更新点评：聚焦国内国际双循环，科技创新引领未来-250731,事件：7月16日，由中国国际贸易促进委员会主办的第三届中国国际供应链促进博览会在北京开幕，中共中央政治局委员、国务院副总理何立峰出席开幕式并致辞。展会期间，片仔癀公司以“中医药...,王明瑞，黄素青,买入,3,2025-08-01,su***1,3,2025-08-02 07:05:23,,
投研资讯,东吴证券-恩华药业-002262-2025年中报点评：业绩稳健增长，创新药梯队蓄势待发-250731,"投资要点
　　事件：公司近期发布2025年半年度报告，2025H1年实现营业收入30.10亿元（+8.93%，括号内为同比，下同），实现归母净利润7.00亿元（+11.38%）...",朱国广,买入,3,2025-08-01,mus****fa,3,2025-08-02 07:05:23,,
投研资讯,东吴证券-东方雨虹-002271-2025年中报点评：中期业绩有所承压，海外并购加快出海战略和国际化布局-250801,"投资要点
　　事件：公司发布2025年中报。2025年上半年公司实现营收135.69亿元，同比-10.84%；归母净利5.64亿元，同比-40.16%。其中，Q2公司实现营收7...",黄诗涛，房大磊,买入,3,2025-08-01,200****pp,3,2025-08-02 07:05:23,,
投研资讯,东方证券-洽洽食品-002557-短期承压不改长期逻辑，洽洽结构优化加速推进-250731,"洽洽正处于短期盈利承压与中长期结构调整的关键交汇点。公司发布2025年半年度业绩预告，预计归母净利润为8,000–9,750万元，同比下降约71–76%，主因是原料采购价格大幅...",谢宁铃,买入,5,2025-07-31,229****39,3,2025-08-02 07:05:23,,
投研资讯,华安证券-上海沿浦-605128-25Q2经营业绩超预期，座椅及机器人同步推进中-250730,事件：公司发布2025年半年度报告，25H1实现营业收入9.16亿元、同比-7%，归母净利润0.78亿元、同比+26%；25Q2实现营业收入4.83亿元、同比+15%、环比+1...,张志邦，刘千琳，陈佳敏,买入,3,2025-07-31,luo****31,3,2025-08-02 07:05:23,,
投研资讯,天风证券-联赢激光-688518-锂电资本开支再起航，大小钢壳电池新增量-250731,公司历史股价复盘：联赢激光股价主要经历了困境反转&新能源行情估值的戴维斯双击→业绩短期承压&新能源杀估值→业绩开始兑现但持续杀估值→估值已见底但业绩持续恶化→困境反转&市场估值...,朱晔,买入,24,2025-07-31,gsm_******st1,3,2025-08-02 07:05:23,,
投研资讯,东方证券-元祖股份-603886-Q2扣非净利回正，开店有望略加速-250731,"半年报业绩下降，全年开店有望略加速。公司预计2025年1–6月归母净利润100–148万元，同比下降96–97%；扣非净利-2,980至-4,400万元，同比减少236–301...",谢宁铃,买入,5,2025-07-31,Kevi******999,3,2025-08-02 07:05:23,,
投研资讯,东兴证券-通威股份-600438-硅料龙头地位稳固，静待反内卷供给侧优化-250731,饲料业务起家，硅料+电池片双领域龙头。通威股份成立于1995年，公司以新能源及农业为主业，形成了“光伏+农业（渔业）”资源整合、协同发展的经营模式。截至2024年12月，公司拥...,洪一，侯河清，吴征洋,推荐（首次）,16,2025-07-31,rick******ang,3,2025-08-02 07:05:23,,
投研资讯,东兴证券-海大集团-002311-饲料市占率持续提升，海内外有望共同增长-250731,"事件：公司公布2025年半年报，25H1实现营收588.31亿元，yoy12.50%，实现归母净利润26.39亿元，yoy24.16%。
　　饲料销量高增，全年增量目标已基本完...",程诗月,强烈推荐,5,2025-07-31,guy****70,3,2025-08-02 07:05:23,,
投研资讯,海通国际-海信家电-000921-25H1收入利润维持稳健增长-250731,"事件
　　公司发布25年中报，25H1实现营收493.4亿元，同比增长1.44%，实现归母净利润20.8亿元，同比增长3.01%；其中Q2单季度，实现收入245.02亿元，同比...",朱默辰,优于大市,12,2025-07-31,328a******28a,3,2025-08-02 07:05:23,,
投研资讯,天风证券-东鹏饮料-605499-收入表现稳健，费投影响利润增速-250731,事件：25H1实现收入/归母净利润107.37/23.75亿元，同比+36.37%/37.22%；25Q2实现收入/归母净利润58.89/13.95亿元，同比+34.10%/+...,张潇倩,买入,3,2025-07-31,zf***9,3,2025-08-02 07:05:23,,
投研资讯,华西证券-骄成超声-688392-超声波技术平台型公司，深度受益3D封装和固态电池-250731,本土超声波设备龙头，短期业绩拐点出现。公司是本土专业从事超声波设备龙头，目前产品包括动力电池焊接设备、汽车线束焊接设备、半导体超声波设备和配件服务四大类，产品均供货于各细分赛道...,黄瑞连,增持,59,2025-07-31,wa***r,3,2025-08-02 07:05:23,,
投研资讯,国联民生证券-海信家电-000921-2025年半年报点评：经营短期承压，静待业绩修复-250731,"公司事件
　　海信家电披露2025年半年报：2025H1营收493.40亿，同比+1.4%，归母净利润20.77亿，同比+3.0%，扣非净利润18.18亿，同比+6.7%；20...",管泉森，孙珊，莫云皓,买入,7,2025-07-31,zhul******n32,3,2025-08-02 07:05:23,,
投研资讯,东方证券-贵研铂业-600459-动态跟踪：持续投资聚焦核心业务，创新驱动提升经营质量-250731,持续投资新材料制造板块，聚焦高毛利业务。公司贵金属业务主要涉及制造、回收与贸易三大方面。2022-24年公司贵金属回收与贸易业务营收占比约为60%-70%，规模做大的同时盈利能...,刘洋,买入,5,2025-07-31,yic****an,3,2025-08-02 07:05:23,,
投研资讯,财通证券-长安汽车-000625-成立中国长安汽车集团，整合上下游产业链-250731,事件：2025年6月4日，按党中央统一部署，国务院批准分立组建新的汽车央企，基于长安汽车、辰致集团等公司创建。中国长安汽车贯彻国家战略，落实国资委“聚焦主责主业”的核心要求，构...,邢重阳，李渤,增持,3,2025-07-31,kj***h,3,2025-08-02 07:05:23,,
投研资讯,东吴证券-苏试试验-300416-2025年中报点评：Q2归母净利润同比+26%超预期，集成电路板块增速亮眼-250731,"事件：2025年7月30日，公司发布2025年半年度报告。
　　Q2归母净利润同比+26%超预期，集成电路检测增速亮眼
　　2025上半年公司实现营业总收入9.9亿元，同比增长...",周尔双，韦译捷,增持,3,2025-07-31,hanw******818,4,2025-08-02 07:05:25,,
投研资讯,光大证券-吉林化纤-000420-动态跟踪报告：粘胶长丝景气持续，碳纤维板块有望减亏-250731,粘胶长丝景气持续，公司市占率逐步提升，满产满销。公司粘胶长丝的市场份额逐步提升，目前粘胶长丝全球总产能约为25-28万吨/年之间，我国粘胶长丝产能整体平稳，维持在21-24万吨...,赵乃迪，胡星月,增持,3,2025-07-31,gb1****20,4,2025-08-02 07:05:25,,
投研资讯,民生证券-宁德时代-300750-2025年中报业绩点评：业绩再超预期，海外业务、技术创新释放澎湃动力-250731,事件。2025年7月30日，公司发布2025年半年度报告。报告期内，公司实现营业收入1788.86亿元，同比增长7.27%；归母净利润304.85亿元，同比增长33.33%；扣...,邓永康，李孝鹏，席子屹,推荐,3,2025-07-31,成**家,4,2025-08-02 07:05:25,,
投研资讯,天风证券-安克创新-300866-新推股权激励计划，现价授予彰显信心-250731,"事件：
　　2025年7月31日，安克创新发布2025年限制性股票激励计划（草案）。
　　根据公告，激励计划拟授予股票524.6万股（总股本的0.99%），首次授予其中80%、...",周嘉乐，唐海清，潘暕,买入,3,2025-07-31,huax******728,4,2025-08-02 07:05:25,,
投研资讯,交银国际-宁德时代-300750-上半年盈利能力维持稳健，海外增速强劲；维持买入-250731,盈利水平稳健，2季度归母净利率17.5%，单位利润维持0.1元/Wh以上。1H25公司实现营业收入1789亿元（人民币，下同），同比+7.3%；归母净利润305亿元，同比+33...,李柳晓，陈庆,买入,6,2025-07-31,343****06,4,2025-08-02 07:05:25,,
投研资讯,西南证券-国邦医药-605507-业绩稳健增长，全球化与创新驱动双轮发力-250730,业绩总结：公司发布2025年年半年度报告，2025年上半年公司实现营收30.26亿元，同比增长4.63%；归母净利润4.56亿元，同比增长12.60%；扣非归母净利润4.36亿...,徐卿，赵磐,买入,5,2025-07-31,bor****se,4,2025-08-02 07:05:25,,
投研资讯,西南证券-人福医药-600079-集采反内卷来临，看好估值修复-250729,事件：7月24日，国新办新闻发布会上，国家医疗保障局副局长施子海在回应记者提问时表示，近期第十一批集采工作已经启动，国家医保局研究优化具体规则，在中选规则方面，优化价差的计算“...,杜向阳,,6,2025-07-31,2**Q,4,2025-08-02 07:05:25,,
投研资讯,华安证券-龙迅股份-688486-安徽半导体产业巡礼系列（1）：国内高清视频芯片领军者，汽车/AR业务打开成长空间-250722,"主要观点：
　　深耕高速混合信号芯片领域，产品迭代及市场拓展进程顺利
　　龙迅半导体成立于2006年，专注于高速混合信号芯片研发和销售。公司产品主要可分为高清视频桥接及处理芯片...",陈耀波，李元晨,买入（首次）,32,2025-07-31,skyl******fly,4,2025-08-02 07:05:25,,
投研资讯,华安证券-中鼎股份-000887-汽零白马卡位机器人，低估值高弹性兼备-250729,"主要观点：
　　中鼎股份是全球领先、产品多元的汽零供应商。公司创始于1980年，主要生产密封件产品，2014-2017年收购KACO、WEGU、AMK、TFH等多家细分领域的海...",张志邦，刘千琳，陈佳敏,买入（首次）,25,2025-07-31,1234******nzi,4,2025-08-02 07:05:25,,
投研资讯,国联民生证券-科达利-002850-结构件强者恒强，PEEK赋能机器人轻量化-250731,"投资要点
　　公司作为国内锂电精密结构件龙头，凭借深厚的技术积累与规模优势，实现营收与利润稳步增长，穿越周期龙头地位稳固。公司前瞻布局机器人第二赛道，在谐波减速器、模组、灵巧手...",张磊,买入,27,2025-07-31,cha****wu,4,2025-08-02 07:05:25,,
投研资讯,国信证券-西部矿业-601168-铜矿产量同比增长6%，下半年冶炼业务有望扭亏-250731,"核心观点
　　2025H1公司业绩同比增长15%。2025H1年实现营收316.2亿元（+26.6%），归母净利润18.7亿元（+15.3%），扣非归母净利润18.3亿元（+9...",刘孟峦，焦方冉,优于大市,7,2025-07-31,an***8,4,2025-08-02 07:05:25,,
投研资讯,西南证券-海思科-002653-启动HSK21542注射液用于骨科手术后镇痛的III期临床试验-250727,"事件：2025年7月21日，中国药物临床试验登记与信息公示平台显示海思科登记了一项HSK21542注射液（安瑞克芬）用于骨科手术后镇痛的III期临床试验。
　　HSK21542...",杜向阳，陈辰,买入,6,2025-07-31,asdf******678,4,2025-08-02 07:05:25,,
投研资讯,华鑫证券-安徽合力-600761-公司动态研究报告：出海深化拓展全球增量，锂电化、智能化引领产业新生态-250731,"投资要点
　　▌叉车出海成效显著，本土化战略构筑海外增长极
　　安徽合力依托“1个中国总部+N个海外中心+X个全球团队”的战略布局深耕国际市场。公司2024年整机出口量达12....",尤少炜,买入,5,2025-07-31,王晓晨****11,4,2025-08-02 07:05:25,,
投研资讯,东方证券-艾德生物-300685-中报点评：业绩亮眼，彰显成长韧性-250731,"核心观点
　　事件：公司发布2025年中报，2025H1实现营收5.8亿元（同比+6.7%），归母净利润1.9亿元（同比+31.4%），毛利率84.0%（同比-1.2pct），...",伍云飞,增持,5,2025-07-31,sham******our,4,2025-08-02 07:05:25,,
投研资讯,东莞证券-华测导航-300627-深度报告：深耕高精度时空信息产业，泛化应用布局创造价值-250731,"投资要点：
　　公司是我国高精度时空信息产业引领者。上海华测导航技术股份有限公司成立于2003年，2015年在深交所创业板挂牌上市。作为我国高精度卫星导航定位产业的领先企业，华...",陈伟光，罗炜斌，陈湛谦,买入,23,2025-07-31,leo****pm,4,2025-08-02 07:05:25,,
投研资讯,开源证券-国邦医药-605507-公司信息更新报告：2025Q2业绩超预期，动保板块迎来大幅增长-250731,"2025Q2业绩超预期，动保板块迎来大幅增长
　　2025上半年公司实现收入30.26亿元（同比+4.63%，下文都是同比口径），归母净利润4.56亿元（+12.6%），扣非归...",余汝意，阮帅,买入,4,2025-07-31,win****go,4,2025-08-02 07:05:25,,
