分类,研报标题,摘要,作者,评级,页数,日期,分享者,来源页,抓取时间,类型,分享时间
投研资讯,天风证券-和而泰-002402-控制器领军，布局AI产业，向智能化发展增长动能强劲！-250720,"控制器领军企业，深耕行业全球多元布局
　　和而泰深耕智能控制器领域二十余年，业务包括家用电器、电动工具、汽车电子和智能业务四大领域，构建覆盖全球22个服务中心、5个研发中心和9...",王奕红，袁昊，唐海清,增持（首次）,29,2025-07-20,260****40,1,2025-07-21 19:07:36,,
投研资讯,东吴证券-晶盛机电-300316-年产60万片8寸衬底拉晶基地奠基，碳化硅衬底加速放量-250720,"投资要点
　　事件：7月20日，晶盛机电子公司宁夏创盛年产60万片8英寸碳化硅衬底片配套晶体项目开工仪式圆满举行，此次开工的项目，是继浙江基地和马来西亚槟城30万片产能基地之后...",周尔双，李文意,买入,3,2025-07-20,yang******ill,1,2025-07-21 19:07:36,,
投研资讯,天风证券-江波龙-301308-存储涨价周期核心标的，TCM模式+企业级存储+自研主控构筑长期高毛利高壁垒-250720,存储量价齐升逻辑明确，存储龙头优先传导涨价红利，预计25年业绩逐季度改善。TrendForce预期NAND 25Q3合约价涨幅5%-10%，公司也表示受服务器OEM客户备库存需...,潘暕，缪欣君，李泓依,买入,3,2025-07-20,冰**仪,1,2025-07-21 19:07:36,,
投研资讯,天风证券-慧博云通-301316-拟收购宝德计算，打造国产数智化王牌标杆，紧抓AI浪潮-250720,"全球布局拓展国际巨头客户，营收持续快速增长
　　慧博云通成立于2009年，主要业务包括软件技术外包服务、专业技术服务、产品及解决方案，在20多个国内城市以及多个境外地区设立了分...",王奕红，袁昊，缪欣君,增持（首次）,20,2025-07-20,346****97,2,2025-07-21 19:07:38,,
投研资讯,东方证券-斯迪克-300806-光学OCA胶国产替代先锋，利润短期承压-250720,光学OCA胶国产替代先锋，营收端有望持续放量。24年公司电子级胶粘材料14.3亿元，同比增长66%，其中绝大多数增量由OCA光学胶贡献。24年公司光学显示相关材料取得营收5.5...,韩潇锐，薛宏伟,买入,5,2025-07-20,98***8,2,2025-07-21 19:07:38,,
投研资讯,东方证券-顺络电子-002138-受益汽车电子与AI需求共振，打开成长空间-250720,"事件：国内外电感厂商持续推出汽车电子与AI领域电感创新产品。近期，TDK推出可用于高级驾驶辅助系统的全球首款PoC专用一体式电感器；科达嘉推出AI用一体成型电感CSHN系列。
...",薛宏伟，蒯剑，韩潇锐,买入,5,2025-07-20,ca***s,2,2025-07-21 19:07:38,,
投研资讯,国投证券-药明康德-603259-核心管线厚积薄发，一体化CRDMO龙头砥砺奋进再起航-250720,"小分子D&M业务：项目管线持续扩张，相关业务稳健发展
　　公司凭借着自身丰富的客户资源和项目管线储备，以及稳定的大规模生产能力，驱动小分子D&M业务的稳步发展。其中，项目管线方...",冯俊曦,买入-A,22,2025-07-20,liu****yu,2,2025-07-21 19:07:38,,
投研资讯,光大证券-中国电建-601669-动态跟踪报告：水电工程龙头，受益雅江水电站动工-250720,事件：新华社报道，雅鲁藏布江下游水电工程开工仪式7月19日上午在西藏自治区林芝市举行。中共中央政治局常委、国务院总理李强出席开工仪式，并宣布工程正式开工。国家发展改革委、项目业...,孙伟风，吴钰洁,买入,3,2025-07-20,sel****66,2,2025-07-21 19:07:38,,
投研资讯,环球富盛-宝丰能源-600989-煤制烯烃行业领军企业，成本优势显著-250720,公司为煤基新材料全产业链领军企业。公司秉持“资源节约、环境友好”的绿色可持续发展理念，打造了一个集“煤炭采选、焦化、甲醇、烯烃、精细化工、新能源”于一体的高端煤基新材料循环经济...,庄怀超,买入（首次）,62,2025-07-20,zhuq******ing,2,2025-07-21 19:07:38,,
投研资讯,华安证券-奥瑞金-002701-25Q2业绩承压，静待二片罐业务盈利改善-250718,"事件：公司发布2025年半年度业绩预告
　　公司发布2025年半年度业绩预告，2025H1实现归母净利润8.50-9.60亿元，同比增长55%-75%；实现扣非归母净利润3.4...",徐偲，余倩莹,买入,4,2025-07-20,铭***,2,2025-07-21 19:07:38,,
投研资讯,开源证券-科拜尔-920066-北交所首次覆盖报告：CPP技术国际先进的改性塑料“小巨人”，产能扩张新空间-250718,"CPP国际先进的改性塑行业“小巨人”，国内家电龙头企业的核心供应商
　　科拜尔是专业从事改性塑料和色母料的研发、生产与销售的国家高新技术企业、国家专精特新“小巨人”企业。公司产...",诸海滨,增持（首次）,22,2025-07-20,yef****06,2,2025-07-21 19:07:38,,
投研资讯,国投证券-长城汽车-601633-2025Q2业绩优异，新品周期驱动收入增长-250720,事件：长城汽车发布2025年半年度业绩快报，2025年上半年公司预计实现营业收入923亿元、同比+1.03%，实现归母净利润63.4亿元、同比10.2%，扣非净利润35.8亿元...,徐慧雄，夏心怡,买入-A,5,2025-07-20,linl******123,2,2025-07-21 19:07:38,,
投研资讯,华安证券-匠心家居-301061-25Q2业绩超预期，市场布局持续优化-250720,"事件：公司发布2025年半年度业绩预告
　　公司发布2025年半年度业绩预告，2025H1实现归母净利润4.10-4.60亿元，同比增长43.70%-61.23%；实现扣非归母...",徐偲，余倩莹,买入,4,2025-07-20,ry***3,2,2025-07-21 19:07:38,,
投研资讯,东吴证券-长城汽车-601633-2025年H1业绩快报点评：业绩符合预期，智能化+越野+生态出海持续推进-250720,"投资要点
　　公告要点：公司发布2025H1业绩快报，业绩符合我们预期。2025H1，公司实现营业收入923.67亿元，同比+1.03%，实现归母净利润63.37亿元，同比-1...",黄细里,买入,3,2025-07-20,帆**0,2,2025-07-21 19:07:38,,
投研资讯,国信证券-特锐德-300001-业绩维持高速增长，电力设备出海顺利推进-250720,公司2025H1业绩实现快速增长。近日，公司发布2025年半年度业绩预告。2025H1预计实现归母净利润2.90-3.48亿元（预告中值为3.19亿元），同比增长50%-80%...,王蔚祺，李全,优于大市,5,2025-07-20,宁静致****68,2,2025-07-21 19:07:38,,
投研资讯,开源证券-三祥科技-831195-北交所信息更新：新能源车型空调管业务增长较大，关注泰国子公司进展-250720,"2025Q1：营收2.58亿元，同比+22%，归母净利润2368万元，同比+321%
　　2024年公司实现营收9.66亿元，同比增长16.59%，归母净利润6444.99万元...",诸海滨,增持,4,2025-07-20,ice****ny,2,2025-07-21 19:07:38,,
投研资讯,开源证券-鼎佳精密-920005-北交所新股申购报告：消费电子功能与防护双龙头“小巨人”，技术与专利构筑核心竞争力-250719,"鼎佳精密营业务突出，营收利润双增长
　　公司主要从事消费电子功能性产品及防护性产品的设计、研发、生产与销售。产品主要应用于笔记本电脑、平板电脑、智能手机、一体电脑、服务器、显示...",诸海滨,,30,2025-07-20,11***1,2,2025-07-21 19:07:38,,
投研资讯,国投证券-南网科技-688248-新型储能系统试验成功，电力机器人业务注入新增量-250720,"事件概述
　　1)近日，由南网科技和国家新型储能创新中心联合研发的百兆瓦时级构网型储能系统在云南文山丘北220kV宝池储能电站圆满完成黑启动试验，这也是南方电网区域内首次成功的...",赵阳，杨楠,买入-A,5,2025-07-20,zi***5,2,2025-07-21 19:07:38,,
投研资讯,华西证券-中微公司-688012-先进刻蚀/LPCVD快速放量，Q2营收加速增长-250718,"事件概述
　　公司发布2025年第二季度业绩预告。
　　先进刻蚀/LPCVD快速放量，Q2收入端提速明显。
　　2025H1公司预计实现收入49.61亿元，同比+43.88%，...",黄瑞连,买入,5,2025-07-20,xiao******521,2,2025-07-21 19:07:38,,
投研资讯,国投证券-广联达-002410-发布CIM平台和建筑AI白皮书，赋能城市高质量发展-250720,"事件概述
　　1)7月14-15日，中央城市工作会议在北京举行，习近平总书记针对城市工作提出明确要求：以推动城市高质量发展为主题，以推进城市更新为重要抓手，走出一条中国特色城市...",赵阳，杨楠,买入-A,5,2025-07-20,dela******hie,2,2025-07-21 19:07:38,,
投研资讯,海通国际-京北方-002987-公司跟踪报告：人工智能和信创双驱动，新机遇值得期待-250717,"本报告导读：
　　人工智能和信创双重启动；新机遇值得期待。
　　投资要点：
　　维持“优于大市”评级。我们认为，公司AI+信创+稳定币是业绩增长的驱动力。我们预计，公司2025...",Lin Yang，Liang Song,优于大市,11,2025-07-20,ti***2,2,2025-07-21 19:07:38,,
投研资讯,国信证券-东方电气-600875-雅鲁藏布江下游水电工程开工，水电设备持续成长-250720,事件：根据新华社消息，中国雅江集团有限公司成立大会近日在北京举行，中共中央政治局委员、国务院副总理张国清出席并为公司成立揭牌。7月19日，雅鲁藏布江下游水电工程开工仪式在西藏自...,王蔚祺，徐文辉,优于大市,5,2025-07-20,zo***w,2,2025-07-21 19:07:38,,
投研资讯,东方证券-株冶集团-600961-2025半年度业绩预告点评：看好双轮驱动下冶炼龙头分红潜力-250720,"核心观点
　　贵金属价格涨势延续推动业绩迅速增长，看好金银产能提升预期下公司业绩长虹。受益于锌冶炼加工费回暖及贵金属价格的上涨，公司25H1归母净利润同环比均显著增长，预计可实...",刘洋,买入,5,2025-07-20,aar****wu,2,2025-07-21 19:07:38,,
投研资讯,华鑫证券-万源通-920060-公司动态研究报告：全球AI算力需求进一步上升，中高端PCB厂商开启第二增长曲线-250718,"▌公司业绩稳步增长，受益于行业景气上行
　　2024年，公司实现营收10.43亿元，同比增长5.96%；归母净利润1.23亿元，同比增长4.45%，扣非归母净利润1.16亿元，...",吕卓阳,买入（首次）,6,2025-07-20,565****04,3,2025-07-21 19:07:39,,
投研资讯,东吴证券-拓荆科技-688072-2025中报业绩预告点评：25Q2业绩高速增长，薄膜沉积&先进封装设备进入收获期-250719,"投资要点
　　2025Q2业绩高增，新产品开始贡献正向业绩：2025Q2单季营业收入预计为12.1-12.6亿元，同比+52%至58%，环比+70.7%至77.7%。期间归母净...",周尔双，李文意,买入,3,2025-07-20,lij****hi,3,2025-07-21 19:07:39,,
投研资讯,天风证券-百隆东方-601339-国内及海外市场订单饱满，整体产能利用率提升-250719,"公司发布25H1业绩预增公告
　　公司预计25H1归母净利3.50至4.10亿，同比增长50%到76%。2025H1扣除非经常性损益后归母净利3.23至3.83亿，同比增长20...",孙海洋,持有,3,2025-07-19,sunn******116,3,2025-07-21 19:07:39,,
投研资讯,太平洋证券-中远海特-600428-2025H1利润稳健增长，服务国家海洋经济的质效跃升-250718,"事件
　　近日，中远海特披露2024年报。本报告期内，实现营业总收入167.8亿，同比增+37.57%；归母净利15.31亿，同比增+43.8%；扣非归母净利12.98亿，同比...",程志峰,增持,4,2025-07-19,152****18,3,2025-07-21 19:07:39,,
投研资讯,华金证券-汉桑科技-301491-新股覆盖研究-250718,"投资要点
　　下周二（7月22日）有一家创业板上市公司“汉桑科技”询价。
　　汉桑科技（301491）：公司致力于提供高性能音频、创新音频等产品的研发、设计、制造一体化服务。公...",李蕙,,12,2025-07-19,zou****ei,3,2025-07-21 19:07:39,,
投研资讯,华金证券-华勤技术-603296-多元化业务持续发力，25年H1业绩超预期-250717,事件点评：公司发布2025半年度主要经营数据的公告，2025年上半年度，公司预计实现营业收入830亿元到840亿元，同比增长110.7%到113.2%；预计实现归属于上市公司股...,熊军，王臣复,买入,5,2025-07-19,lhm****ss,3,2025-07-21 19:07:39,,
投研资讯,光大证券-海尔智家-600690-动态跟踪报告：北方空调加速普及，海尔智家尤为受益-250719,"事件：据中国新闻周刊援引京东集团数据，7月7日-7月13日东北地区空调销量大幅增长，辽宁省/吉林省/黑龙江省空调成交额同比增长10/25/6倍。
　　点评：
　　海尔-北方空调...",洪吉然,买入,4,2025-07-19,yola******ccy,3,2025-07-21 19:07:39,,
投研资讯,天风证券-恒鑫生活-301501-可降解餐饮具领军企业，全球化供应优势显现-250719,国内领先的可降解餐饮具制造商，业绩稳健增长。公司是一家致力于可生物降解制品研发、生产、销售与一体的高新技术企业，在全国拥有多个生产基地，产品覆盖快餐、外卖、饮品等餐饮行业，以及...,孙海洋,增持（首次）,14,2025-07-19,永**通,3,2025-07-21 19:07:39,,
投研资讯,中邮证券-惠泉啤酒-600573-产品矩阵完善，区域竞争优势凸显-250719,"投资要点
　　完善产品矩阵，夯实基地市场。过去五年，惠泉啤酒以品质为核心战略，成功打造了差异化产品矩阵。针对福建消费者对高度啤酒的偏好，公司耗时两年研发出老惠泉，以麦香浓郁、口...",蔡雪昱，张子健,增持（首次）,5,2025-07-19,zhai******ong,3,2025-07-21 19:07:39,,
投研资讯,天风证券-中孚实业-600595-电解铝强α标的，高盈利弹性+高股东回报加码有望迎价值重估-250719,中孚实业：重整→破局→跃升，经营拐点向上。公司成立于1993年，控股股东为豫联集团，经多年发展，目前形成以铝及铝精深加工为主体，配套煤炭开采、火力发电、炭素的上下游产业协同经营...,刘奕町,增持（首次）,26,2025-07-19,pyz****ed,3,2025-07-21 19:07:39,,
投研资讯,国金证券-奥瑞金-002701-二片罐盈利底部逐步探明，静待行业盈利改善-250718,"业绩简评
　　7月14日公司发布2025年半年度业绩预告，2025H1公司实现归母净利润8.50-9.96亿元，同比增速中枢为65%。其中25Q2实现归母净利润1.86-3.3...",赵中平，张杨桓，尹新悦,买入,4,2025-07-19,tulu******isy,3,2025-07-21 19:07:39,,
投研资讯,国投证券-拓荆科技-688072-25Q2业绩大幅增长，先进制程验证机台进入量产-250718,"事件：7月17日，公司发布2025年半年度业绩预告
　　1）25H1公司实现营业收入19.19-19.69亿元，同比增长51.45%-55.40%；归母净利润0.91-1亿元，...",马良,买入-A,5,2025-07-19,car****an,3,2025-07-21 19:07:39,,
投研资讯,国投证券-中微公司-688012-高端刻蚀机付运量显著提升，LPCVD薄膜设备快速放量-250718,"事件：7月17日，公司发布2025半年度业绩预告
　　1)25H1公司预计实现营业收入49.6亿元，同比增长43.87%；归母净利润6.8-7.3亿元，同比增长31.61%-4...",马良,买入-A,5,2025-07-18,vert******sun,3,2025-07-21 19:07:39,,
投研资讯,东吴证券-宏华数科-688789-消费结构转型推动数码印花渗透率快速提升，设备+墨水协同打开长期成长空间-250718,"投资要点
　　深耕数码印花行业，设备+墨水解决方案供应商。宏华数科集设备制造、软件应用、耗材生产、印染工艺、智能工厂管理系统、售后服务为一体，提供数码印花设备+墨水的全套解决方...",周尔双，黄瑞,买入（首次）,37,2025-07-18,zwc****e1,3,2025-07-21 19:07:39,,
投研资讯,东兴证券-杭州银行-600926-1H25上市银行首份业绩快报点评：营收增速环比提升，不良平稳+拨备反哺利润高增长-250718,事件：7月17日，杭州银行发布2025年半年度业绩快报。1H25实现营业收入200.9亿，同比增长3.9%（1Q25：2.2%），归母净利润116.6亿，同比增长16.7%（1...,林瑾璐，田馨宇,强烈推荐,6,2025-07-18,pzh****xf,3,2025-07-21 19:07:39,,
投研资讯,东吴证券-中微公司-688012-2025中报业绩预告点评：业绩高增，平台化布局加速-250718,"投资要点
　　2025H1业绩高增，平台化布局显现：公司预计2025年上半年营收49.6亿元，同比+43.9%；其中刻蚀设备收入37.8亿元，同比+40.1%，LPCVD设备收...",周尔双，李文意,买入,3,2025-07-18,wa***u,3,2025-07-21 19:07:39,,
投研资讯,诚通证券-许继电气-000400-首次覆盖报告：特高压直流输电设备优势企业，变配电布局完善持续受益行业增长-250717,"国内电力设备骨干企业，在特高压直流输电领域优势明显
　　河南许继电气股份有限公司是中国电气装备集团有限公司控股的上市公司，在国内电力装备行业处于领先梯队，公司业务聚焦特高压、智...",王子璕,推荐（首次）,32,2025-07-18,红天H****NG,3,2025-07-21 19:07:39,,
投研资讯,国联民生证券-华发股份-600325-销售展现韧性，收储协同释放积极信号-250718,"事件
　　7月14日公司发布2025年半年度业绩预告，2025年上半年预计实现营业收入381.99亿元，同比+53.46%；预计实现归母净利润1.68亿元，同比-86.70%；...",杜昊旻，方鹏，姜好幸,增持,6,2025-07-18,vm1****37,3,2025-07-21 19:07:39,,
投研资讯,开源证券-生物股份-600201-公司信息更新报告：非瘟亚单位疫苗临床试验获批，创新龙头成长动能强劲-250718,"非瘟亚单位疫苗临床试验获批，创新龙头成长动能强劲，维持“买入”评级
　　2025年7月17日公司发布《关于获得兽用生物制品临床试验批件的公告》，公司全资子公司金宇保灵收到农业农...",陈雪丽，王高展,买入,4,2025-07-18,yin****an,3,2025-07-21 19:07:39,,
投研资讯,西南证券-通化东宝-600867-看好业绩修复，创新+出海打造新增长点-250714,"事件：公司发布2025H1业绩预告。2025H1公司实现归母净利润2.2亿元，和去年同期相比扭亏为盈。
　　集采后业绩迎来修复，出售特宝股权回笼资金。24H2胰岛素集采续约价格...",杜向阳,,10,2025-07-18,haoy******987,3,2025-07-21 19:07:39,,
投研资讯,东方证券-山东钢铁-600022-2025半年度业绩预告点评：持续看好老牌钢企深化降本增效延续利润增长-250718,"核心观点
　　公司强化算账经营，25Q2实现“扭亏为盈”，持续看好公司深入降本增效实现利润增长。2025年以来公司业绩持续向好，25Q1单季度毛利率达到4.79%，为23Q4以...",刘洋,买入,5,2025-07-18,hao****yi,4,2025-07-21 19:07:41,,
投研资讯,光大证券-新凤鸣-603225-对外投资公告点评：拟投资利夫生物，迈向高端生物基纤维领域-250718,"事件：公司发布《对外投资公告》，公司拟以人民币1亿元增资合肥利夫生物科技有限公司（以下简称“利夫生物”），增资后持有其7.0175%股权。
　　点评：
　　拟投资利夫生物，迈向...",赵乃迪，蔡嘉豪,买入,3,2025-07-18,sere******ang,4,2025-07-21 19:07:41,,
投研资讯,华西证券-拓荆科技-688072-25Q2业绩大超预期，ALD等先进制程产品快速放量-250717,"事件概述
　　公司发布2025年第二季度业绩预告。
　　ALD已经成为重要增长点，Q2收入兑现高速增长
　　2025Q2公司预计实现营收12.1-12.6亿元，中位数同比+55...",黄瑞连,增持,5,2025-07-18,so***t,4,2025-07-21 19:07:41,,
投研资讯,天风证券-学大教育-000526-25Q2归母净利预计同增39%~66%，经营杠杆释放-250718,"事件：公司发布2025半年度业绩预告
　　25H1：归母净利润2.28亿~2.59亿/yoy+41%~+60%，中值对应增速51%；扣非归母净利润2.10亿~2.44亿/yoy...",何富丽，孙海洋，来舒楠,买入,3,2025-07-18,及时雨****01,4,2025-07-21 19:07:41,,
投研资讯,西南证券-福瑞股份-300049-子板块增长稳健，看好Fibro装机放量-250715,"事件：公司发布2025年半年度业绩预告，2025H1预计实现归母净利润0.5~0.6亿元（-34%~-20%），扣非净利润0.5~0.6亿元（-31%~-17%）。
　　子板块...",杜向阳,,5,2025-07-18,aq***r,4,2025-07-21 19:07:41,,
投研资讯,华鑫证券-若羽臣-003010-公司事件点评报告：业绩高速增长，自有品牌放量-250718,"事件
　　2025年7月14日，若羽臣发布2025年半年度业绩预告。
　　投资要点
　　▌业绩高速增长，自有品牌放量
　　公司预计2025H1归母净利润0.63-0.78亿元（...",孙山山,买入（首次）,5,2025-07-18,xia****84,4,2025-07-21 19:07:41,,
投研资讯,华鑫证券-柳工-000528-公司事件点评报告：净利润稳步提升，市场化改革持续推进-250718,"事件
　　柳工于2025年7月11日发布2025年半年度业绩预告，预计2025年半年度将实现归母净利润11.8亿元-12.8亿元，比2024年同期增长20%-30%，预计202...",尤少炜,买入,5,2025-07-18,maod******wei,4,2025-07-21 19:07:41,,
投研资讯,华鑫证券-万马股份-002276-公司动态研究报告：销售规模持续增长，前瞻布局机器人线缆-250718,"投资要点
　　▌专注电线电缆，销售规模持续增长
　　2024年公司实现营业收入177.61亿元，同比增长17.46%，其中，电力产品/高分子材料/通信产品三大板块的营收分别为1...",张涵,买入（首次）,5,2025-07-18,ay***7,4,2025-07-21 19:07:41,,
投研资讯,华安证券-洛阳钼业-603993-铜钴延续量价齐增，收购金矿资源升级-250718,"主要观点：
　　洛阳钼业发布半年度业绩预告
　　公司预计25H1实现归母净利润82亿至91亿元，同比+51.37%至67.98%。其中单Q2实现归母净利润42.54亿至51.5...",许勇其，黄玺,买入,3,2025-07-18,stu****ts,4,2025-07-21 19:07:41,,
投研资讯,山西证券-捷昌驱动-603583-国产线性驱动领军企业，进军机器人打开成长空间-250718,"投资要点：
　　深耕线性驱动领域二十余年，行业龙头地位稳固。公司成立于2000年，深耕线性驱动领域二十余年，具备丰富的行业技术沉淀。公司产品主要应用于智能家居、智慧办公、医疗康...",潘宁河，姚健，林挺,增持-A（首次）,43,2025-07-18,梦**红,4,2025-07-21 19:07:41,,
投研资讯,开源证券-柏星龙-833075-北交所信息更新：积极参展拓展包装业务，聚焦潮玩探索C端文创-250717,"2024营收5.92亿元，同比+10%，归母净利润4123万元同比-11%
　　公司2024年公司实现营业收入5.92亿元，同比增长10.21%，归母净利润4123.22万元，...",诸海滨,增持,4,2025-07-18,imu****hy,4,2025-07-21 19:07:41,,
投研资讯,中邮证券-新乳业-002946-低温战略引领，盈利能力不断提升-250718,"投资要点
　　行业端：根据欧睿口径，受到整体消费需求不景气的影响，2022-2024年我国牛奶+酸奶行业规模逐年下滑，行业整体阶段性承压。进一步拆分来看，相较常温品类，低温乳制...",蔡雪昱，张子健,买入,38,2025-07-18,bof****iu,4,2025-07-21 19:07:41,,
投研资讯,光大证券-杭州银行-600926-2025年半年度业绩快报点评：营收增速环比改善，不良率保持稳定-250717,"事件：
　　7月17日，杭州银行发布2025年半年度业绩快报，上半年实现营业收入200.9亿元，同比增长3.9%，归母净利润116.6亿元，同比增长16.7%。加权平均净资产收...",王一峰，董文欣,买入,5,2025-07-18,HRL****5A,4,2025-07-21 19:07:41,,
