分类,研报标题,摘要,作者,评级,页数,日期,分享者,来源页,抓取时间,类型,分享时间
投研资讯,国投证券-药明康德-603259-项目管线厚积薄发，2025H1业绩高增长-250730,"事件：
　　公司发布了2025年半年度报告，2025H1公司分别实现营收和归母净利润207.99亿元和85.61亿元，分别同比增长20.64%和101.92%。
　　核心业务快...",冯俊曦,买入-A,5,2025-07-30,ts***x,1,2025-07-30 19:06:00,,
投研资讯,华西证券-药明康德-603259-业绩延续快速增长，在手订单维持高速增长-250730,"事件概述
　　公司发布2025年中报：25H1实现营业收入207.99亿元，同比增长20.64%、实现归母净利润85.61亿元，同比增长101.92%、实现扣非净利润55.82...",崔文亮，徐顺利,买入,5,2025-07-30,bad****er,1,2025-07-30 19:06:00,,
投研资讯,华西证券-豪能股份-603809-汽车传动专家，新产品+新赛道打开长期成长空间-250728,"核心观点：
　　公司深耕汽车传动系统领域。公司主要产品包括汽车零部件和航空航天零部件两大类，汽车零部件业务主要包括同步器和差速器两大总成系统。通过“产品+服务+创新”三维协同模...",白宇，庞博,增持（首次）,43,2025-07-30,dj***c,1,2025-07-30 19:06:00,,
投研资讯,民生证券-威胜信息-688100-2025年中报点评：25H1公司经营稳健，在手订单充裕支撑成长-250730,事件：2025年7月29日，公司发布2025年中报，2025H1实现收入13.68亿元，同比增加11.88%；归母净利润3.05亿元，同比增加12.24%；扣非归母净利润2.9...,邓永康，李佳，许浚哲,推荐,3,2025-07-30,ida****co,1,2025-07-30 19:06:00,,
投研资讯,中邮证券-迈威生物-688062-BD落地优化现金流，ADC+TCE平台产品出海可期-250730,"商业化快速推进，研发管线持续加码
　　2024年度，公司实现营收2.0亿元（+56.28%），主要来自药品销售收入14459.2万元和技术服务收入5503.0万元。2025Q1...",盛丽华,买入（首次）,5,2025-07-30,pow****01,1,2025-07-30 19:06:00,,
投研资讯,光大证券-宝武镁业-002182-动态跟踪报告：镁铝价格比近11个月持续小于1，汽车和机器人轻量化领域持续渗透-250730,镁价下行拖累公司业绩：公司2024年和2025年Q1各实现营业收入89.83亿和20.33亿元，同比增长17.39%和9.08%；实现归属于上市公司股东的净利润1.6亿元和0....,王招华，马俊,增持,4,2025-07-30,mop****12,1,2025-07-30 19:06:00,,
投研资讯,浦银国际-药明康德-603259-2Q25业绩显著超预期，上调全年指引-250729,"公司2Q25业绩显著好于市场预期，全年收入指引上调至13%-17% YoY增速。维持“买入”评级，上调港股/A股目标价。
　　2Q25持续经营收入+25% YoY,经调整Non...",阳景，胡泽宇,买入,9,2025-07-30,wen****er,1,2025-07-30 19:06:00,,
投研资讯,山西证券-海大集团-002311-饲料业务基本面显著回升-250730,公司披露2025年半年报。公司2025年上半年实现营业收入588.31亿元，同比增长12.50%，归属净利润26.39亿元，同比增长24.16%，EPS1.59元，加权平均RO...,陈振志，张彦博,买入-A,5,2025-07-30,jin****ng,1,2025-07-30 19:06:00,,
投研资讯,东莞证券-兆易创新-603986-深度报告：（可公开）国内存储、MCU双龙头企业，平台化布局助力企业成长-250730,"投资要点：
　　国内存储、MCU双龙头企业，平台化布局助力企业成长。兆易创新股份有限公司成立于2005年，并于2016年在上交所主板上市。公司自成立以来采用fabless生产模...",刘梦麟，陈伟光,买入,32,2025-07-30,son****po,1,2025-07-30 19:06:00,,
投研资讯,东莞证券-厦门钨业-600549-深度报告：钨钼栋梁承伟业，磁材风华展锋芒-250730,"投资要点：
　　聚焦发展钨钼、稀土、能源新材料三大核心业务。公司形成钨钼、稀土、能源新材料三大核心业务协同发展的产业生态，技术、资源与产业链的协同效应显著。公司拥有完整的钨产业...",许正堃,买入,27,2025-07-30,心***,2,2025-07-30 19:06:02,,
投研资讯,中邮证券-江河集团-601886-发布三年高分红规划，海外订单高增驱动成长-250730,"事件
　　（1）公司发布《未来三年（2025-2027年度）股东回报规划》，2025-2027年度，每一年度以现金方式分配的利润不低于当年度归属于上市公司股东净利润的80%或按...",赵洋,买入,5,2025-07-30,wang******315,2,2025-07-30 19:06:02,,
投研资讯,开源证券-东鹏饮料-605499-公司信息更新报告：高基数下较快增长，新品表现强劲-250730,"2025H1维持较快增长
　　公司2025H1收入107.4亿元，同比增36.4%，扣非前后归母净利润23.7、22.7亿元，同比增37.2%、33.0%。2025Q2单季收入...",张宇光，方勇,增持,4,2025-07-30,you****en,2,2025-07-30 19:06:02,,
投研资讯,东吴证券-宏发股份-600885-2025年半年报点评：业绩总体符合预期，高压直流&工控超预期增长-250730,"投资要点
　　25Q2营收同比+16%、归母净利润+13%、业绩符合预期。公司25H1营收83.47亿元，同增15.43%；归母净利润9.64亿元，同增14.19%；其中25Q...",曾朵红，谢哲栋,买入,3,2025-07-30,sta****re,2,2025-07-30 19:06:02,,
投研资讯,国联民生证券-粤海饲料-001313-技术筑基，乘行业回暖东风望业绩复苏-250730,"投资要点
　　特水饲料领域领军者，技术构筑产品竞争力
　　公司深耕特种水产饲料30余年，专注对虾、金鲳、海鲈等海水品种饲料研发与销售，2024年饲料销量78.71万吨，其中特水...",王明琦，马鹏,增持（首次）,23,2025-07-30,futu******ble,2,2025-07-30 19:06:02,,
投研资讯,国联民生证券-海大集团-002311-境内外饲料销量高增，养殖业务表现稳健-250730,"事件
　　公司披露2025半年度报告，实现营收588.31亿元，同比增长12.50%；归母净利润26.39亿元，同比增长24.16%。拟向全体股东每10股派发现金红利2.00元...",王明琦，马鹏,买入,6,2025-07-30,jian******888,2,2025-07-30 19:06:02,,
投研资讯,中邮证券-统联精密-688210-统合精工，联动智造-250730,生成式AI技术快速演进，新一轮AI硬件创新浪潮掀起。随着AI技术的快速发展，消费电子与智能硬件正迎来全面革新。在这一硬件创新浪潮中，折叠屏手机、AIPC、智能眼镜及可穿戴设备等...,吴文吉,买入（首次）,5,2025-07-30,pw***1,2,2025-07-30 19:06:02,,
投研资讯,山西证券-安培龙-301413-温度、压力及氧传感器夯实基础，力传感器开辟机器人应用新场景-250730,"投资要点：
　　公司专业从事热敏电阻及温度传感器、氧传感器、压力传感器研发、生产和销售。安培龙拥有领先的智能传感器高端研发平台，自主掌握从材料到芯片到传感器全产业链关键核心技术...",叶中正，冯瑞，谷茜,增持-A（首次）,31,2025-07-30,lif****ei,2,2025-07-30 19:06:02,,
投研资讯,联储证券-赤峰黄金-600988-厚积薄发，行稳致远-250729,"投资要点：
　　公司主要在全球范围内从事黄金的采选和销售业务，是我国最大的民营黄金生产商。
　　境内管理并运营四座贵金属矿山，是公司黄金供应体系基石。五龙金矿和吉隆撰山子金矿是...",李纵横,买入（首次）,46,2025-07-30,1319******368,2,2025-07-30 19:06:02,,
投研资讯,光大证券-苏交科-300284-2025年半年报点评：业绩承压，持续深化低空业务布局-250729,"事件：苏交科发布25年半年报,25H1公司实现营业收入/归母净利润/扣非归母净利润17.8/1.0/0.7亿元，同比-13.8%/-39.5%/-50.9%。25Q2公司实现营...",孙伟风，吴钰洁,买入,3,2025-07-30,ze***u,2,2025-07-30 19:06:02,,
投研资讯,太平洋证券-大秦铁路-601006-25Q1点评，迎峰度夏，煤价反弹带来运输量回升-250729,"事件
　　近期，大秦铁路披露2024年报。本报告期内，实现营业总收入746.27亿，同比减-7.89%；归母净利90.39亿，同比减-24.23%；扣非归母净利90.36亿，同...",程志峰,增持,4,2025-07-30,wxj****20,2,2025-07-30 19:06:02,,
投研资讯,光大证券-药明康德-603259-2025年半年报点评：毛利率改善明显，TIDES业务增长强劲-250730,事件：公司发布2025年半年报，实现营业收入207.99亿元（YOY+ 20.64%）；实现归母净利润85.61亿元（YOY+101.92%）；实现扣非归母净利润55.8亿元（...,王明瑞，叶思奥,买入,3,2025-07-30,一**鸟,2,2025-07-30 19:06:02,,
投研资讯,华福证券-华能国际-600011-煤价下跌释放成本红利，风光放量新增投产超6GW-250730,事件：公司发布了2025年上半年报告，1H2025公司实现营收1120.32亿元，同比减少5.7%；归母净利润92.62亿元，同比增加24.26%。分季度看，2Q2025单季度...,严家源,买入,3,2025-07-30,alan******005,2,2025-07-30 19:06:02,,
投研资讯,开源证券-并行科技-839493-北交所信息更新：与阿里云正式签署框架合作协议共建算力生态，2025H1归母净利润同比+20%-250729,"2025H1实现营收4.58亿元（+69.27%），归母净利润507.86万元（+20.05%）
　　并行科技2025H1实现营收4.58亿元，同比+69.27%；归母净利润5...",诸海滨,增持,4,2025-07-30,wxj****14,2,2025-07-30 19:06:02,,
投研资讯,国金证券-华能国际-600011-燃料降本、绿电装机共驱业绩增长-250730,"业绩简评
　　2025年7月29日晚间公司披露25年中报，1H25实现营收1120.3亿元，同比-5.7%；归母净利润92.6亿元，同比+24.3%。业绩符合市场预期。其中，单...",李蓉，张君吴,买入,4,2025-07-30,几**与,2,2025-07-30 19:06:02,,
投研资讯,国金证券-苏试试验-300416-业绩拐点显现，格局优化强者恒强-250729,"业绩简评
　　公司发布2025半年报：25H1营收9.91亿（同比+8.1%），归母净利润1.17亿（同比+14.2%），扣非净利润1.14亿（+20.7%）；其中25Q2营收...",杨晨，任旭欢,买入,4,2025-07-30,ti***i,2,2025-07-30 19:06:02,,
投研资讯,财通证券-杭叉集团-603298-电动化、国际化、智能化三重驱动，公司阔步迈向新时代-250729,"核心观点
　　聚焦智能搬运领域，打造叉车行业龙头。公司专注于叉车等工业车辆的研发、生产和销售，同时提供智能物流整体解决方案及后市场业务，形成完整产业链布局；公司自2017年以来...",佘炜超，张豪杰,增持,27,2025-07-30,lyy****27,2,2025-07-30 19:06:02,,
投研资讯,开源证券-南都物业-603506-公司深度报告：全业态市场化拓展，清洁机器人赋能服务升级-250728,"全业态布局，清洁机器人赋能服务升级，维持“买入”评级
　　南都物业作为独立第三方物业服务企业，布局住宅、商写、城市服务三大领域，实现“一体两翼”三大赛道协同发展。公司市场化程度...",齐东，胡耀文,买入,20,2025-07-29,1209******hun,2,2025-07-30 19:06:02,,
投研资讯,开源证券-海大集团-002311-公司信息更新报告：饲料主业快速增长，海外市场表现亮眼-250729,"饲料主业快速增长，海外市场表现亮眼，维持“买入”评级
　　海大集团发布2025年中报，2025H1营收588.31亿元，同比+12.50%，归母净利润26.39亿元，同比+24...",陈雪丽,买入,4,2025-07-29,lud****up,2,2025-07-30 19:06:02,,
投研资讯,民生证券-宏发股份-600885-2025年半年报点评：25Q2符合预期，新门类捷报频传-250729,事件：2025年7月29日，公司发布2025年半年报，25H1公司实现收入83.47亿元，同比增加15.43%；归母净利润9.64亿元，同比增加14.19%；扣非归母净利润9....,邓永康，李佳，许浚哲,推荐,3,2025-07-29,蜀**影,2,2025-07-30 19:06:02,,
投研资讯,华安证券-海大集团-002311-饲料增量接近全年目标，海外市场保持高增速-250729,"1H2025归母净利润26.4亿元，同比增长24.2%
　　公司公布半年报：2025年1-6月，公司实现收入588.3亿元，同比增长12.5%，实现归母净利润26.4亿元，同比...",王莺,买入,4,2025-07-29,wta****08,3,2025-07-30 19:06:03,,
投研资讯,国金证券-湘财股份-600095-携手金融科技行业聚势共赢，财富管理转型加速-250729,"核心内容
　　公司概况：湘财股份定位于金融科技赋能的特色财富管理发展路径，拟吸收合并大智慧打开盈利空间。公司前身于1997年在上交所上市，2020年6月完成重大资产重组，通过发...",舒思勤，洪希柠，夏昌盛,买入（首次）,17,2025-07-29,mi***o,3,2025-07-30 19:06:03,,
投研资讯,东方证券-永新光学-603297-高端显微镜国产替代空间大且节奏加速，公司深度受益-250729,高端显微镜国产替代预期差显著，设备更新节奏有望加速。公司是国家级制造业单项冠军示范企业，并已迈入高端光学显微镜国产替代的新阶段。中国高端光学显微镜市场空间巨大，但长期被外国企业...,韩潇锐，薛宏伟,买入,5,2025-07-29,ron****do,3,2025-07-30 19:06:03,,
投研资讯,太平洋证券-东鹏饮料-605499-平台化能力持续增强，Q2收入延续高增-250728,事件：公司发布2025年半年报，2025H1公司实现收入107.37亿元，同比+36.37%，归母净利润23.75亿元，同比+37.22%；扣非归母净利润22.70亿元，同比+...,郭梦婕，肖依琳,买入,5,2025-07-29,何***,3,2025-07-30 19:06:03,,
投研资讯,华西证券-华光新材-688379-第二曲线开启，钎焊龙头高速成长期已至-250726,华光新材：钎焊材料龙头，逐步拓宽下游。根据公司2024年年报，2024年公司实现收入19.18亿元，同比增长35.5%；2024年公司归母净利润为0.81亿元，同比增长93.8...,黄瑞连，石城,买入,28,2025-07-29,wan****87,3,2025-07-30 19:06:03,,
投研资讯,华安证券-百龙创园-605016-25Q2业绩同环比持续增长，阿洛酮糖准入落地-250729,"事件描述
　　2025年7月14日，公司发布2025年半年度业绩快报。公司2025年上半年实现营收6.50亿元，同比+22.29%；实现归母净利润1.71亿元，同比+42.68...",王强峰，刘天其,增持,4,2025-07-29,sunk******592,3,2025-07-30 19:06:03,,
投研资讯,光大证券-艾德生物-300685-2025年半年报点评：业绩表现亮眼，国际化持续推进-250729,事件：公司发布25年半年报，2025H1公司实现营业收入5.79亿元，同比增长6.69%；归属于上市公司股东的净利润1.89亿元，同比大幅增长31.41%；扣除非经常性损益后的...,王明瑞，黎一江,买入,3,2025-07-29,侯***,3,2025-07-30 19:06:03,,
投研资讯,中邮证券-瑞芯微-603893-首发端侧协处理器，助力AIOT 2.0时代-250729,"事件
　　公司重磅首发端侧AI大模型协处理器RK1820/RK1828，专为端侧大模型设计，具备高算力和高带宽特性。
　　投资要点
　　首款端侧协处理器重磅发布，适用于多个端侧...",万玮，吴文吉,买入,5,2025-07-29,caro******013,3,2025-07-30 19:06:03,,
投研资讯,辉立证券-宇通客车-600066-海外市場有望打開成長空間-250729,"公司簡介
　　宇通客車是國內客車製造領軍企業，產品覆蓋公路客運、旅遊客運、公交客運、團體通勤、校車、景區車、機場擺渡車、自動駕駛微循環車、專用車等各個細分市場，可滿足5米至18...",章晶,买入（上调）,6,2025-07-29,会***,3,2025-07-30 19:06:03,,
投研资讯,财通证券-海大集团-002311-饲料主业景气延续，内外销量较快增长-250729,事件：公司1H2025营业收入+12.50%，归母净利润+24.16%。公司2025年上半年实现营业收入588.31亿元（同比+12.50%），归母净利润26.39亿元（同比+...,肖珮菁,增持,3,2025-07-29,lu***7,3,2025-07-30 19:06:03,,
投研资讯,国投证券-福能股份-600483-清洁发电与热电联产双轨并行，盈利总体稳中有升-250729,"事件：
　　2025年7月25日，公司发布2025年上半年业绩快报，公司2025H1营业总收入为63.69亿元（同比-4.44%），利润总额为20.06亿元（同比+20.86%...",汪磊，卢璇,买入-A,4,2025-07-29,ying******xin,3,2025-07-30 19:06:03,,
投研资讯,开源证券-芯碁微装-688630-公司深度报告：领先的LDI设备公司，受益PCB设备投资扩张与先进封装产业趋势-250729,"核心观点：PCB设备受益扩产，半导体设备布局加速，维持“增持”评级
　　因公司一期工厂产能受限，我们下修公司2025年盈利预测，同时考虑到：公司受益下游PCB厂商扩产，且公司二...",陈蓉芳，陈瑜熙,增持,31,2025-07-29,342****24,3,2025-07-30 19:06:03,,
投研资讯,东莞证券-海大集团-002311-2025年中报点评：饲料销量保持较快增长-250729,"事件：公司发布了2025年中报。公司2025年上半年实现总营业收入588.31亿元，同比增长12.5%；实现归母净利润26.39亿元，同比增长24.16%。业绩符合预期。
　　...",魏红梅,买入,3,2025-07-29,jol****ee,3,2025-07-30 19:06:03,,
投研资讯,华金证券-胜宏科技-300476-聚焦AI服务器高端产品需求，业绩增长动能强劲-250728,"投资要点
　　人工智能AI催生PCB行业增长新动能，深度参与国际头部大客户新产品预研。受益于人工智能AI算力基建带来的服务器、交换机需求高速增长，以及AI开启的消费电子终端创新...",熊军，宋鹏,增持（首次）,7,2025-07-29,youb******123,3,2025-07-30 19:06:03,,
投研资讯,国信证券-东鹏饮料-605499-上半年收入同比增长36%，补水啦成为第二曲线，增长强劲-250729,"核心观点
　　公司2025年上半年收入同比增长36%。东鹏饮料发布2025年半年报，2025H1实现收入107.4亿元，同比增长36.4%，归母净利润23.7亿元，同比增长37...",张向伟，柴苏苏,优于大市,6,2025-07-29,cxc****en,3,2025-07-30 19:06:03,,
投研资讯,华安证券-中化国际-600500-拟收购南通星辰，公司发展迈上新台阶-250729,"事件描述
　　7月28日，中化国际发布公告，拟发行股份购买蓝星集团所持有的南通星辰100%股权，交易作价尚未确定。
　　南通星辰是国内环氧树脂领先企业，同时有PPO等新材料优质...",王强峰，潘宁馨,增持,4,2025-07-29,boy****yc,3,2025-07-30 19:06:03,,
投研资讯,东莞证券-东鹏饮料-605499-2025年半年报点评：增长势能延续，深耕渠道布局-250729,"投资要点：
　　事件：公司发布2025年半年报。
　　点评
　　公司2025Q2收入维持高增。公司2025H1实现营业总收入107.37亿元，同比增长36.37%；实现归母净利...",黄冬祎,买入（首次）,3,2025-07-29,欢**梦,3,2025-07-30 19:06:03,,
投研资讯,天风证券-苏交科-300284-业绩短期有所承压，大力拓展低空业务发展-250729,"业绩有所承压
　　公司25H1实现收入17.76亿，同比-13.75%，归母净利润0.95亿，同比-39.54%，扣非净利润为0.67亿，同比-50.85%；Q2单季实现收入9...",鲍荣富，王涛，王悦宜,增持,3,2025-07-29,coc****za,3,2025-07-30 19:06:03,,
投研资讯,国投证券-索辰科技-688507-举办物理AI论坛，多场景布局应用落地-250729,"事件概述
　　7月28日，索辰科技股份在2025世界人工智能大会上成功举办“物理AI驱动虚拟训练全球革新”主题论坛。作为物理人工智能领域的领军企业，索辰科技以“物理AI”为核心...",赵阳，夏瀛韬,买入-A,6,2025-07-29,wjt****ip,3,2025-07-30 19:06:03,,
投研资讯,民生证券-能科科技-603859-公司点评：AI+军工最佳卡位，员工持股彰显信心-250729,"事件：近期，能科科技发布投资者关系活动记录表，阐述了公司2025年员工持股计划背后的AI规划：能科科技发布2025年员工持股计划，计划资金总规模不超过1,000.00万元。其中...",吕伟,推荐,5,2025-07-29,hyh****sy,3,2025-07-30 19:06:03,,
投研资讯,群益证券-东鹏饮料-605499-第二曲线发展迅速，看好平台型成长-250729,"业绩概要：
　　公告2025年上半年实现营收107.4亿，同比增36.4%，录得归母净利润23.8亿，同比增37.2%；第二季度实现营收约59亿，同比增34.1%，录得归母净利...",顾向君,买进（首次）,3,2025-07-29,tao****al,4,2025-07-30 19:06:05,,
投研资讯,江海证券-民士达-833394-国产替代持续进行，公司业绩符合预期-250729,"事件：
　　公司公布了2025年中报业绩：公司2025年上半年实现收入2.37亿元，同比增长27.9%，归母净利润为6303万元，同比增长42.3%，扣非归母净利润6112万元...",张婧,买入,4,2025-07-29,ali****88,4,2025-07-30 19:06:05,,
投研资讯,东兴证券-西部矿业-601168-矿选冶项目优化成果显现，公司业绩进入新扩张周期-250729,事件：公司发布2025年半年度报告。公司报告期内实现营业收入316.19亿元，同比增长26.59%；实现归母净利润18.69亿元，同比增长15.35%；基本每股收益+15%至0...,张天丰,推荐,5,2025-07-29,ti***n,4,2025-07-30 19:06:05,,
投研资讯,华西证券-芯碁微装-688630-直写光刻龙头，PCB、泛半导体双轮驱动公司成长-250727,"事件概述
　　公司发布公告关于签订日常经营重要合同的情况。公告称与某公司签订了共计7份设备购销合同，合同总金额为人民币1.46亿元。合同标的为LDI曝光设备及阻焊LDI连线。
...",单慧伟，贾国瑞,买入（首次）,7,2025-07-29,ta***s,4,2025-07-30 19:06:05,,
投研资讯,华安证券-东鹏饮料-605499-25Q2业绩点评：蓄力充足+补水啦超预期+平台初现-250728,"公司发布25H1业绩：
　　25Q2：收入58.9亿（同比+34.1%），归母净利润13.9亿（同比+30.8%），扣非净利润13.1亿（同比+21.2%）。
　　25H1：收...",邓欣，韦香怡,买入,4,2025-07-29,13***6,4,2025-07-30 19:06:05,,
投研资讯,东方证券-东鹏饮料-605499-25H1点评：费投短期干扰盈利能力，收入端保持良好增长势能-250728,营收盈利落于此前业绩预告中枢位置，二季度营收强劲增长但盈利能力下滑。25H1公司传统大单品东鹏特饮和新品补水啦维持成长势能，带动公司实现营收107.37亿元，同比增长36.37...,叶书怀，燕斯娴，姚晔,买入,6,2025-07-28,ct1****02,4,2025-07-30 19:06:05,,
投研资讯,华福证券-新时达-002527-海尔集团战略入股，公司发展步入新阶段-250728,"新时达：智能制造全产业链布局
　　公司凭借对控制技术的掌握和理解，通过正向研发推出电梯控制器产品，引领及变革了电梯控制器行业。目前该业务在电梯控制器的可为市场里，名列全球第二。...",俞能飞，师浩云,持有（首次）,16,2025-07-28,im***n,4,2025-07-30 19:06:05,,
投研资讯,华西证券-源飞宠物-001222-宠物用品及食品双轮驱动，发力自主品牌-250728,"投资建议
　　源飞宠物作为国内宠物牵引用具及宠物食品龙头企业，具备优质海外客户资源与全球化产能优势，同时积极开拓自主品牌、打造第二增长曲线，公司23Q2迎来补库存收入拐点，24...",唐爽爽，李佳妮,买入（首次）,36,2025-07-28,kkm****an,4,2025-07-30 19:06:05,,
投研资讯,华鑫证券-华工科技-000988-公司事件点评报告：联接业务爆发式增长，3D打印实现规模突破-250728,"事件
　　华工科技发布2025半年度业绩预告：2025年1月1日至2025年6月30日，预计实现归母净利润8.9亿元-9.5亿元，同比增长42.43%-52.03%；预计实现扣...",吕卓阳,买入（首次）,5,2025-07-28,den****ao,4,2025-07-30 19:06:05,,
投研资讯,中邮证券-闻泰科技-600745-盈利能力持续修复-250728,"事件
　　公司发布业绩预告，预计2025年上半年实现归母净利润3.90亿元到5.85亿元，同比增加178%到317%；扣非归母净利润2.60亿元到3.90亿元，同比增加3.88...",万玮，吴文吉,买入,5,2025-07-28,yif****11,4,2025-07-30 19:06:05,,
投研资讯,中邮证券-中石科技-300684-中导高效，石散速捷-250728,"投资要点
　　高效散热模组等营收快速增长，盈利能力稳步提升。2024年公司实现营收15.66亿元，同比增长24.51%，实现归母净利润2.01亿元，同比增长173.04%。20...",吴文吉，翟一梦,买入（首次）,5,2025-07-28,may****12,4,2025-07-30 19:06:05,,
投研资讯,光大证券-东鹏饮料-605499-2025年中报点评：“双引擎+多品类”产品矩阵持续完善，综合性饮料集团逐渐壮大-250728,"事件：
　　公司发布2025年中报，25H1实现营业收入107.37亿元，同比增长36.4%；实现归母净利润23.75亿元，同比增长37.2%；扣非归母净利润22.70亿元，同...",陈彦彤，汪航宇，聂博雅,买入,4,2025-07-28,at***c,4,2025-07-30 19:06:05,,
投研资讯,光大证券-恒瑞医药-600276-公告点评：与GSK达成重大合作，打开国际化市场销售空间-250728,事件：2025年7月28日，恒瑞医药发布公告，与全球知名生物制药公司GlaxoSmithKline（GSK）达成一项重大合作协议。根据协议，恒瑞将HRS-9821的全球独家权利...,王明瑞，叶思奥,增持,3,2025-07-28,Fio****bj,4,2025-07-30 19:06:05,,
投研资讯,国联民生证券-亿纬锂能-300014-动储持续发力，打造优质的锂电池全场景供应商-250728,"投资要点
　　公司深耕锂原电池与锂离子电池，在储能、动力、消费方面均有深入布局，随着国内外产能布局加速，商用车、大容量储能、高端消费领域顺利拓展，随着下游锂电池需求高速增长，公...",张磊,买入,39,2025-07-28,y23****76,4,2025-07-30 19:06:05,,
投研资讯,财通证券-东鹏饮料-605499-1H2025业绩点评：双引擎引领增长，辩证看待费用投放-250728,事件：公司1H2025实现收入107.37亿元，同比+36.37%；归母净利润23.75亿元，同比+37.22%；扣非归母净利润22.70亿元，同比+33.02%。其中Q2实现...,吴文德，黄欣培,买入,4,2025-07-28,tao****23,4,2025-07-30 19:06:05,,
