研报标题,摘要,评级,分享时间
光大证券-翔楼新材-301160-投资价值分析报告：精冲材料结构逐步优化，布局人形机器人材料第二增长曲线-250922,公司系国内精密冲压材料行业第一梯队企业：公司作为定制化精密冲压材料领域的高新技术企业，采取自主研发为主、合作开发为辅相结合的协同创新研发模式，主要产品为定制化精密冲压特殊钢材料...,增持（首次）,2025-09-22
华福证券-恒鑫生活-301501-纸塑餐饮具龙头，新消费客户共成长-250922,公司是纸制与塑料餐饮具龙头企业，业绩稳健发展。公司以原纸、PLA粒子、传统塑料粒子等原材料，研发、生产和销售纸制与塑料餐饮具。经过多年发展，自主研发并掌握了PLA等塑料粒子改性...,持有（首次）,2025-09-22
华安证券-汉朔科技-301275-全球化布局的智慧零售平台型公司-250918,"汉朔科技致力于成为全球领先的零售门店数字化解决方案提供商
　　经过多年业务深耕，汉朔科技公司已在国内外形成较强的行业地位竞争优势。2021-2023年度，公司营业收入复合增长率...",买入（首次）,2025-09-22
东吴证券-高伟达-300465-银行IT小巨人，Agent开辟第二成长曲线-250922,"投资要点
　　深耕银行IT，基本面稳定上行。公司是国内领先行列的金融信息化综合方案商，经过多年深耕与积累，已形成以银行业为核心、覆盖保险、证券、基金、信托、融资租赁等领域的优质...",买入（首次）,2025-09-22
民生证券-盛和资源-600392-点评：完成收购匹克公司，世界级稀土项目放量在即-250922,事件：公司发布公告，2025年9月18日，盛和新加坡收购匹克公司股权事项获得坦桑尼亚公平竞争委员会同意，2025年9月19日，该事项亦获得澳大利亚法院批准且法院批准该事项的命令...,推荐,2025-09-22
财通证券-上海家化-600315-多品牌焕新升级，强变革稳拓增长-250921,组织架构调整完毕，以品牌为作战单元。董事长林小海2024年6月上任，带动事业部和人才焕新，将原“以渠道为中心”的组织架构，转变为“以品牌为中心”，调整个护事业部、美妆事业部，新...,买入,2025-09-22
东方证券-上汽集团-600104-自主及海外销量均实现环比增长，期待新车上市表现-250922,8月海外销量同环比向上，MG欧洲交付量实现逆势高增长。公司8月海外及出口销量8.83万辆，同比增长10.5%，环比增长7.5%；1-8月海外及出口累计销量66.44万辆，同比增...,买入,2025-09-22
国金证券-恒林股份-603661-跨境电商业务亮眼，25Q2盈利端已现边际修复-250919,"业绩简评
　　恒林股份旗下品牌在亚马逊平台8月表现亮眼，据sorftime，Sweetcrispy/Smug/Olixis/Nouhaus/Colamy/Dumos品牌25年Q...",买入,2025-09-22
华金证券-道生天合-601026-新股覆盖研究-250920,"投资要点
　　下周三（9月24日）有一家主板上市公司“道生天合”询价。
　　道生天合（601026）：公司围绕环氧树脂、聚氨酯、丙烯酸酯和有机硅等高性能热固性树脂材料领域，形成...",,2025-09-22
国金证券-九号公司-689009-智慧移动无界，电动驭享未来-250919,"投资逻辑：
　　平台化能力赋能，智能化基因奠基。公司定位智能短交通+服务机器人，以平衡/滑板车起家，蛇吞象收购Segway（全球平衡车鼻祖），从为小米代工成功转变为以自主品牌电...",买入（首次）,2025-09-22
华金证券-奥美森-920080-新股覆盖研究-250919,"投资要点
　　下周一（9月22日）有一只北交所新股“奥美森”申购，发行价格为8.25元/股、发行市盈率为12.99倍（每股收益按照2024年度经会计师事务所依据中国会计准则审计...",,2025-09-22
海通国际-中炬高新-600872-跟踪报告：主销区表现改善中，预计内部调整明年见效-250921,上半年聚焦价盘修复，2Q25主业承压。2Q25美味鲜实现收入10.16亿元，同比-7.21%。分产品来看，酱油/鸡精鸡粉/食用油/其他产品收入分别为6.50/1.26/0.58...,优于大市,2025-09-21
财通证券-道通科技-688208-亮相华为HC大会，空地一体打开成长空间-250921,事件：9月19日，在华为全联接大会2025上，华为云推出Robot to Cloud协议（简称“R2C协议”），道通科技全资子公司道和通泰作为首批20家合作伙伴，已加入到R2C...,增持,2025-09-21
国金证券-大洋电机-002249-公司深度研究：电机领军企业“轻装上阵”，机器人+SOFC重塑估值-250919,"投资逻辑
　　公司依托建筑通风及家居电器电机行业三十余年技术积累，通过
　　外延式并购成为国内少数能够同时覆盖传统燃油车及新能源车动力方案的独立第三方供应商，20~24年公司归...",买入（首次）,2025-09-21
国信证券-艾为电子-688798-Meta推出新款AI眼镜，搭载公司多款芯片-250921,"事项：
　　9月18日，Meta在Meta Connect上，推出首款配备显示屏的智能眼镜Meta Ray-Ban Display和新版本的Ray-Ban Meta（Gen 2...",优于大市,2025-09-21
国信证券-利扬芯片-688135-第三方专业测试技术服务商，“一体两翼”战略推动公司发展-250921,国内知名的独立第三方专业测试技术服务商，以集成电路测试为基础，“一体两翼”战略推动公司发展。公司主营业务包括集成电路测试方案开发、晶圆测试、芯片成品测试服务。公司以集成电路测试...,优于大市,2025-09-21
天风证券-永艺股份-603600-海外制造布局优势或逐步显现-250921,"公司发布半年报
　　25Q2公司营收12亿同减1%，归母净利0.7亿同减10%，扣非后归母净利0.8亿同减9%。25H1营收22亿同增7%，归母净利1.3亿同增5%，扣非后归母...",增持,2025-09-21
天风证券-创业环保-600874-运营业务稳健发力，现金流改善有望支撑分红提升-250921,"短期：水务等经营业务稳健发力，当期现金流回款改善
　　25H1公司实现营业收入21.8亿元，同比-1.8%；实现归母净利润4.7亿元，同比+12.1%；毛利率37.5%，同比-...",增持,2025-09-21
东方证券-伊利股份-600887-有望受益奶价趋势反转，多元化业务发展强劲-250921,原奶供需逐渐趋向平衡，公司市场份额有望恢复。原奶供需平衡已有一定改善，产能持续去化，散奶价格同比提升。当前肉牛价格从底部回升，有利于提升牧场淘牛意愿；当前也处于牧场集中收购青贮...,买入,2025-09-21
华西证券-齐心集团-002301-股东结构稳定，多业务向好筑造未来成长-250921,"事件概述
　　近日公司发布控股股东协议转让公司部分股份暨权益变动的提示性公告。公司控股股东齐心控股于2025年9月19日同实控人陈钦鹏先生弟媳蔡晓玲女士签署《股份转让协议》，拟...",买入,2025-09-21
光大证券-云铝股份-000807-动态跟踪报告：量价齐升助力业绩同比增长，中期分红比例达到40%-250921,2025半年报业绩同比增长：根据云铝股份2025半年报，公司实现营业收入290.78亿元，同比增长17.98%；归母净利润27.68亿元，同比增长9.88%。公司制定2025年...,增持,2025-09-21
天风证券-嘉益股份-301004-行业竞争要素正逐步变化-250921,"公司发布半年报
　　25Q2公司营收7亿同减7%，归母净利1.5亿同减27%，扣非后归母净利1.5亿同减26%。25H1营收14亿同增20%，归母净利3亿同减4%，扣非后归母净...",买入,2025-09-21
天风证券-深信服-300454-打造私有化部署的AI全栈能力-250921,"高效管理下报表质量高，为利润向上弹性提供良好基础
　　2025H1营收30.09亿元，同比+11.16%；归母净利润为-2.28亿元，同比+61.54%；扣非净利润-2.59亿...",买入,2025-09-21
天风证券-鲁泰A-000726-积极应对国内外多变环境-250921,"公司发布半年报
　　25Q2公司营收14亿同减5%，归母净利2亿同增109%，扣非后归母净利1.4亿同减3%。
　　25H1营收28亿同减0.1%，归母净利3.6亿同增112%...",买入,2025-09-21
东方证券-盛德鑫泰-300881-2025年半年报点评：毛利短期回落盈利承压，高端产品驱动成长可期-250921,"核心观点
　　原料成本上升导致盈利能力回落，依然看好公司业绩潜能。公司发布2025年半年报，实现营业收入14.9亿元，同比增长13.2%，实现归母净利润8456万元，同比下降3...",买入,2025-09-21
东方证券-久立特材-002318-2025年半年报点评：盈利保持高增速，高端产品仍可期-250921,"核心观点
　　主业毛利稳步提升，盈利维持高增速。公司发布2025年度半年报，实现营业收入61.05亿元，同比增长26.39%，剔除永兴投资收益后归母净利润为8.04亿元，同比增...",买入,2025-09-21
东方证券-紫金矿业-601899-2025年半年报点评：铜金业务有望延续量价齐升，分拆上市或将推动价值重估-250921,"核心观点
　　铜金业务量价齐升，助力业绩显著增长。公司25H1实现归母净利润232.9亿元，yoy+54.41%，Q2单季度实现归母净利润131.25亿元，qoq+29.1%。...",买入,2025-09-21
天风证券-匠心家居-301061-保持高质量稀缺成长-250920,"公司发布半年报
　　25Q2公司营收9亿同增40%，归母净利2.4亿同增45%；25H1公司营收17亿同增39%，归母净利4.3亿同增51%。
　　25H1毛利率提升至38.4...",买入,2025-09-20
天风证券-宇邦新材-301266-25Q2业绩承压，未来有望受益BC技术发展-250920,事件：公司25H1实现营业收入15.18亿元，同比下降9.77%；实现归母净利润0.36亿元，同比增长0.18%。25Q2单季度实现营业收入8.80亿元，同比下降10.49%；...,增持（下调）,2025-09-20
天风证券-华旺科技-605377-积极应对内外部变化-250920,"公司发布半年报
　　25Q2公司营收8亿同减22%，归母净利0.8亿同减52%；25H1营收16亿同减16%，归母净利1.6亿同减48%。
　　2025年上半年，装饰纸市场遭遇...",买入,2025-09-20
东吴证券-北摩高科-002985-专注刹车系统平台型公司，民用拓展空间广阔可期-250920,北摩高科军品刹车业务受益于“需求复苏+耗材属性”双轮驱动，奠定坚实发展基本盘：一方面，“十四五”后半程主战装备进入批产放量期，新一代战机、运输机、无人机等加速列装，叠加老旧机型...,买入（首次）,2025-09-20
华鑫证券-诺普信-002215-公司事件点评报告：生鲜消费转型升级，品牌渠道双轮驱动-250919,"事件
　　2025年8月19日，诺普信发布2025年半年报。2025H1总营收36.79亿元（同增8%），归母净利润6.48亿元（同增17%），扣非净利润6.79亿元（同增28...",买入（首次）,2025-09-20
东吴证券-巨星科技-002444-中国手工具出海龙头，供应链国际化构筑核心壁垒-250920,中国手工具出海龙头，内生外延打造全球品牌矩阵。巨星科技是中国手工具出海龙头企业，2025H1美洲/欧洲收入占比达到65%/26%。业务结构中，手工具为基本盘，市场规模更大的电动...,买入（首次）,2025-09-20
东吴证券-星源卓镁-301398-半固态工艺先行者，镁合金应用趋势下受益链第一梯队-250918,深耕汽零镁合金十余载，产品毛利率行业领先。公司成立于2003年，2014年切入镁合金汽配领域并配套特斯拉，当前已形成铝合金+镁合金双轮驱动的产品格局，客户涵盖奇瑞、保时捷、宝马...,买入（首次）,2025-09-20
天风证券-兖矿能源-600188-盈利有望受量价双重驱动，H股高股息属性凸显-250920,"煤炭供应频现扰动，煤价迎来筑底反弹
　　中央财经委员会第六次会议提出“依法依规治理企业低价无序竞争，引导企业提升产品品质，推动落后产能有序退出等”后，国内煤炭行业供给端频现扰动...",买入,2025-09-20
天风证券-甬矽电子-688362-行业回暖驱动营收高增，先进封装布局助力盈利改善-250920,"事件：公司发布2025年半年度报告。公司实现营业收入201,028.74万元，同比增长23.37%；实现归属于上市公司所有者的净利润3,031.91万元，同比增长150.45%...",买入,2025-09-20
华福证券-天齐锂业-002466-2025中报点评：成本优势对冲锂价压力，期待矿端扩产放量-250920,"事件
　　公司发布2025中报，2025H1公司实现收入48.33亿元，同比-25%，归母净利润0.84亿元，同比+102%，扣非归母净利0.01亿元，同比+100%，SQM确...",买入,2025-09-20
光大证券-华发股份-600325-动态跟踪：股权回购推进，销售加快去化，经营业务蓄力-250920,"事件：9月17日，公司发布以集中竞价交易方式回购股份比例达到1%暨回购进展公告。
　　截至2025年9月12日，公司通过上海证券交易所交易系统以集中竞价交易方式累计回购公司股份...",增持,2025-09-20
天风证券-王力安防-605268-巩固生产、品牌及渠道优势-250920,"公司发布半年报
　　25Q2公司营收9亿同增9%，归母净利0.4亿同增14%，扣非后归母净利0.4亿同增14%。
　　25H1营收14亿同增10%，归母净利0.7亿同增24%，...",增持,2025-09-20
海通国际-海天味业-603288-跟踪报告：生产优化提振盈利能力，长期竞争优势凸显-250919,上半年营收增速较年初预期有差距，盈利能力持续增强。公司1H25实现营收152.30亿元/+7.59%；归母净利润39.14亿元/+13.35%，毛利率40.12%，同比提高3....,优于大市,2025-09-19
东吴证券-信维通信-300136-传统业务基本盘稳健，卫星与汽车业务构筑新成长曲线-250919,"投资要点
　　信维通信作为射频龙头，以全链路技术能力布局前沿领域，强化全球核心竞争力。信维通信作为国内射频器件领域的龙头企业，主营业务涵盖天线及模组、无线充电模组、EMI/EM...",买入,2025-09-19
长城证券-晶丰明源-688368-25H1利润同比扭亏为盈，高性能计算产品线打开增量空间-250919,事件：公司发布2025年半年报，2025年上半年公司实现营收7.31亿元，同比-0.44%；实现归母净利润0.16亿元，同比扭亏为盈；实现扣非净利润0.13亿元，同比扭亏为盈。...,买入,2025-09-19
长城证券-华海清科-688120-25H1业绩稳健增长，CMP先进封装占比提升-250919,事件：公司发布2025年半年报，25H1公司实现营收19.50亿元，同比+30.28%；实现归母净利润5.05亿元，同比+16.82%；实现扣非净利润4.60亿元，同比+25....,买入,2025-09-19
长城证券-甬矽电子-688362-先进封装驱动业绩增长，多领域布局打开成长空间-250919,事件：公司发布2025年半年报，25H1公司实现营收20.10亿元，同比+23.37%；实现归母净利润0.30亿元，同比+150.45%；实现扣非净利润-0.43亿元，同比-1...,买入,2025-09-19
天风证券-华东医药-000963-创新动能释放业绩增量，运营质效稳步提升-250919,"事件：
　　2025年8月19日，公司发布2025年上半年度报告。2025年上半年公司实现营业收入216.75亿元，同比增长3.39%，归母净利润18.15亿元，同比增长7.0...",买入,2025-09-19
长城证券-华天科技-002185-2.5D/3D封装产能加速扩张，技术突破驱动业绩增长-250919,事件：公司发布2025年半年报，25H1公司实现营收77.80亿元，同比+15.81%；实现归母净利润2.26亿元，同比+1.68%；实现扣非净利润-0.08亿元，同比+77....,增持,2025-09-19
长城证券-华虹公司-688347-25H1营收同比快速增长，并购华力微有望进一步加强产业协同-250919,事件：公司发布2025年半年报，2025年上半年公司实现营收80.18亿元，同比+19.09%；实现归母净利润0.74亿元，同比-71.95%；实现扣非净利润0.55亿元，同比...,买入,2025-09-19
长城证券-全志科技-300458-25H1业绩快速增长，多领域项目持续突破-250919,事件：公司发布2025年半年报，25H1公司实现营收13.37亿元，同比+25.82%；实现归母净利润1.61亿元，同比+35.36%；实现扣非净利润1.35亿元，同比+65....,增持,2025-09-19
天风证券-华丰科技-688629-高速线模组加速放量，盈利能力显著提升-250919,事件：公司发布2025年半年报，公司实现营业收入11.05亿元，同比增长128.26%，归母净利润为1.51亿元，同比增长940.64%，扣非归母净利润为1.35亿元，同比增长...,增持,2025-09-19
天风证券-裕同科技-002831-成长扎实稳健-250919,"公司发布半年报
　　25Q2公司营收42亿同增8%，归母净利3.1亿同增12%；
　　25H1公司营收79亿同增7%，归母净利5.5亿同增11%。
　　25H1公司纸质精品包装...",买入,2025-09-19
长城证券-士兰微-600460-25H1归母净利润同比扭亏为盈，看好SiC产品持续放量-250919,事件：公司发布2025年半年报，2025年上半年公司实现营收63.36亿元，同比+20.14%；实现归母净利润2.65亿元，同比扭亏为盈；实现扣非净利润2.69亿元，同比+11...,增持,2025-09-19
长城证券-利扬芯片-688135-25H1盈利能力持续改善，Q2营收创单季度历史新高-250919,事件：公司发布2025年半年报，25H1公司实现营收2.84亿元，同比+23.09%；实现归母净利润-0.07亿元，同比+16.38%；实现扣非净利润-0.07亿元，同比+15...,增持（下调）,2025-09-19
长城证券-金禾实业-002597-2025半年报点评：1H25公司业绩同比提升，多领域在建项目持续推进，打开长期发展空间-250919,事件：2025年8月29日，金禾实业发布2025年半年度报告，公司2025年上半年营业收入为24.44亿，同比下跌3.73%；归母净利润3.34亿元，同比上涨35.29%；扣非...,买入,2025-09-19
东方证券-益丰药房-603939-2025年中报点评：精细运营盈利优化，新零售增长可期-250919,事件：25H1公司实现收入117.2亿元，同比-0.3%，归母净利润8.8亿元，同比10.3%，扣非归母净利润8.6亿元，同比9.1%，收入下滑利润上升主要系在行业出清期，公司...,买入,2025-09-19
西南证券-福安药业-300194-原料药及制剂一体化核心企业，具备稀缺精麻资质-250912,事件：公司发布2025年中报，25H1，公司实现总营业收入9.21亿元，同比减少35.76%；实现归母净利润1.13亿元，同比减少47.74%。25Q1/Q2分别实现营收4.6...,,2025-09-19
东方证券-百洋医药-301015-2025年中报点评：产品结构优化，创新转型提速-250919,事件：25H1公司实现收入37.5亿元，同比-6.0%，归母净利润1.6亿元，同比-59.5%，经营性净现金流3.9亿元，同比-16.9%，利润承压主要系公司进一步聚焦创新药和...,买入,2025-09-19
财通证券-伯特利-603596-制动为基品类扩张，海外提供重要增量-250919,深耕制动二十余年，智能电控业务快速放量：公司2004年成立，主营业务包括机械制动、智能电控和机械转向。2025年公司发行可转债，募集资金总额不超过28.02亿元，主要用于智能电...,买入（首次）,2025-09-19
长城证券-汇顶科技-603160-25H1利润同比高速增长，多品类产品持续放量-250919,事件：公司发布2025年半年报，2025年上半年，公司实现营收22.51亿元，同比下降0.20%；实现归母净利润4.31亿元，同比增长35.74%；实现扣非净利润3.40亿元，...,增持,2025-09-19
华源证券-乐惠国际-603076-设备业务行业领先，鲜啤业务势头正盛-250919,啤酒设备领军企业，“整厂交钥匙”能力突出。公司作为啤酒装备行业龙头，凭借深厚的技术积累与成本优势，在全球市场竞争中脱颖而出。其“整厂交钥匙”服务能力独树一帜，能为客户提供全流程...,增持（首次）,2025-09-19
中邮证券-唯捷创芯-688153-拐点已至-250919,毛利率环比增长6.76pct，下半年营收有望逐季增长。公司上半年实现营收9.87亿元，同比下降7.93%，其中射频功率放大器模组为收入的主要来源，占主营业务收入比重80.19%...,买入,2025-09-19
群益证券-申通快递-002468-8月单票收入好于预期，公司利润弹性有望释放-250919,"事件：
　　公司公布2025年8月运营数据，8月单月快递业务实现收入44.34亿元，YOY+14.47%；完成业务量21.47亿件，YOY+10.92%；单票收入录得2.06亿...",买进,2025-09-19
江海证券-昊志机电-300503-国内中高端机床核心零部件制造领域领先企业，人形发展形成第二成长曲线-250919,国内中高端机床核心零部件制造领域领先企业，研发技术实力强劲。广州市昊志机电股份有限公司于2006年成立（前身分别为大族高精、昊志有限），2016年公司成功登陆创业板，是国内外主...,买入（首次）,2025-09-19
山西证券-新易盛-300502-二季度收入环比大幅增长，高端产品上量利好盈利能力-250919,"事件描述
　　公司发布2025年半年报。上半年，公司实现营收104.4亿元，同比增长282.6%；实现归母净利润39.4亿元，同比增长355.7%。25Q2，公司实现营收63....",买入,2025-09-19
西南证券-华森制药-002907-中成药持续造血，创新管线值得期待-250910,"投资要点
　　事件：2025年上半年，公司实现营业收入4.42亿元，同比增加5.76%；利润总额达到0.62亿元，同比增加8.61%；实现归母净利润0.54亿元，同比增加14....",,2025-09-19
西南证券-神驰机电-603109-双轮驱动稳基盘，储能、机器人开新局-250910,"业绩总结：2025]年上半年实现营收15.5亿元，同比+33.5%，归母净利润1.2亿元，同比+100.1%。
　　经营分析：25H1，公司营收增长主要受益于终端类产品海内外需...",买入（首次）,2025-09-19
天风证券-九典制药-300705-公司经营稳健，拓展外用制剂管线+加速创新药转型-250919,"业绩增长符合预期，盈利能力保持稳定
　　公司发布2025年半年报，2025H1实现营收15.12亿元（YoY+10.67%），归母净利润2.91亿元（YoY+2.57%），扣非...",买入,2025-09-19
西南证券-莱美药业-300006-聚焦核心产品卡纳琳的多适应症拓展和出海进程，同步建设“仿创结合”研发管线梯队-250913,"投资要点
　　推荐逻辑：1）公司核心产品卡纳琳（纳米炭混悬注射液）是全国独家的肿瘤淋巴示踪剂，2024年市占率超过80%，具备强大的护城河；2）25H1公司研发投入增速约为19...",,2025-09-19
国投证券-伊利股份-600887-奶粉冷饮高速增长，盈利边际改善-250919,"事件：
　　公司发布2025年半年报，2025H1实现营业收入617.77亿元，同比增长3.49%；实现归母净利润72.00亿元，同比下降4.39%；实现扣非归母净利润70.1...",买入-A（首次）,2025-09-19
西南证券-雷赛智能-002979-驱控业务稳健增长，人形机器人蓄势待发-250917,事件：公司2025年上半年实现营收8.91亿元，同比增长8.3%；实现归母净利润1.19亿元，同比增长2.2%；扣非归母净利润1.16亿元，同比增长1.6%。公司2025年Q2...,持有,2025-09-19
开源证券-源杰科技-688498-公司深度报告：AI光提速时代的国产光芯片领军企业-250918,"国内光芯片领军企业，获主流客户认可，或深度受益于AIGC发展
　　公司致力成为国际一流的光电半导体芯片和技术服务供应商，从以电信市场为主逐步发展成国内领军的“电信市场+数通市场...",买入,2025-09-19
西南证券-蓝黛科技-002765-聚焦双主业，拓展新领域-250915,"业绩总结：2025年上半年公司实现营业收入17.5亿元，同比+8.3%，归母净利润1.1亿元，同比+61.6%，扣非后归母净利润0.9亿元，同比+138.0%。
　　经营分析：...",,2025-09-19
中邮证券-宇晶股份-002943-二季度业绩环比改善，下游消费电子景气提升-250919,"事件：公司发布2025年半年报。
　　二季度业绩环比改善明显。2025H1，公司实现营收4.84元，同比-33.91%；实现归母净利润0.12亿元，同比-74.72%；实现扣非...",增持（首次）,2025-09-19
华安证券-铂科新材-300811-25Q2业绩环比改善，ASIC产品放量可期-250918,"主要观点：
　　事件：铂科新材发布2025中报
　　25H1公司实现营业收入约8.6亿元，同比增长约8.1%；实现归母净利润约1.9亿元，同比增长约3.3%；实现毛利率约39....",买入,2025-09-19
山西证券-天孚通信-300394-有源业务大幅增长，CPO项目持续推进-250919,"事件描述
　　公司发布2025年半年报。2025上半年，公司实现营收24.6亿，同比增长57.8%，实现归母净利润9.0亿元，同比增长37.5%。单二季度来看，公司实现营收15...",买入-A,2025-09-19
山西证券-德科立-688205-DCI产能持续建设中，硅基OCS已获千万订单-250919,"事件描述
　　公司发布2025年半年报。上半年，公司实现营收4.3亿元，同比增长5.9%，实现归母净利润0.3亿元，同比下滑48.2%。单二季度来看，公司实现营收2.3亿元，同...",增持-A,2025-09-19
天风证券-浙能电力-600023-煤价下滑带动成本端显著改善，Q2盈利反转-250919,事件：公司发布2025年中报，公司2025H1实现营业收入354.72亿元，同比降低11.68%，实现归母净利润35.12亿元，同比降低10.57%；2025Q2实现营业收入1...,买入,2025-09-19
国投证券-远光软件-002063-乘政策东风，以AI技术深度赋能能源电力行业-250918,"事件概述
　　1）近日，远光软件发布《2025年半年度报告》，今年上半年，公司实现营业收入10.55亿元，同比增长0.98%；归母净利润0.75亿元，同比增长33.61%；扣非...",买入-A,2025-09-19
中邮证券-星图测控-920116-业绩符合预期，面向未来布局商业航天全产业链-250919,"事件
　　公司披露了2025半年报，25H1营收0.99亿（同比+21.9%），毛利率54.57%（同比+1.39pct），归母净利润0.32亿（同比+24.26%），扣非归母...",增持（首次）,2025-09-19
东海证券-拓普集团-601689-公司简评报告：2025Q2业绩环比改善，机器人、液冷开启新成长曲线-250916,"投资要点
　　事件：公司发布2025年半年报，2025H1实现营收129.35亿元，同比+6%，归母净利润12.95亿元，同比-11%；2025Q2实现营收71.67亿元，同环...",买入,2025-09-18
东吴证券-福立旺-688678-乘人形机器人之风，3C精密制造领军者再启航-250918,"投资要点
　　深耕精密金属零部件，利润反转在即
　　1）作为科创板聚焦精密金属零部件的核心标的，福立旺以“高端客户绑定+产业协同拓展”构建竞争壁垒。2）发展历程中，公司以“技术...",增持（首次）,2025-09-18
海通国际-伊利股份-600887-跟踪报告：龙头经营韧性凸显，静待周期上行-250918,公司业绩韧性凸显。公司25H1实现营业收入619.33亿元，同比增长3.37%；归属于上市公司股东的净利润72.00亿元。25Q2实现营业收入289.15亿元，同比增长5.77...,优于大市,2025-09-18
天风证券-昇兴股份-002752-完善客户结构，海外市场积极扩张-250918,"公司发布2025年半年报
　　25Q2公司营收16亿，同增4%，归母净利0.5亿，同减51%。25H1营收32亿同增0.1%，归母净利1.5亿同减37%。
　　2025年上半年...",买入,2025-09-18
天风证券-新巨丰-301296-加强与纷美包装在业务、管理、技术等方面融合-250918,"公司发布半年报
　　25Q2公司营收9亿，同增132%，归母净利0.46亿，同增37%。25H1营收13亿同增52%，归母净利0.6亿同减31%。
　　2025H1公司积极推进...",买入,2025-09-18
华源证券-无锡晶海-836547-氨基酸原料药“小巨人”，新产能释放叠加下游领域拓展有望带来业绩增量-250918,国内开始涉足具备高附加值的氨基酸，应用领域规模不断增长。全球氨基酸市场规模预计将从2021年的261.9亿美元增长至2030年的494.2亿美元（CAGR=7.3%）。2023...,增持（首次）,2025-09-18
