分类,研报标题,摘要,作者,评级,页数,日期,分享者,来源页,抓取时间,类型,分享时间
投研资讯,财信证券-桐昆股份-601233-投建长草东煤矿，完善新疆一体化布局-250707,公司发布公告，启动建设新疆鄯善县七克台矿区长草东露天煤矿，项目投资总金额达到61.44亿元，该项目年产煤炭500万吨，其中，常规产能350万吨/年、储备产能150万吨/年。建设...,周策,买入,3,2025-07-07,boy****ow,1,2025-07-08 00:14:14,,
投研资讯,山西证券-涛涛车业-301345-中报利润高增，布局人形机器人领域-250707,"事件描述
　　涛涛车业发布了2025年半年度业绩预告，预计2025年上半年归母净利润为3.1亿-3.6亿之间，比上年同期增长为70.34%-97.81%，其中，预计非经常性损益...",陈玉卢,买入-A（首次）,5,2025-07-07,lin****cy,1,2025-07-08 00:14:14,,
投研资讯,华安证券-拓荆科技-688072-半导体薄膜设备领军者，混合键合开启第二成长曲线-250701,"深耕半导体薄膜设备领域，产品矩阵持续丰富
　　拓荆科技股份有限公司成立于2010年4月，主要从事高端半导体专用设备的研发、生产、销售与技术服务。自成立以来，公司始终坚持自主研发...",陈耀波，李美贤，李元晨,买入（首次）,23,2025-07-07,lee****ra,1,2025-07-08 00:14:14,,
投研资讯,环球富盛-恒申新材-000782-锦纶切片原料到终端产品全覆盖，打造国际化高端针织面料产业基地-250707,锦纶切片原料到终端产品全覆盖。公司主要产品为锦纶6切片、锦纶6民用丝以及纺织印染布。其中锦纶6切片除部分供给内部使用外，通过自产自销的经营模式主要针对下游市场的民用纺丝、工业用...,庄怀超,,3,2025-07-07,yel****13,1,2025-07-08 00:14:14,,
投研资讯,华安证券-宇通客车-600066-25M6销量表现亮眼，结构持续向好-250707,"事件：公司公告2025年6月份产销数据快报，25M6实现客车销量5919辆、同比+24.8%，实现客车产量5528辆、同比+30.0%。
　　25M6销量表现亮眼，销量结构不断...",张志邦，刘千琳，陈佳敏,买入,3,2025-07-07,tou****11,1,2025-07-08 00:14:14,,
投研资讯,开源证券-武汉蓝电-830779-北交所信息更新：新能源电池下游承压，积极拓展高精度电池检测及化成分容市场-250707,"2024年：营收1.75亿元，同比-14%，归母净利润7360万元，同比-26%
　　公司发布2024年报与2025年一季报，2024年，公司实现营收1.75亿元，同比下滑14...",诸海滨,买入,4,2025-07-07,jun****wa,1,2025-07-08 00:14:14,,
投研资讯,环球富盛-东阳光-600673-受益于制冷剂价格上涨，项目建设为公司发展奠定基础-250707,公司主营业务包括高端铝箔、电子元器件和化工新材料等。公司的主营业务包括电子元器件、高端铝箔、化工新材料、能源材料、液冷科技五大板块。历经多年深耕细作，公司成功从传统铝箔加工领域...,庄怀超,,3,2025-07-07,171****09,1,2025-07-08 00:14:14,,
投研资讯,中邮证券-中宠股份-002891-自主品牌高速增长，国内外业务双轮驱动-250707,618预售反馈积极，多品牌系列驱动顽皮稳健增长。目前顽皮下有经典系列、小金盾、精准喂养3个系列，细分系列对应不同客群、卡位不同价格带。经典系列产品结构持续优化，占比进一步提升，...,蔡雪昱，杨逸文,买入,5,2025-07-07,daiy******ong,1,2025-07-08 00:14:14,,
投研资讯,西南证券-物产中大-600704-整合资源反内卷，模式革新拓新篇-250704,事件：2025年6月28日，在物产中大集团与舟山市政府的持续推动下，浙江国际大宗商品交易中心于舟山市正式揭牌。该中心以2015年双方联合牵头组建的浙江国际油气交易中心为基础，整...,胡光怿,买入,4,2025-07-07,res****pq,1,2025-07-08 00:14:14,,
投研资讯,东吴证券-道通科技-688208-2025半年度业绩预告点评：业绩超预期，继续看好“出海+AI”成长曲线-250707,事件：公司发布业绩预告，预计2025H1实现扣非归母净利润4.55-4.85亿元，同比+57.3%至67.7%，对应2025Q2实现扣非归母净利润2.58~2.88亿元，中值2...,张良卫,买入,3,2025-07-07,grea******al4,1,2025-07-08 00:14:14,,
投研资讯,海通国际-永信至诚-688244-公司跟踪报告：数字风洞产品“300×300”战略稳步推进，布局AI教学实训把握AI机遇-250630,"本报告导读：
　　2025Q1营收企稳，2024年数字风洞产品贯彻“300×300”战略稳步推进，网络靶场阶段性下滑；近期公司发布元方-AI教学实训产品及解决方案。
　　投资要...",Lin Yang，Liang Song,优于大市,12,2025-07-07,201****10,2,2025-07-08 00:14:16,,
投研资讯,天风证券-精达股份-600577-电磁线筑基，特种导体打造公司新成长曲线-250707,深耕电磁线领域30载，双轮驱动开拓新领域。公司成立于2000年，专注于铜基电磁线、铝基电磁线、特种导体研发、制造、销售和服务。漆包线、汽车及电子线为公司两大营收主线，特种导体有...,孙潇雅，高鑫,买入,19,2025-07-07,zha****li,2,2025-07-08 00:14:16,,
投研资讯,东方证券-富信科技-688662-光模块Micro TEC高增长，拓展储能新应用-250707,光模块用Micro TEC产品进度较快，推动通信业务快速增长。2024年，公司在通信领域实现销售收入0.27亿元，同比增长140.8%。产品进度上，公司用于5G网络中光模块温控...,韩潇锐，薛宏伟,增持,5,2025-07-07,she****ji,2,2025-07-08 00:14:16,,
投研资讯,光大证券-无锡振华-605319-跟踪报告：核心客户订单超预期，冲压+电镀双驱动业绩稳健增长-250707,小米YU7订单大超预期，公司或为小米汽车产业链最受益标的之一：6月26日小米首款SUV小米YU7正式上市，上市后1小时内YU7大定破28.9万台。我们判断，1）小米汽车具备产品...,倪昱婧，邢萍,买入,3,2025-07-07,远航***C,2,2025-07-08 00:14:16,,
投研资讯,国联民生证券-比亚迪-002594-6月销量点评：方程豹销量表现亮眼，海外市场同比持续高增-250707,"事件
　　2025年7月1日，比亚迪公布2025年6月销售数据，实现新能源汽车销量38.3万辆，同比增长12.0%，环比持平。
　　整体销量同比向上，王朝+海洋网销量承压
　　...",高登，陈斯竹,买入,6,2025-07-07,黑马8****48,2,2025-07-08 00:14:16,,
投研资讯,东吴证券-巨人网络-002558-《超自然行动组》流水超预期，看好新游周期带来戴维斯双击-250706,"事件：2025年7月4日，公司多人组队休闲摸金游戏《超自然行动组》iOS游戏畅销榜排名跃升至第10名，创新高，产品表现超预期。
　　老游流水稳健，构筑业绩基本盘。公司重点游戏流...",张良卫，陈欣,买入,3,2025-07-06,hsk****zc,2,2025-07-08 00:14:16,,
投研资讯,华金证券-山大电力-301609-新股覆盖研究-250706,"下周三（7月9日）有一家创业板上市公司“山大电力”询价。
　　山大电力（301609）：公司从事电网智能监测和新能源相关产品的研发、制造、销售和服务，主要产品包括故障录波监测装...",李蕙,,11,2025-07-06,tjh****95,2,2025-07-08 00:14:16,,
投研资讯,华金证券-技源集团-603262-新股覆盖研究-250706,"下周三（7月9日）有一家主板上市公司“技源集团”询价。
　　技源集团（603262）：公司是一家专业从事膳食营养补充产品研发创新及产业化的国际化企业。公司2022-2024年分...",李蕙,,11,2025-07-06,john******ang,2,2025-07-08 00:14:16,,
投研资讯,东方证券-广大特材-688186-2025半年度业绩预告点评：业绩增长超预期，风电齿轮箱零部件增益显著-250706,风电铸件、齿轮箱零部件等板块盈利显著改善，公司2025Q2业绩持续向上攀升，继续看好新能源风电用钢制造业务发展潜能。公司2025H1预计实现营业收入约25亿元，yoy+32.9...,刘洋,买入,5,2025-07-06,q**8,2,2025-07-08 00:14:16,,
投研资讯,太平洋证券-广深铁路-601333-2025Q1季报点评，季报利润承压，期待下半年上量-250704,"■事件
　　近日，广深铁路披露2024年报。本报告期内，实现营业总收入270.9亿，同比增+3.42%；归母净利10.6亿，同比微增+0.18%；扣非归母净利10.23亿，同比...",程志峰,增持,4,2025-07-06,song******ing,2,2025-07-08 00:14:16,,
投研资讯,东吴证券-林泰新材-920106-乘用车湿式纸基摩擦片国产先锋，混动放量+产能释放驱动高成长-250706,深耕湿式纸基摩擦片，打造乘用车领域国产唯一品牌。林泰新材（股票代码：920106.BJ）成立于2015年，公司自主研发的湿式纸基摩擦片打破了国外公司在乘用车领域内的垄断，是国内...,朱洁羽，易申申，余慧勇,买入（首次）,27,2025-07-06,liu****o1,2,2025-07-08 00:14:16,,
投研资讯,太平洋证券-光大银行-601818-2024年年报及2025年一季报点评：核心竞争力增强，分红比例提升-250704,事件：光大银行发布2024年年度报告及2025年第一季度报告。2024年，公司实现营业收入1354.15亿元，同比-7.05%；实现归母净利润416.96亿元，同比+2.22%...,夏芈卬,买入,4,2025-07-06,Ti***y,2,2025-07-08 00:14:16,,
投研资讯,太平洋证券-民生银行-600016-2024年年报＆2025年一季报点评：息差压力边际改善，资产质量稳中向好-250704,事件：民生银行发布2024年年报及2025年一季报。2024年、2025Q1公司实现营业收入分别为1362.90、368.13亿元，同比-3.21%、+7.41%；实现归母净利...,夏芈卬,增持,3,2025-07-06,gor****78,2,2025-07-08 00:14:16,,
投研资讯,太平洋证券-江苏金租-600901-2024年年报及2025年一季报点评：资产投放提速，利差显著扩张-250704,事件：江苏金租发布2024年年报及2025年一季报。2024年公司实现营业收入52.78亿元，同比+10.26%；实现归母净利润29.43亿元，同比+10.63%。2025Q1...,夏芈卬,买入,3,2025-07-06,l**d,2,2025-07-08 00:14:16,,
投研资讯,太平洋证券-工商银行-601398-2024年年报&2025年一季报点评：结构优化，稳健前行-250704,事件：工商银行发布2024年年报和2025年一季报。2024年、2025年Q1公司营业收入分别为8218.03、2127.74亿元，分别同比-2.52%、-3.22%；归母净利...,夏芈卬,买入,4,2025-07-06,bri****hj,2,2025-07-08 00:14:16,,
投研资讯,太平洋证券-中国人保-601319-2024年年报及2025年一季报点评：综合成本率边际改善，价值创造能力提升-250704,事件：中国人保发布2024年年报以及2025年一季报。2024年，公司实现营业总收入6219.72亿元，同比+12.45%；实现归母净利润428.59亿元，同比+88.24%。...,夏芈卬,增持,3,2025-07-06,晚***,2,2025-07-08 00:14:16,,
投研资讯,国信证券-长沙银行-601577-估值洼地+高增长潜力-250706,"核心观点
　　公司约0.6xPB估值提供了足够的安全边际，目前低估值反映的市场对其资产质量的担忧可能过度。
　　一是，公司零售贷款占比处在上市城商行较高水平，零售不良压力较大是...",田维韦，王剑,优于大市,29,2025-07-06,1381******998,2,2025-07-08 00:14:16,,
投研资讯,开源证券-芯动联科-688582-中小盘信息更新：公司发布2025年半年度业绩预增，同比大幅增长-250706,"公司披露2025年半年度业绩预增，归母净利润实现大幅增长
　　公司预计2025年上半年实现营收2.28-2.78亿元，同比增长66.04%-102.45%；实现归母净利润1.3...",周佳，陈蓉芳，张越,买入,4,2025-07-06,Panl******ong,2,2025-07-08 00:14:16,,
投研资讯,国金证券-三棵树-603737-中报大幅预增，受益新业态高增+利润率修复-250706,"业绩简评
　　2025年7月4日，公司披露2025年半年度业绩预增公告，上半年实现归属于上市公司股东的净利润3.8-4.6亿元，同比增加80.94%-119.04%，实现扣非后...",李阳，陈伟豪,买入,4,2025-07-06,red****s2,2,2025-07-08 00:14:16,,
投研资讯,海通国际-顺丰控股-002352-由1到N，厚积薄发-250702,"投资要点：
　　投资建议：给予“优于大市”评级，目标价59.31元。尽管行业价格竞争加剧，但我们认为顺丰业绩增长仍有较强确定性，我们预测公司2025-2027年归母净利润分别为...",Nan Yu，Yali Luo,优于大市（上调）,29,2025-07-06,nat****ly,2,2025-07-08 00:14:16,,
投研资讯,华安证券-恒鑫生活-301501-可生物降解餐饮具领军企业，助力环保减碳-250703,"主要观点：
　　概况：可生物降解餐饮具领军企业，助力环保减碳目标
　　公司深耕一次性餐饮具生产，由纸制拓展至可降解塑料产品。公司主要运用原纸、PLA粒子、传统塑料粒子等原材料，...",徐偲，余倩莹,增持（首次）,36,2025-07-06,eri****99,3,2025-07-08 00:14:18,,
投研资讯,国金证券-华达科技-603358-公司深度研究：冲压件龙头新能源转型，铸造第二曲线-250704,"核心观点
　　合资时代汽车冲压及焊接总成龙头，收购江苏恒义后进入新能源赛道。公司产品为汽车车身部件、发动机总成管类件等冲压及焊接产品，主要客户包括上汽大众、一汽大众等头部合资品...",陈传红,增持（首次）,18,2025-07-06,玉**静,3,2025-07-08 00:14:18,,
投研资讯,华鑫证券-耐普矿机-300818-公司事件点评报告：合同订单稳步推进，参股矿山值得期待-250705,"事件
　　耐普矿机于2025年6月30日发布签订日常经营重大合同公告：合同金额合计1,885.25万美元（不含税，折合人民币约13,517.23万元）。耐普矿机于2025年与哈...",尤少炜,买入,5,2025-07-05,as***y,3,2025-07-08 00:14:18,,
投研资讯,华鑫证券-孩子王-301078-公司事件点评报告：坚持“三扩”战略，内生外延双轮驱动-250705,"事件
　　2025年7月1日，孩子王发布2025年半年度业绩预告。2025H1预计归母净利润1.20-1.60亿元（同增50%-100%），扣非净利润0.96-1.20亿元亿元...",孙山山,买入（首次）,5,2025-07-05,hen****qh,3,2025-07-08 00:14:18,,
投研资讯,天风证券-匠心家居-301061-重新定义制造成长逻辑-250705,"创新能力打开成长空间
　　电动沙发作为成熟度逐渐提高的功能品类，表面看似“创新空间有限”。但实际上围绕用户体验、技术集成、生活场景和健康功能，仍存在广阔的创新空间。真正竞争力来...",孙海洋,买入,4,2025-07-05,何**东,3,2025-07-08 00:14:18,,
投研资讯,华西证券-稳健医疗-300888-棉柔巾及奈丝公主共振，线上发力弯道超车-250704,"投资建议
　　我们分析，公司前期股价下跌主要受到315事件对棉柔巾和卫生巾的扰动影响，但我们认为公司基于医用背书、在棉花方面的产品优势、通过线上发力实现弯道超车的趋势不变，继续...",唐爽爽，李佳妮,买入,22,2025-07-05,ypy****11,3,2025-07-08 00:14:18,,
投研资讯,天风证券-锐捷网络-301165-AI时代的网络先锋-250704,"行业领先的网络解决方案设备商
　　锐捷网络成立于2003年，在全球拥有8大研发中心，业务覆盖100多个国家和地区，助力各行业客户实现数字化转型和价值升级。公司主要聚集网络设备、...",王奕红，康志毅，唐海清,增持（首次）,24,2025-07-04,GTI****12,3,2025-07-08 00:14:18,,
投研资讯,国金证券-分众传媒-002027-公司深度研究：收购扩渠道，携手支付宝打通转化链路，看好后续增长-250704,"投资逻辑
　　1、收购新潮传媒的影响：完成后公司将从3方面受益。1）二者点位、覆盖人群重合度低，满足的客户需求也有差异，收购整合完成后，更能满足广告主多样化需求。公司点位覆盖全...",易永坚,买入,18,2025-07-04,zyd****11,3,2025-07-08 00:14:18,,
投研资讯,环球富盛-亚钾国际-000893-受益于钾肥价格上涨，未来产能持续扩张-250704,"公司专注钾肥业务
　　亚钾国际成立于1998年，专注于钾盐矿开采、钾肥生产及销售业务。公司秉承“资源、规模、创新”发展理念，以“打造世界级钾肥供应商”为战略目标，以“一年新增一...",庄怀超,买入,41,2025-07-04,y**t,3,2025-07-08 00:14:18,,
投研资讯,国信证券-江丰电子-300666-靶材实现国产化供应链，零部件打开第二成长曲线-250704,1Q25营收同比增长29.53%，归母净利润同比增长163.58%。公司2025年第一季度实现营收10.00亿元(YoY +29.53%，QoQ +2.11%)，归母净利润1....,胡剑，胡慧，叶子,优于大市,14,2025-07-04,xi***d,3,2025-07-08 00:14:18,,
投研资讯,东方证券-劲仔食品-003000-魔芋等创新产品上新提速，胖东来验证健康标签-250704,产能项目推进节奏调整，不改募投方向与整体规划。劲仔食品近日公告，公司“湘卤风味休闲食品智能生产项目”达到预定可使用状态的日期由2025年6月延期至2025年12月，已投入募集资...,谢宁铃,买入,5,2025-07-04,lia****jz,3,2025-07-08 00:14:18,,
投研资讯,环球富盛-三维化学-002469-“工程+化工”同步发展，积极扩展醋酸丁酸纤维素产品-250704,公司“工程+化工”同步发展。山东三维化学集团股份有限公司成立于1994年11月，于2010年9月在深圳证券交易所上市。公司是一家集化工石化技术和产品研发、工程技术服务、催化剂及...,庄怀超,,3,2025-07-04,sun****71,3,2025-07-08 00:14:18,,
投研资讯,太平洋证券-华峰测控-688200-发布股权激励计划，彰显公司业绩高增长信心-250703,"事件：公司发布《2025年限制性股票激励计划（草案）》拟向激励对象授予88.80万股限制性股票，约占本激励计划草案公告时公司股本总额13,553.3225万股的0.66%。其中...",张世杰，罗平,买入,5,2025-07-04,ali****ai,3,2025-07-08 00:14:18,,
投研资讯,中航证券-三晖电气-002857-机器人商业化先锋，引领康养产业智能升级-250629,"报告摘要
　　◆储能已成第一主业，切入机器人赛道
　　三晖电气成立于1996年，经过多年的发展，依托电能表检定核心环节的技术优势，形成了电能表标准检测设备、电能表自动化流水线型...",刘牧野,买入（首次）,12,2025-07-04,hel****me,3,2025-07-08 00:14:18,,
投研资讯,中航证券-浙数文化-600633-AI战略加速落地，数字产业多点开花-250701,"◆“文化+科技”战略引领数字经济布局，AI赋能驱动产业创新升级。
　　公司坚定实施“传媒控制资本、资本壮大传媒”的发展理念“1335”战略行动方案，聚焦“数字文化+”、“数字技...",裴伊凡，郭念伟,买入（首次）,6,2025-07-04,慕**昊,3,2025-07-08 00:14:18,,
投研资讯,山西证券-大全能源-688303-在手现金充裕，供给侧改善预期增长-250704,"事件描述
　　7月1日，中央财经委员会第六次会议召开，会议强调纵深推进全国统一大市场建设，要聚焦重点难点，依法依规治理企业低价无序竞争，引导企业提升产品品质，推动落后产能有序退...",肖索，贾惠淋,买入-B（首次）,5,2025-07-04,wu***i,3,2025-07-08 00:14:18,,
投研资讯,财通证券-吉贝尔-688566-独家品种迅速放量，创新药即将上市-250703,公司营运稳定，创新药布局初见成效：公司创立于2001年，核心品种利可君片2007年获得专利授权，依托该核心品种，公司营业收入处于长期增长趋势。与此同时公司提高运营效率，销售费用...,华挺,增持（首次）,26,2025-07-04,sa***v,3,2025-07-08 00:14:18,,
投研资讯,东方证券-技源集团-603262-主板投资价值研究报告：营养原料行业的龙头企业之一-250623,预计全球膳食营养补充行业市场稳定增长，细分产品中HMB增速较快，公司通过产能扩张及拓展新客户有望持续提升业绩。随着人们健康意识提升，叠加老龄化趋势，全球膳食营养补充行业市场有望...,谢宁铃,,78,2025-07-04,ivy****12,3,2025-07-08 00:14:18,,
投研资讯,国投证券-长川科技-300604-业绩预增亮眼，各产品线订单放量加速-250704,"事件：2025年6月25日，公司公告2025年中报业绩预告
　　25H1公司业绩表现亮眼，预计实现归母净利润3.6-4.2亿元，同比增长67.5%-95.5%；扣非归母净利润2...",马良,买入-A,5,2025-07-04,122****23,3,2025-07-08 00:14:18,,
投研资讯,东莞证券-胜宏科技-300476-深度报告：乘AI东风，业绩加速释放-250704,乘AI东风，业绩加速释放。公司多年来始终深耕PCB的研发、生产和销售，产品包括刚性电路板（多层板和HDI为核心）、柔性电路板（单双面板、多层板、刚挠结合板）全系列。今年Q1受益...,罗炜斌，陈伟光,买入,16,2025-07-04,pan****01,3,2025-07-08 00:14:18,,
投研资讯,中航证券-宇信科技-300674-经营业绩稳健，创新拓展边界-250702,"◆近年来经营业绩维持稳健，银行金融科技市场地位领先
　　公司以金融机构数字化转型需求为核心，主要围绕银行、非银金融机构及海外金融市场三大客户群体，提供咨询规划、软件开发及服务、...",卢正羽，刘牧野,买入（首次）,6,2025-07-04,1390******531,4,2025-07-08 00:14:20,,
投研资讯,群益证券-中微公司-688012-先进制程产能扩张将利好核心设备企业-250704,"结论与建议：
　　伴随中美贸易摩擦升级，先进制程的产能问题已经成为制约中国AI产业发展的最核心问题，因此我们预计2H25开始，中国政府会有更多资金、政策向包括光刻机、EDA工具...",朱吉翔,买进,3,2025-07-04,yan****36,4,2025-07-08 00:14:20,,
投研资讯,华安证券-阳光诺和-688621-STC007达成授权合作，重视创新管线资产价值-250703,"事件概述
　　7月2日公司发布公告，公司与上海乐旷惠霖医药科技有限公司于近期就共同开发STC007（镇痛适应症）达成合作并签署相应的《技术开发（合作）合同》，里程碑付款累计总金...",谭国超,买入,4,2025-07-04,le_****ng,4,2025-07-08 00:14:20,,
投研资讯,民生证券-上汽集团-600104-系列点评十一：2025H1销量表现亮眼，自主+出口驱动增长-250704,事件概述：公司发布6月产销快报，2024年6月上汽集团批发销售36.5万辆，2025上半年205.3万辆，同比+12.4%。分品牌看：6月上汽大众销量9.3万辆，2025上半年...,崔琰,推荐,4,2025-07-04,cct****ll,4,2025-07-08 00:14:20,,
投研资讯,海通国际-鼎捷数智-300378-AI峰会“破界生长”，启幕数智新战略-250626,"投资要点：
　　投资建议：维持“优于大市”评级，维持目标价46.70元。我们预计公司2025-2027年EPS分别为0.72 / 0.90 /1.14元（25-26年原预测0....",Lin Yang，Liang Song,优于大市,11,2025-07-04,gt***k,4,2025-07-08 00:14:20,,
投研资讯,华泰金融控股（香港）-华润三九-000999-巩固有机基础，拓展业务发展（英译中）-250627,医药行业的领先者，华润三九专注于化学制药（CHC）业务，同时通过收购科宝药业和天士力，提升在老年医疗保健和中医药创新领域的布局。我们相信其CHC业务凭借品牌和渠道优势，展现出强...,戴文，唐启雷,增持,7,2025-07-04,to***0,4,2025-07-08 00:14:20,,
投研资讯,国金证券-雷赛智能-002979-运控平台铸底座，人机“手眼脑”协同开新局-250703,"投资逻辑：
　　步进系统与PC-based控制器龙头地位稳固，布局PLC+伺服系统构建“控制器+伺服+步进”整体解决方案、渠道优化、管理精进助力穿越周期；前瞻布局人形机器人核心...",姚遥，陈传红,买入（首次）,27,2025-07-04,cqc****bh,4,2025-07-08 00:14:20,,
投研资讯,中邮证券-中文在线-300364-海外短剧规模放量，多模态AI应用商业化加速-250704,"事件回顾
　　2025年4月29日，公司发布2024年年报及2025年一季报。2024年公司实现营业收入11.59亿元，同比下降17.73%；归母净利润-2.43亿元，同比下降...",王晓萱,增持（首次）,5,2025-07-04,谊**路,4,2025-07-08 00:14:20,,
投研资讯,国金证券-中闽能源-600163-体内资产优质，海风成长可期-250703,"投资逻辑：
　　新能源入市，持续看好福建风电。
　　系统冗余下降，海风成长空间充足。“十四五”新增装机结构中光伏比例大幅提升，漳州1/2号核电、可门3期火电投运后核电投运暂告一...",李蓉，张君昊,买入（首次）,19,2025-07-04,qiu****wo,4,2025-07-08 00:14:20,,
投研资讯,中邮证券-新乳业-002946-低温延续增长势头，常温呈现积极变化-250704,"投资要点
　　公司推新能力强，新品助力公司营收利润不断增长。公司新品主要聚焦在高毛利的低温品类，新品的推出在提升收入的同时也改善了公司整体的产品结构。新乳业持续打造爆品的能力源...",蔡雪昱，张子健,买入,5,2025-07-04,破***,4,2025-07-08 00:14:20,,
投研资讯,天风证券-金龙汽车-600686-三龙整合落地，看好毛利率中枢上行-250704,"复盘：老牌客车龙头，近年毛利率偏低拖累业绩表现
　　金龙汽车前身是1988年成立的厦门汽车工业公司，实控人为福建省国资委，公司打造了金龙客车、金旅客车、海格客车三大核心品牌。2...",孙潇雅,买入（首次）,15,2025-07-04,pen****yz,4,2025-07-08 00:14:20,,
投研资讯,山西证券-聚灿光电-300708-公司业绩稳健增长，股份用途变更+股权激励彰显长期发展信心-250704,"事件描述
　　2025年6月17日，聚灿光电发布《关于变更回购股份用途并注销暨减少注册资本的公告》，公告披露，公司拟注销回购专用证券账户中的股份3283.17万股，注销完成后公...",高宇洋,买入-A,5,2025-07-04,fjx****88,4,2025-07-08 00:14:20,,
投研资讯,东吴证券-道通科技-688208-越南关税落地，出海+具身智能注入增长新动能-250704,"投资要点
　　事件：美国总统特朗普7月2日宣布“与越南就贸易谈判达成一致”，美国将对从越南进口的所有商品征收20%的关税。
　　美越关税落地，公司多维机制应对。目前公司越南工厂...",张良卫,买入,3,2025-07-04,sh***5,4,2025-07-08 00:14:20,,
投研资讯,财通证券-路维光电-688401-发力突破先进技术，布局中高端掩膜版业务-250703,深耕掩膜版领域多年：公司是民营的国家级高新技术企业。公司自1997年成立至今，一直致力于掩膜版的研发、生产和销售，目前已成为国内平板显示用掩膜版的领先企业。公司成长迅速，202...,张益敏，王雨然,增持（首次）,15,2025-07-03,fre****ng,4,2025-07-08 00:14:20,,
投研资讯,开源证券-广信科技-920037-北交所首次覆盖报告：特高压绝缘材料领军者，掘金国产替代+新能源高成长-250703,"绝缘纤维材料领域专业供应商，750kV及以上特高压技术领军者
　　公司是绝缘纤维材料及其成型制品的专业供应商，产品主要应用于输变电系统、电气化铁路及轨道交通牵引变压系统、新能源...",诸海滨,增持（首次）,34,2025-07-03,yuj****cl,4,2025-07-08 00:14:20,,
