分类,研报标题,摘要,作者,评级,页数,日期,分享者,来源页,抓取时间,类型,分享时间
投研资讯,华鑫证券-瑞迈特-301367-公司动态研究报告：业绩符合预期，打造全球呼吸机一体化龙头-250629,"▌业绩符合预期，毛利率稳步提升
　　2024年，公司实现营业收入8.43亿元，同比减少24.85%；归母净利润1.55亿元，同比减少47.74%；2025年一季度，公司实现营业...",俞家宁，胡博新,买入（首次）,5,2025-06-29,mao****55,1,2025-06-29 17:04:32,,
投研资讯,东兴证券-聚灿光电-300708-公司动态跟踪点评：注销减资+股权激励，坚定长期发展信心-250627,"事件：
　　2025年6月17日，聚灿光电发布公告，拟变更回购股份用途并注销3283万股股份，同时推出2025年限制性股票激励计划。
　　点评：
　　注销减资彰显长期稳定发展信...",刘航,推荐,7,2025-06-29,les****ne,1,2025-06-29 17:04:32,,
投研资讯,国联民生证券-阳光电源-300274-储能需求由量向质切换，龙头综合竞争力进一步凸显-250629,"投资要点
　　我们为什么看好阳光电源？
　　行业需求向高品质产品服务倾斜的特点变化利好技术、品牌优势领先的龙头企业。随着国内企业出海进程推进，海外储能市场竞争加剧，品牌渠道核心...",张磊，李灵雪,买入,37,2025-06-29,luv****fa,1,2025-06-29 17:04:32,,
投研资讯,东海证券-寒武纪-688256-公司深度报告：云边端共铸国产算力脊梁，软硬件同迎寒武破晓时代-250629,"投资要点：
　　寒武纪是国内稀缺的云端AI芯片厂商，提供云边端一体、软硬件协同、兼顾训练与推理的系列化智能AI芯片产品和平台化基础系统软件。公司业务主要分为云端产品线、边缘产品...",方霁,买入（首次）,32,2025-06-29,ost****g3,1,2025-06-29 17:04:32,,
投研资讯,华鑫证券-诚益通-300430-公司动态研究报告：康复设备市场广阔，脑机接口布局持续推进-250628,"▌业绩符合预期，下游客户短期需求变化对业绩产生扰动
　　2025年一季度，公司实现营业收入1.89亿元，同比下滑29.42%；归母净利润0.13亿元，同比下滑59.09%。20...",俞家宁，胡博新，吕卓阳,买入（首次）,5,2025-06-29,yws****91,1,2025-06-29 17:04:32,,
投研资讯,华鑫证券-诺思兰德-430047-公司动态研究报告：NL003临床试验取得关键性进展，商业化步伐加快-250629,"▌眼科药品持续注入动力，为创新管线输血
　　2024年，公司实现营收7211万元，同比增长20.8%；归母净利润为-4518万元，较2023年同期亏损有所收窄。2025年一季度...",俞家宁，胡博新,买入（首次）,5,2025-06-29,gav****ng,1,2025-06-29 17:04:32,,
投研资讯,天风证券-中仑新材-301565-立足膜材技术优势，多赛道布局打造新增长-250629,公司是以膜材料为基础，特种材料为引擎的新材料创新企业，秉持着“多矩阵、高精尖、全球化”的核心发展战略，一方面，依托“产、学、研、用”四大创新引擎，打造“高精尖”材料产业链矩阵，...,鲍荣富，熊可为,买入（首次）,24,2025-06-29,天**北,1,2025-06-29 17:04:32,,
投研资讯,华鑫证券-汇纳科技-300609-公司动态研究报告：实控人拟变更，有望切入3D打印领域-250629,"▌协议转让+定增，实控人将由张宏俊变更为江泽星
　　5月9日公司公告，原控股股东、实际控制人张宏俊与江泽星控制的上海金石一号、上海宝金石一号签署《股份转让协议》，张宏俊将其持有...",任春阳,增持（首次）,5,2025-06-29,shi****ie,1,2025-06-29 17:04:32,,
投研资讯,华鑫证券-昌红科技-300151-公司动态研究报告：战略合作持续深化，医疗与半导体板块稳步增长-250628,"▌业绩稳健增长，利润水平改善明显
　　2024年，公司实现营业收入10.39亿元，同比增长11.56%；归母净利润1.02亿元，同比增长222.1%；毛利率为26.98%，保持...",俞家宁，胡博新，吕卓阳,买入（首次）,5,2025-06-29,pan****77,1,2025-06-29 17:04:32,,
投研资讯,华鑫证券-理邦仪器-300206-公司动态研究报告：业绩符合预期，多元化布局稳步推进-250628,"高基数影响出清，业绩稳步增长
　　2024年，公司实现营业收入18.34亿元，同比下降5.35%；归母净利润1.62亿元，同比下降26.75%，主要系受2023年一季度高基数影...",俞家宁，胡博新,买入（首次）,5,2025-06-29,yuan******ven,1,2025-06-29 17:04:32,,
投研资讯,华鑫证券-汇宇制药-688553-公司动态研究报告：业绩稳健增长，创新药布局加速推进-250628,"▌公司业绩稳健增长，产品管线持续扩展
　　2024年，公司实现营业收入10.94亿元，同比增长18.05%；实现归母净利润3.25亿元，同比增长132.78%；2025年一季度...",俞家宁，胡博新,买入（首次）,5,2025-06-29,pj***2,2,2025-06-29 17:04:33,,
投研资讯,华鑫证券-安乃达-603350-公司动态研究报告：两轮车电驱动行业专家，积极拓展新领域-250628,"▌电驱动解决方案专家，营收稳步增长
　　公司专注于电驱动系统全产业链研发制造，核心产品涵盖轮毂电机、中置电机两大动力系统，并配套自主研发的智能控制器、高精度传感器及人机交互仪表...",任春阳,买入（首次）,5,2025-06-29,ai***h,2,2025-06-29 17:04:33,,
投研资讯,华鑫证券-聚光科技-300203-公司动态研究报告：业绩扭亏为盈，战略调整推动高端领域持续增长-250628,"▌业绩稳健增长，2024年度实现扭亏为盈
　　2024年，公司实现营业收入36.14亿元，同比增长13.58%；归母净利润2.07亿元，2023年同期为-3.23亿元，业绩实现...",俞家宁，胡博新,买入,5,2025-06-29,xiao******kok,2,2025-06-29 17:04:33,,
投研资讯,天风证券-经纬恒润-688326-首次覆盖报告：主业结构性改善+Robovan新增量，盈利周期向上-250629,公司客户和产品结构性改善，收入端规模化放量。从产品结构来看，随着主动安全、智能照明等功能的增加，为了减少线束成本，提高通讯效率，传统车身域控BCM向车身区域控制ZCU升级，当前...,孙潇雅，潘暕,持有（首次）,13,2025-06-29,mcy1******793,2,2025-06-29 17:04:33,,
投研资讯,华鑫证券-伊之密-300415-公司动态研究报告：技术双引擎驱动装备升级，全球化战略稳步推进-250628,"▌高端注塑机技术进阶，技术创新卡位智能化转型
　　下游新能源汽车、电子、家电及医疗领域需求扩张驱动行业稳步增长，中国塑料机械出口额占全球份额近20%，本土企业加速技术追赶，推动...",尤少炜,买入（首次）,5,2025-06-28,stan******ong,2,2025-06-29 17:04:33,,
投研资讯,天风证券-中粮科技-000930-国内玉米深加工龙头，红利价值随业绩改善凸显-250628,"1.中粮科技：国内玉米深加工龙头，红利价值随业绩改善凸显
　　公司实控人为国资委100%控股的中粮集团，现已形成覆盖食品及食品原料、生物能源和生物可降解材料等产品的玉米加工全产...",吴立，戴飞,买入（首次）,17,2025-06-28,国**券,2,2025-06-29 17:04:33,,
投研资讯,民生证券-芯原股份-688521-事件点评：ASIC龙头定增落地，产业资本踊跃认购-250628,事件：2025年6月，芯原股份完成向特定对象发行A股股票的定增，最终发行价为72.68元/股，相较于定价基准日前20个交易日均价（86.11元/股）折价约15.6%。本次发行共...,方竞，宋晓东,推荐,3,2025-06-28,li***u,2,2025-06-29 17:04:33,,
投研资讯,开源证券-球冠电缆-920682-北交所信息更新：持续中标国家电网项目、1项国标获准发布，2024电力电缆营收+22%-250627,"2024实现营收35.85亿元+20.19%，维持“增持”评级
　　2024全年球冠电缆实现营收35.85亿元同比增长20.19%，归母净利润13,291.64万元同比增长8...",诸海滨,增持,4,2025-06-28,ra***c,2,2025-06-29 17:04:33,,
投研资讯,财通证券-影石创新-688775-AI驱动创新引领，智能影像龙头扬帆起航-250627,"核心观点
　　智能影像设备领军者，创新驱动成长：公司2015年成立于深圳，以全景技术为基点专注于运动相机、全景相机等智能影像设备研发、生产、销售，公司产品不断推陈出新，2019...",张益敏,增持（首次）,32,2025-06-28,z**t,2,2025-06-29 17:04:33,,
投研资讯,开源证券-同力股份-834599-北交所公司深度报告：新能源与无人驾驶技术赋能高毛利新品，矿卡龙头打开增长空间-250624,"2025Q1公司营收15.36亿元（+28.34%），归母净利润1.87亿元（+58.45%）
　　2025年一季度公司实现营收15.36亿元，同比增长28.34%；归母净利润...",诸海滨,买入,20,2025-06-27,195****29,2,2025-06-29 17:04:33,,
投研资讯,华鑫证券-德马科技-688360-公司事件点评报告：智能物流装备领先企业，机器人业务布局不断完善-250627,"事件
　　公司近期公告：1）公司与美客多集团之下属子公司签订销售合同，向其提供智能物流交叉带分拣系统及相关服务，合同金额合计4338.88万美元；2）与上海智元新创技术有限公司...",任春阳，吕卓阳,买入（首次）,5,2025-06-27,am***e,2,2025-06-29 17:04:33,,
投研资讯,华鑫证券-美利信-301307-公司动态研究报告：业绩短期承压，多轮驱动中长期成长-250627,"▌下游多点开花，铝合金精密压铸件需求不减
　　铝合金精密压铸件制造行业产业链跨度长、覆盖面广，下游行业包括通信、储能、汽车、散热等众多应用领域。其中随着5G网络覆盖扩大，预计到...",任春阳,买入（首次）,5,2025-06-27,wj0****01,2,2025-06-29 17:04:33,,
投研资讯,光大证券-美好医疗-301363-更新点评：业绩有望逐步改善，期待新业务拓展潜力-250627,家用呼吸机组件下游客户去库存影响结束，期待25Q2及下半年业绩逐步改善。公司目前的基石业务是家用呼吸机和人工植入耳蜗组件的开发制造和销售。24年公司家用呼吸机组件业务订单回归正...,王明瑞，吴佳青,买入,3,2025-06-27,min****xu,2,2025-06-29 17:04:33,,
投研资讯,开源证券-影石创新-688775-公司首次覆盖报告：全景智能影像设备龙头，技术护航+产品创新驱动成长-250627,"全景智能影像设备龙头，产品持续迭代升级未来可期，维持“买入”评级
　　公司为全球智能影像设备龙头，2015年成立于深圳，通过自研全景技术、防抖技术、AI影像处理技术，主要发力于...",吕明，骆扬,买入（首次）,33,2025-06-27,qin****eo,2,2025-06-29 17:04:33,,
投研资讯,中邮证券-海泰新光-688677-海外库存消化拐点已至，未雨绸缪化解关税风险-250627,"公司致力于探索光学技术与医学、工业及激光、生物识别等多领域的融合创新
　　海泰新光主要从事医用内窥镜器械和光学产品的研发、生产和销售。公司致力于探索光学技术与医学、工业及激光、...",盛丽华,买入,23,2025-06-27,sho****ty,2,2025-06-29 17:04:33,,
投研资讯,长城证券-森麒麟-002984-行业景气度提升推动公司全年业绩增长，看好公司品牌力提升与全球化布局-250627,事件1：2025年4月23日，森麒麟发布2024年年报。公司2024年收入为85.11亿元，同比上升8.53%；归母净利润为21.86亿元，同比上升59.74%；扣非归母净利润...,肖亚平,买入,5,2025-06-27,z56****55,2,2025-06-29 17:04:33,,
投研资讯,国信证券-士兰微-600460-全球份额稳步提升，碳化硅上车加速推进-250627,"核心观点
　　2024年公司功率半导体份额全球第六（占3.3%），国内第一。公司为成熟制程垂直一体化制造的半导体制造企业，主要业务包含分立器件、集成电路及LED板块。2024年...",胡剑，胡慧，叶子,优于大市,5,2025-06-27,yany******357,2,2025-06-29 17:04:33,,
投研资讯,财通证券-海创药业-688302-全国多地迎来首张处方-250627,事件：近日，海创药业首个1类抗癌新药氘恩扎鲁胺软胶囊(海纳安)由复旦大学附属肿瘤医院泌尿外科叶定伟教授团队开出首张处方，北京、广州、天津、河南、成都、江苏等多地相继开出当地首张...,华挺，赵千，张文录,增持,3,2025-06-27,geor******i37,2,2025-06-29 17:04:33,,
投研资讯,天风证券-江河集团-601886-中标多个沙特地标项目，“出海”铸就增长新引擎-250627,"中标多个沙特幕墙订单，海外市场拓展扎实推进
　　6月26日公司公告，全资子公司沙特江河本次签署的JEDDAHTOWER（“吉达塔”或“沙特王国塔”）工程项目的分包合同，金额沙特...",鲍荣富，王涛,买入,3,2025-06-27,ver****en,2,2025-06-29 17:04:33,,
投研资讯,光大证券-联影医疗-688271-事件点评：股权激励彰显长期发展信心，设备更新有望带来业绩改善-250627,"事件：
　　近期，公司发布2025年限制性股票激励计划，拟以95元/股向公司高级管理人员、核心技术人员、中层管理人员及其他人员共计1368人授予500万股限制性股票，约占该激励...",王明瑞，吴佳青,买入,3,2025-06-27,l**h,2,2025-06-29 17:04:33,,
投研资讯,华鑫证券-三花智控-002050-公司事件点评报告：主业筑牢基本盘，业绩增长稳健-250627,"事件
　　三花智控发布2025年半年度业绩预告：预计2025年上半年度实现收入150.44亿元-177.79亿元，同比增长10%-30%;实现归母净利润18.93亿元-22.7...",尤少炜,买入（首次）,5,2025-06-27,jian******iye,3,2025-06-29 17:04:35,,
投研资讯,华鑫证券-海力风电-301155-公司动态研究报告：海风建设加速，公司交付有望放量-250627,"▌领先的海风装备供应商，深远海+出口贡献新动能
　　公司是国内领先的海上风电装备供应商，聚焦风电设备零部件的研产销，主要产品为风电塔筒、桩基、导管架及升压站等，尤以海上风电设备...",张涵,买入（首次）,5,2025-06-27,ccz****11,3,2025-06-29 17:04:35,,
投研资讯,中邮证券-黄山谷捷-301581-技术壁垒巩固龙头地位，盈利修复可期-250627,"投资要点
　　公司专业从事功率半导体模块散热基板的研发、生产和销售，产品主要应用于新能源汽车领域，是电机控制用车规级功率半导体模块的重要组成部件，并拓展至新能源发电、储能、轨道...",付秉正,增持（首次）,5,2025-06-27,g**o,3,2025-06-29 17:04:35,,
投研资讯,开源证券-迅安科技-834950-北交所信息更新：电动送风呼吸器增长+泰国子公司落地，募投产能8月31日达产-250626,"2025Q1：营收5430万元，同比+7%；归母净利润1234万元，同比+6%
　　公司发布2024年报与2025年一季报，2024年，公司实现营业收入2.23亿元，同比增长5...",诸海滨,增持,4,2025-06-27,dai****52,3,2025-06-29 17:04:35,,
投研资讯,中邮证券-昆仑万维-300418-利润短期承压，AI商业化进展加速-250627,"事件回顾
　　2025年4月26日，公司发布2024年年报，公司2024年实现营业收入56.62亿元，同比增长15.20%；归母净利润-15.95亿元，同比下降226.74%；...",王晓萱,增持,5,2025-06-27,1001******ZHU,3,2025-06-29 17:04:35,,
投研资讯,开源证券-戈碧迦-835438-北交所信息更新：设立子公司布局医疗新材料板块，重点发展半导体应用领域-250626,"2025Q1实现营收1.24亿元、归母净利润878.24万元
　　公司发布2024年报与2025年一季报，2024年，公司实现营收5.66亿元，同比下降29.95%，归母净利润...",诸海滨,增持,4,2025-06-27,虞***,3,2025-06-29 17:04:35,,
投研资讯,群益证券-格力电器-000651-空调品类“6·18”大促销售较好，新一轮“国补”7月将下达-250627,"结论及建议：
　　空调在618大促表现较好，格力空调品类销售额领跑行业：从产业在线数据来看，受益于国补政策推动，5月空调内销出货量同比增长13.4%。6月初虽有部分省份国补暂停...",王睿哲,买进,3,2025-06-27,克**一,3,2025-06-29 17:04:35,,
投研资讯,群益证券-海光信息-688041-合并中科曙光有望增强算力产业竞争优势，未来发展空间进一步提升-250627,"事件：
　　2025年6月10日，海光信息公告《换股吸收合并曙光信息产业股份有限公司并募集配套资金暨关联交易预案》，计划通过换股吸收合并的方式对海光信息和中科曙光进行战略重组。...",何利超,买进,3,2025-06-27,xia****11,3,2025-06-29 17:04:35,,
投研资讯,中邮证券-鹏鼎控股-002938-卡位AI浪潮，业绩稳健增长-250627,"投资要点
　　卡位AI终端消费品创新周期，为业绩稳定增长提供动能。AI功能从云端向端侧加速渗透，驱动消费电子产业升级迭代，为未来消费电子市场带来了巨大的市场空间。据统计2024...",吴文吉,买入,4,2025-06-27,csj****er,3,2025-06-29 17:04:35,,
投研资讯,国金证券-宁波华翔-002048-剥离欧洲轻装行，布局机器人启新篇-250626,"投资逻辑：
　　中高档乘用车零部件龙头，轻量智能升级开拓自主品牌。公司专注于中高档乘用车零部件业务，通过“自身研发+合资并购”的方式，推动产品朝着轻量化、安全化、智能化和模块化...",陈传红，冉婷,买入（首次）,33,2025-06-27,jhc****88,3,2025-06-29 17:04:35,,
投研资讯,中邮证券-瑜欣电子-301107-通机景气向上和新客户新产品开拓带动公司业绩高增，战略布局机器人等新成长点-250627,"投资要点
　　瑜欣电子，成立于2003年，总部位于重庆高新区，主要致力于通机、非道路车辆、园林工具等行业的电子电气零部件的研发、制造和销售。公司主要产品可划分为三大类：（1）通...",刘卓，虞洁攀,增持（首次）,5,2025-06-27,stev******e12,3,2025-06-29 17:04:35,,
投研资讯,山西证券-三花智控-002050-业绩预告靓丽，港股IPO顺利发行-250627,"事件描述
　　2025年6月24日晚，三花智控发布了2025年半年度业绩预告，2025H1实现营收150.4-177.8亿，同比增长10%-30%，归属于上市公司净利润为18....",陈玉卢,买入-A（首次）,5,2025-06-27,采姑娘****蘑菇,3,2025-06-29 17:04:35,,
投研资讯,长城证券-永和股份-605020-制冷剂进入长景气周期，关注公司含氟高分子材料及精细化学品布局-250627,事件1：2025年4月24日，永和股份发布2024年年报。公司2024年收入为46.06亿元，同比上升5.42%；归母净利润为2.51亿元，同比上升36.83%；扣非归母净利润...,肖亚平,买入,5,2025-06-27,hou****qi,3,2025-06-29 17:04:35,,
投研资讯,中邮证券-广东宏大-002683-矿服民爆一体化龙头，深耕军工谱新篇-250627,"投资要点
　　广东宏大创立于1988年，是广东省环保集团有限公司控股企业，是中国第一家矿山民爆一体化服务上市公司。公司以矿山工程服务、民用爆破器材生产与销售、防务装备为三大主业...",鲍学博，马强,增持（首次）,29,2025-06-27,ha***i,3,2025-06-29 17:04:35,,
投研资讯,华安证券-弘景光电-301479-新兴消费电子时代，光学创新大有可为-250625,"新兴消费光学引领公司成长
　　弘景光电成立于2012年，是一家专业从事光学镜头及摄像模组产品的研发、设计、生产和销售的高新技术企业。公司主要产品包括智能汽车光学镜头及摄像模组和...",陈耀波，刘志来,买入（首次）,26,2025-06-27,blu****06,3,2025-06-29 17:04:35,,
投研资讯,中航证券-小商品城-600415-“六区”招商超预期，跨境金融打造第二增长极-250625,事件:①6月17日，公司全球数贸中心的珠宝行业完成招商，本次招商上位数量共389个。②6月18日，公司全资子公司浙江迅弛数字科技有限公司（“义支付”母公司）拟于中国香港特别行政...,裴伊凡，郭念伟,买入,4,2025-06-27,Han****ng,3,2025-06-29 17:04:35,,
投研资讯,建银国际-三花智控-002050-大市场下的小规模发行-250623,有限的H股流通量支持股价。三花智控H股今日首日上市，开盘下跌后逐步回升，最终表现基本持平（全日下跌0.1%）。重新审视发行结构，三花H股发行价定在区间上限22.53港元，较其A...,龙兆丰，曲克,优于大市,3,2025-06-27,徐***,3,2025-06-29 17:04:35,,
投研资讯,东吴证券-晶盛机电-300316-成功备案60万片8英寸衬底产能，有望受益8英寸衬底产业化-250626,"事件：浙江省投资项目在线审批监管平台发布了晶盛机电子公司晶瑞电子材料有限公司年产60万片8英寸碳化硅衬底片切磨抛产线项目的备案公示。
　　晶盛机电衬底产能规划达90万片，规模效...",周尔双，李文意,买入,3,2025-06-26,d**a,3,2025-06-29 17:04:35,,
投研资讯,光大证券-阳煤化工-600691-公告点评：大股东增持体现发展信心，拟更名潞化科技深化产业转型-250626,"事件1：
　　公司控股股东山西潞安化工有限公司于2025年6月24日通过上海证券交易所交易系统以集中竞价的方式增持公司股票210万股，占公司总股本的0.09%，本次增持成交总额...",赵乃迪，蔡嘉豪,增持,4,2025-06-26,sc***w,3,2025-06-29 17:04:35,,
投研资讯,华西证券-长川科技-300604-2025H1业绩预告点评：业绩超预期，持续受益数字测试机放量+新品突破-250625,"事件概述
　　公司发布业绩预增公告，同时发布定增预案。
　　高端测试机快速放量，2025H1业绩高增超预期
　　2025H1公司预计实现归母净利润3.6-4.2亿元，同比+68...",黄瑞连,增持,5,2025-06-26,岚***,3,2025-06-29 17:04:35,,
投研资讯,东吴证券-湘财股份-600095-金融科技加持，财富管理转型出奇制胜-250626,"投资要点
　　历经多次战略转型，近年资本运作与科技赋能不断加速。前身为1994年成立的哈高科，以大豆深加工等传统产业为主营业务。2005年引入民营资本新湖控股后开启股权结构改革...",孙婷，何婷,增持,18,2025-06-26,zha****60,4,2025-06-29 17:04:36,,
投研资讯,中邮证券-裕太微-688515-七大产品线形成框架，研发投入步入收获期-250626,"投资要点
　　市场持续复苏，下游客户需求有所增长。随着半导体行业周期性下行收尾，市场需求逐步复苏及客户库存逐步优化，下游客户需求有所增长；同时公司2.5G网通以太网物理层芯片、...",万玮，吴文吉,买入,5,2025-06-26,331****85,4,2025-06-29 17:04:36,,
投研资讯,西南证券-力盛体育-002858-公司回购股份达1%，彰显长期发展信心-250626,事件：公司发布关于回购股份比例达到1%暨回购进展公告，截至2025年6月23日，公司通过回购专用证券账户以集中竞价方式回购公司股份166.32万股，占公司总股本的1.01%，最...,陈柯伊，周杰，刘言,买入,4,2025-06-26,lan****ha,4,2025-06-29 17:04:36,,
投研资讯,中邮证券-宏达股份-600331-集团支持加码，世界级铜矿或将启动-250626,"事件：6月17日，公司发布向特定对象发行股票募集说明书，拟向控股股东蜀道集团发行6.10亿股，发行价格为4.68元/股，募集资金总额为28.53亿元。
　　公司主营业务为磷化工...",李帅华，魏欣,增持（首次）,5,2025-06-26,luot******bju,4,2025-06-29 17:04:36,,
投研资讯,群益证券-完美世界-002624-重点新游《异环》今年有望上线，预计将大幅提升游戏收入-250626,"事件：
　　《异环》收容测试于6月26日正式开启。此前，五月国家新闻出版署公布了新一批国产网络游戏审批结果，完美世界旗下2025年重点储备的都市怪谈题材二次元开放世界游戏《异环...",何利超,买进,3,2025-06-26,枫**枫,4,2025-06-29 17:04:36,,
投研资讯,群益证券-北方华创-002371-科技摩擦加剧，中国对于先进制程需求迫切-250626,"结论与建议：
　　伴随中美贸易摩擦升级，先进制程的产能问题已经成为制约中国AI产业发展的最核心问题，因此我们预计2H25开始，中国半导体产业有望迎来先进工艺扩张的结构性契机。公...",朱吉翔,买进,3,2025-06-26,Wai****QX,4,2025-06-29 17:04:36,,
投研资讯,国联民生证券-稳健医疗-300888-公司深度：品牌向上，医疗+消费高质成长-250626,"投资要点
　　品牌力领先的大健康企业，“医疗+消费”双轮驱动
　　稳健医疗以医用敷料代工起家，后通过自主研发全棉水刺无纺布切入消费品领域。当前公司医疗与消费业务双轮驱动，“稳健...",高旭和,买入（首次）,47,2025-06-26,suy****_0,4,2025-06-29 17:04:36,,
投研资讯,华西证券-悦达投资-600805-拥抱“双碳”时代，“两新一智”绘新蓝图-250624,盐城市属优质平台企业，战略转型新兴产业。公司控股股东为悦达集团，实控人为盐城市政府。公司作为国资平台承担着向国家战略新兴领域推进的关键职能，在地区项目获取、资源配置等方面具备显...,戚舒扬,增持（首次）,40,2025-06-26,金色***光,4,2025-06-29 17:04:36,,
投研资讯,中邮证券-南亚新材-688519-高端产品放量驱动盈利高增，全球化布局深化成长动能-250626,"投资要点
　　高速等高端产品放量，驱动盈利高增。2024年公司营收同比增长12.70%至33.62亿元，归母净利润同比增长138.86%至5032万元，主要系针对高端市场产能严...",吴文吉,买入（首次）,5,2025-06-26,wen****su,4,2025-06-29 17:04:36,,
投研资讯,东吴证券-浙江荣泰-603119-收购金力传动15%股权，进军微型传动模组领域-250626,"事件：公司拟收购金力传动15%股份，以股份转让方式受让目标公司原股东股份，目标公司估值20亿元，对应24年5xPB、31xPE
　　目标公司定位微特传动第一品牌、技术积累深厚。...",曾朵红，阮巧燕，岳斯瑶,买入,3,2025-06-26,32***9,4,2025-06-29 17:04:36,,
投研资讯,中邮证券-学大教育-000526-个性化教育稳定增长，多元拓展丰富盈利结构-250626,"事件回顾
　　2025年4月26日，公司发布2024年年报及2025年一季报。2024年公司实现营业收入27.86亿元，同比增长25.90%；归母净利润1.8亿元，同比增长16...",王晓萱,买入（首次）,5,2025-06-26,想***,4,2025-06-29 17:04:36,,
投研资讯,中邮证券-立高食品-300973-产品与渠道深耕驱动增长，成本管控优化盈利-250626,"投资要点
　　公司在稀奶油领域展现出强劲的产品迭代能力，冷冻烘焙新品在山姆渠道表现亮眼。继2023年推出高端产品360pro后，公司进一步推出330等产品、形成高中低产品矩阵，...",蔡雪昱，杨逸文,买入,5,2025-06-26,ang****ng,4,2025-06-29 17:04:36,,
投研资讯,开源证券-金诚信-603979-公司首次覆盖报告：矿服资源协同作战，铜矿业务快速成长-250625,"“矿服+资源”双轮驱动，国内矿服龙头乘风而起
　　金诚信是国内领先的矿山服务商之一，目前在手订单充裕，主业发展稳健。在矿服业务稳定发展基础上，公司积极向资源领域延伸，形成“矿服...",孙二春,买入（首次）,29,2025-06-26,mr***n,4,2025-06-29 17:04:36,,
