分类,研报标题,摘要,作者,评级,页数,日期,分享者,来源页,抓取时间,类型,分享时间
投研资讯,国金证券-雷赛智能-002979-运控平台铸底座，人机“手眼脑”协同开新局-250703,"投资逻辑：
　　步进系统与PC-based控制器龙头地位稳固，布局PLC+伺服系统构建“控制器+伺服+步进”整体解决方案、渠道优化、管理精进助力穿越周期；前瞻布局人形机器人核心...",姚遥，陈传红,买入（首次）,27,2025-07-04,cqc****bh,2,2025-07-05 21:04:00,,
投研资讯,中邮证券-中文在线-300364-海外短剧规模放量，多模态AI应用商业化加速-250704,"事件回顾
　　2025年4月29日，公司发布2024年年报及2025年一季报。2024年公司实现营业收入11.59亿元，同比下降17.73%；归母净利润-2.43亿元，同比下降...",王晓萱,增持（首次）,5,2025-07-04,谊**路,2,2025-07-05 21:04:00,,
投研资讯,国金证券-中闽能源-600163-体内资产优质，海风成长可期-250703,"投资逻辑：
　　新能源入市，持续看好福建风电。
　　系统冗余下降，海风成长空间充足。“十四五”新增装机结构中光伏比例大幅提升，漳州1/2号核电、可门3期火电投运后核电投运暂告一...",李蓉，张君昊,买入（首次）,19,2025-07-04,qiu****wo,2,2025-07-05 21:04:00,,
投研资讯,中邮证券-新乳业-002946-低温延续增长势头，常温呈现积极变化-250704,"投资要点
　　公司推新能力强，新品助力公司营收利润不断增长。公司新品主要聚焦在高毛利的低温品类，新品的推出在提升收入的同时也改善了公司整体的产品结构。新乳业持续打造爆品的能力源...",蔡雪昱，张子健,买入,5,2025-07-04,破***,2,2025-07-05 21:04:00,,
投研资讯,天风证券-金龙汽车-600686-三龙整合落地，看好毛利率中枢上行-250704,"复盘：老牌客车龙头，近年毛利率偏低拖累业绩表现
　　金龙汽车前身是1988年成立的厦门汽车工业公司，实控人为福建省国资委，公司打造了金龙客车、金旅客车、海格客车三大核心品牌。2...",孙潇雅,买入（首次）,15,2025-07-04,pen****yz,2,2025-07-05 21:04:00,,
投研资讯,山西证券-聚灿光电-300708-公司业绩稳健增长，股份用途变更+股权激励彰显长期发展信心-250704,"事件描述
　　2025年6月17日，聚灿光电发布《关于变更回购股份用途并注销暨减少注册资本的公告》，公告披露，公司拟注销回购专用证券账户中的股份3283.17万股，注销完成后公...",高宇洋,买入-A,5,2025-07-04,fjx****88,2,2025-07-05 21:04:00,,
投研资讯,东吴证券-道通科技-688208-越南关税落地，出海+具身智能注入增长新动能-250704,"投资要点
　　事件：美国总统特朗普7月2日宣布“与越南就贸易谈判达成一致”，美国将对从越南进口的所有商品征收20%的关税。
　　美越关税落地，公司多维机制应对。目前公司越南工厂...",张良卫,买入,3,2025-07-04,sh***5,2,2025-07-05 21:04:00,,
投研资讯,财通证券-路维光电-688401-发力突破先进技术，布局中高端掩膜版业务-250703,深耕掩膜版领域多年：公司是民营的国家级高新技术企业。公司自1997年成立至今，一直致力于掩膜版的研发、生产和销售，目前已成为国内平板显示用掩膜版的领先企业。公司成长迅速，202...,张益敏，王雨然,增持（首次）,15,2025-07-03,fre****ng,2,2025-07-05 21:04:00,,
投研资讯,开源证券-广信科技-920037-北交所首次覆盖报告：特高压绝缘材料领军者，掘金国产替代+新能源高成长-250703,"绝缘纤维材料领域专业供应商，750kV及以上特高压技术领军者
　　公司是绝缘纤维材料及其成型制品的专业供应商，产品主要应用于输变电系统、电气化铁路及轨道交通牵引变压系统、新能源...",诸海滨,增持（首次）,34,2025-07-03,yuj****cl,2,2025-07-05 21:04:00,,
投研资讯,国联民生证券-长安汽车-000625-6月销量点评：6月销量稳健增长，启源表现亮眼-250703,"事件：
　　长安汽车发布6月产销快报，公司6月实现批发销量23.51万辆，同比+4.48%，环比+4.81%。其中自主品牌6月销量19.53万辆，同比+3.39%，环比+5.7...",高登，喻虎,买入,6,2025-07-03,tuh****ng,2,2025-07-05 21:04:00,,
投研资讯,华西证券-骄成超声-688392-主业复苏向上，半导体业务受益3D封装-250703,"事件概述
　　公司发布2025年一季报，同时公众号发布键合机、超声波扫描显微镜等设备新突破，获得半导体封装头部客户批量订单。
　　半导体、线束等新品放量+主业锂电复苏，看好20...",黄瑞连,增持（首次）,11,2025-07-03,cry****l朵,2,2025-07-05 21:04:00,,
投研资讯,国投证券-比亚迪-002594-6月内销去库存，出口表现持续亮眼-250703,事件：比亚迪发布产销公告，2025年6月共销售乘用车37.8万辆、同比+11%、环比基本持平；其中纯电销售20.7万台、同比+43%、环比+1%，插混销售17.1万台、同比-1...,徐慧雄，夏心怡,买入-A,5,2025-07-03,zo***a,2,2025-07-05 21:04:00,,
投研资讯,华福证券-TCL科技-000100-半导体显示和光伏双龙头，并购强化领先地位，盈利能力显著提升-250703,"投资要点：
　　全球面板领军企业，半导体显示和光伏双龙头
　　TCL华星作为全球半导体显示龙头企业，国内显示领域自主建线先锋，截至2024年末已累计投资超2600亿元，目前已拥...",罗通，张习方,买入（首次）,15,2025-07-03,luan******008,2,2025-07-05 21:04:00,,
投研资讯,中邮证券-三只松鼠-300783-多品类协同+全渠道共振，业态布局全面开花-250703,"投资要点
　　产品维度多品类矩阵持续深化，坚果百亿目标路径清晰，入局软饮赛道目标破亿。坚果作为第一大品类，公司仍将持续深耕品类空间，优化坚果礼盒产品线，推出高端子系列""大满坚果...",蔡雪昱，杨逸文,买入,5,2025-07-03,紫藤***6,2,2025-07-05 21:04:00,,
投研资讯,国联民生证券-上汽集团-600104-深化改革效果显现，自主品牌表现亮眼-250703,"事件
　　公司发布6月产销快报，6月汽车销量为36.5万辆，同比+21.6%，环比-0.2%；2025年Q2汽车销量为110.8万辆，同比+11.6%，环比+17.2%；202...",高登,买入,6,2025-07-03,du***2,2,2025-07-05 21:04:00,,
投研资讯,中邮证券-姚记科技-002605-游戏与营销业务短期承压，静待拐点到来-250703,"事件回顾
　　2025年4月25日，公司发布2024年年报。2024年公司实现营业收入32.71亿元，同比下降24.04%；归母净利润5.39亿元，同比下降4.17%；归母扣非...",王晓萱,买入,5,2025-07-03,stor******est,2,2025-07-05 21:04:00,,
投研资讯,国联民生证券-华域汽车-600741-如何看待华域汽车投资机会？-250703,"投资要点
　　2020年以来华域汽车外部客户拓展顺利，公司业绩保持了稳健增长，叠加上汽集团销量触底回升，看好公司业绩继续向上。公司长期保持良好的分红水平，经营业绩向上叠加充沛的...",高登,买入,14,2025-07-03,men****87,3,2025-07-05 21:04:02,,
投研资讯,国联民生证券-长城汽车-601633-2025H1哈弗销量回升，魏牌实现高增长-250703,"事件
　　公司发布6月产销快报，6月汽车销量为11.1万辆，同比+12.9%，环比+8.3%；2025年Q2汽车销量为31.3万辆，同比+10.1%，环比+21.9%；2025...",高登,买入,6,2025-07-03,cao****ro,3,2025-07-05 21:04:02,,
投研资讯,东海证券-卫星化学-002648-公司简评报告：美国恢复对华乙烷出口，看好公司稀缺性、成长性-250703,"投资要点
　　美国恢复乙烷对华出口。美国商务部工业安全局（BIS）于2025年6月3日通知能源企业Energy Transfer LP，要求其向中国出口或涉及中国军事最终用户的...",张季恺，谢建斌,买入,4,2025-07-03,sp***q,3,2025-07-05 21:04:02,,
投研资讯,东吴证券-武汉天源-301127-环保为源，能源、数字、装备打造新成长-250703,"投资要点
　　环保为源，打造能源、数字、装备多元成长。公司成立于2009年，以垃圾填埋场渗滤液治理为核心业务，2021年上市创业板，2022年获“国家级专精特新小巨人”。202...",袁理，任逸轩,买入（首次）,24,2025-07-03,sun****69,3,2025-07-05 21:04:02,,
投研资讯,华鑫证券-中国神华-601088-公司动态研究报告：高分红持续回馈投资者，资产注入有望打开成长空间-250703,"▌ 2025Q1公司营收同比下滑主因煤炭销量、价格下降
　　2025年第一季度公司营业收入为695.85亿元，同比21.1%。公司营业收入下降主要系煤炭业务销售量与平均销售价格...",张伟保,买入（首次）,5,2025-07-03,tul****ry,3,2025-07-05 21:04:02,,
投研资讯,华鑫证券-西部矿业-601168-公司事件点评报告：玉龙铜矿三期扩建工程核准，铜矿产量增长空间打开-250703,"事件
　　西部矿业公告：2025年6月23日，公司控股子公司西藏玉龙铜业股份有限公司玉龙铜矿三期工程项目获得西藏自治区发展和改革委员会核准批复，核准玉龙铜矿三期工程项目，铜矿生...",傅鸿浩，杜飞,买入,5,2025-07-03,laic******123,3,2025-07-05 21:04:02,,
投研资讯,民生证券-比亚迪-002594-系列点评三十：海外销量再创新高，全球化稳步推进-250703,事件概述：公司发布6月产销快报，6月新能源汽车批发销售38.3万辆，同比+12.0%，环比+0.03%；新能源乘用车批发销售37.8万辆，同比+11.0%，环比+0.2%。分品...,崔琰，马天韵,推荐,4,2025-07-03,yeto******520,3,2025-07-05 21:04:02,,
投研资讯,中邮证券-鼎泰高科-301377-AI驱动高性能钻针强劲增长-250703,"投资要点
　　AI驱动产品结构优化。2024年，公司实现营收15.80亿元，同比增长19.65%；其中刀具产品实现营收11.91亿元，同比增长14.26%，营收占比75.40%...",吴文吉，翟一梦,买入（首次）,5,2025-07-03,hig****33,3,2025-07-05 21:04:02,,
投研资讯,天风证券-锦泓集团-603518-TW授权加速落地，云锦价值禀赋凸显-250703,"城市旗舰店落子苏州
　　2025年4月，Teenie Weenie苏州中心城市旗舰店空降苏州，包含六大主题区域：年轻线、童装区域、TWRC区域、男装区域、女装区域以及咖啡区域，...",孙海洋,增持,4,2025-07-03,潜子***8,3,2025-07-05 21:04:02,,
投研资讯,光大证券-美格智能-002881-跟踪报告之六：双轮驱动，成长空间广阔-250703,美格智能坚持无线通信模组+物联网解决方案双轮驱动的产品策略。公司以智能模组、高算力模组和智能座舱、FWA、IoT等为代表的垂直行业定制化解决方案打造差异化和具备创新力的核心竞争...,刘凯，林仕霄,增持,3,2025-07-03,扬***,3,2025-07-05 21:04:02,,
投研资讯,江海证券-无锡晶海-836547-三十年深耕氨基酸产业：研发驱动全球化进阶，产能释放打开成长空间-250703,"投资要点：
　　公司成立于1995年，2016年新三板挂牌，2023年北交所上市，是国家级专精特新“小巨人”企业。公司专注氨基酸研发、生产与销售，产品涵盖支链氨基酸等原料药品类...",吴春红,增持（首次）,33,2025-07-03,1**e,3,2025-07-05 21:04:02,,
投研资讯,国信证券-九号公司-689009-智能短交通及服务类机器人领军企业，多元新业务持续成长-250703,智能短交通及服务类机器人领军企业，具备创新及智能化基因。九号公司早期以平衡车及滑板车起步，依托小米销售渠道实现扩张，上市后发力自主品牌，布局产品线广泛，2024年电动平衡车及滑...,唐旭霞，唐英韬,优于大市,47,2025-07-03,choc******ndy,3,2025-07-05 21:04:02,,
投研资讯,中邮证券-华润三九-000999-内生夯实根基，外延铸造高质量发展动力引擎-250703,"面对2024Q1高基数，业绩承压
　　2025Q1公司实现营业收入68.54亿元（-6.04%），归母净利润12.7亿元（-6.87%），扣非净利润12.18亿元（-8.25%...",盛丽华，龙永茂,买入（首次）,5,2025-07-03,jian******gao,3,2025-07-05 21:04:02,,
投研资讯,环球富盛-美农生物-301156-深耕饲料添加剂和酶解蛋白饲料原料业务，重点突破海外市场-250703,公司产品体系丰富，广泛运用于猪、反刍、家禽、水产等动物养殖领域。美农生物成立于1997年，是一家专业从事饲料添加剂和酶解蛋白饲料原料研发、生产和销售的高新技术企业。公司拥有上海...,庄怀超,,3,2025-07-03,pow****zq,3,2025-07-05 21:04:02,,
投研资讯,太平洋证券-红塔证券-601236-2024年年报及2025年一季报点评：自营驱动盈利修复，财富与机构业务协同升级-250702,事件：红塔证券发布2024年年度报告及2025年第一季度报告。2024年，公司实现营业收入20.22亿元，同比+68.36%；归属于母公司股东的净利润为7.64亿元，同比+14...,夏芈卬,增持,4,2025-07-03,孙**盼,3,2025-07-05 21:04:02,,
投研资讯,国投证券-博士眼镜-300622-线下首发李未可最新产品，AI眼镜未来可期-250703,"博士眼镜线下首发李未可最新AI智能眼镜产品
　　2025年5月25日，李未可在合肥滨湖国际会展中心举办了2025年新品发布会，正式推出三款全新AI智能眼镜——LAWKCity、...",罗乾生，刘夏凡,买入~A（首次）,7,2025-07-03,382****95,3,2025-07-05 21:04:02,,
投研资讯,国投证券-英派斯-002899-联手李未可进军AI眼镜赛道，开辟第二成长曲线-250703,"携手李未可布局AI眼镜，开辟业务新增长点
　　2024年10月，英派斯发布公告，公司拟向杭州李未可科技有限公司投资1000万元，专项用于其Chat系列AI眼镜及S系列AR眼镜等...",罗乾生，刘夏凡,买入-A（首次）,7,2025-07-03,coo****wa,3,2025-07-05 21:04:02,,
投研资讯,中邮证券-青岛啤酒-600600-深耕国内国际市场，坚定落实多产品组合-250703,"投资要点
　　持续深耕国内国际市场，将销量增长作为首要目标任务，国内市场继续坚定一纵两横的市场战略。一是巩固提升沿黄战略带，建立全品类、全渠道、全面领先的优势，推动基地市场连片...",蔡雪昱，张子健,买入,5,2025-07-03,zhan******325,3,2025-07-05 21:04:02,,
投研资讯,中邮证券-中科海讯-300810-HX~A200国产化芯片完成研制测试，业绩有望迎来拐点-250703,"事件
　　2025年6月26日，中科海讯称HX-A200国产化核心处理芯片及搭载芯片的高性能数据计算平台已完成研制及测试，本年将获得批量订单。
　　点评
　　1、新款水声装备芯...",鲍学博，王煜童,买入,5,2025-07-03,ka1****ka,3,2025-07-05 21:04:02,,
投研资讯,开源证券-涛涛车业-301345-公司信息更新报告：2025Q2业绩延续高增，向机器人/智能化领域拓展-250702,"2025Q2业绩维持高增长，海外产能充沛构筑长期竞争力，维持“买入”评级
　　公司发布业绩预告，预计2025H1归母净利润3.1~3.6亿元，同比增长70%~98%；扣非归母净...",吕明，林文隆,买入,4,2025-07-03,alex******988,3,2025-07-05 21:04:02,,
投研资讯,国投证券-长城汽车-601633-6月新能源销量增长亮眼，魏牌交付过万-250702,"事件：据长城汽车公告，6月批发销量11.1万台、同比+13%、环比+8%。
　　6月新能源销量增长亮眼，魏牌交付过万。
　　6月销量符合预期，其中国内销售7.1万台、同比+18...",徐慧雄，夏心怡,买入-A,5,2025-07-03,xul****ar,4,2025-07-05 21:04:03,,
投研资讯,东吴证券-炬芯科技-688049-智能音频赋能AIoT，存算一体驱动成长-250702,智能音频SoC国产替代的先行者。炬芯科技专注于为无线音频、智能穿戴及智能交互等基于AIoT领域提供专业集成芯片产品及解决方案，主营业务为中高端智能音频SoC芯片的研发、设计及销...,陈海进,买入（首次）,31,2025-07-02,liew******ung,4,2025-07-05 21:04:03,,
投研资讯,光大证券-歌尔股份-002241-跟踪报告之十：国内大厂发售AI眼镜，XR业务受益行业增长-250702,小米发售AI眼镜开启大厂发售热潮，公司作为全球领先XR设计代工厂商有望受益。6月26日小米新品发布会发售首款AI眼镜，具备第一人称直播、跨端智联、百科问答、同声传译、会议助手、...,刘凯，何昊，王之含,买入,3,2025-07-02,sunh******566,4,2025-07-05 21:04:03,,
投研资讯,国联民生证券-赛力斯-601127-6月销量点评：新车M8表现亮眼，问界销量引领高端市场-250702,"事件
　　公司发布6月产销快报，公司6月实现批发销量5.03万辆，同比+2.39%，环比+14.02%。其中1-6月问界M9累计销量6.25万辆，累计同比+6.28%。
　　新...",高登，喻虎,买入,6,2025-07-02,yao****87,4,2025-07-05 21:04:03,,
投研资讯,东方证券-盛美上海-688082-清洗和电镀设备国内龙头，平台化+差异化打开天花板-250702,国内半导体清洗和电镀设备龙头，业绩增长稳定。盛美上海是国内半导体设备领军企业之一，经过多年持续的研发投入和技术积累，产品覆盖前道半导体工艺设备、后道先进封装工艺设备以及硅材料衬...,薛宏伟，韩潇锐，蒯剑,买入（首次）,37,2025-07-02,zc***6,4,2025-07-05 21:04:03,,
投研资讯,国信证券-焦点科技-002315-全链路B2B外贸服务商，跨境+AI双轮驱动业绩高质增长-250702,主营跨境B2B外贸服务，综合实力排行业前列。公司成立于1996年，重点依托旗下“中国制造网”平台，提供B2B外贸的全流程服务。2024年营收16.6亿元，同比+9.31%，归母...,张峻豪，柳旭，孙乔容若,优于大市（首次）,30,2025-07-02,照**者,4,2025-07-05 21:04:03,,
投研资讯,国信证券-百龙创园-605016-国内阿洛酮糖审批正式落地，看好中国市场需求增长-250702,"事项：
　　行业事件：2025年7月2日上午，国家卫生健康委员会食品安全标准与监测评估司发布政策文件《关于D-阿洛酮糖等20种“三新食品”的公告》。公告指出，根据《中华人民共和...",杨林，张歆钰,优于大市,7,2025-07-02,ai***g,4,2025-07-05 21:04:03,,
投研资讯,中邮证券-奥士康-002913-联接世界、导通未来-250702,AI、汽车电子等新兴领域需求拉动PCB行业转型升级。全球高端算力需求在人工智能的驱动下急剧增长，汽车产业电动化、网联化、智能化的深度融合，共同促进了服务器及数据中心、汽车电子等...,吴文吉,买入（首次）,5,2025-07-02,小**游,4,2025-07-05 21:04:03,,
投研资讯,东方证券-盐津铺子-002847-从“产品出海”到“链路出海”-250702,"核心观点
　　出海布局升级，开启全球化第二增长曲线。盐津铺子正加速由“产品出海”向“供应链+品牌”出海转型。公司宣布投资2.2亿元在泰国设首个海外工厂，聚焦魔芋和薯片品类，配套...",谢宁铃,买入,6,2025-07-02,mic****um,4,2025-07-05 21:04:03,,
投研资讯,民生证券-长城汽车-601633-系列点评二十四：6月，魏牌增势强劲，出口环比高增-250702,事件:公司2025年7月1日发布2025年6月产销快报：批发销量11.1万辆，同比+12.9%，环比+8.3%；1-6月累计批发57.0万辆，同比+1.8%。其中，1）哈弗6....,崔琰，乔木,推荐,4,2025-07-02,Joj****77,4,2025-07-05 21:04:03,,
投研资讯,华鑫证券-正裕工业-603089-公司动态研究报告：老牌汽车减震器企业，受益国内海外产能扩张-250702,"▌老牌汽车减震器企业，产能扩充带动业绩增长
　　公司主要从事汽车悬架系统减震器、汽车橡胶减震产品以及发动机密封件等汽车零部件产品的研产销，以汽车悬架系统减震器为主导产品，下游客...",张涵，林子健，傅鸿浩,买入（首次）,5,2025-07-02,bre****04,4,2025-07-05 21:04:03,,
投研资讯,中邮证券-山大地纬-688579-山高入主，突破边界，打造智慧“交通~低空~数据”一体化领军者-250702,"1.1山大地纬：“AI+区块链”排头兵
　　山大地纬是国内领先的“AI+区块链”科技服务商，是山东大学校属企业，坚持“产学研用”深度融合的创新发展之路。公司依托三十余年的行业经...",孙业亮，丁子惠，常雨婷,买入,22,2025-07-02,gel****g1,4,2025-07-05 21:04:03,,
投研资讯,天风证券-亚翔集成-603929-AI驱动半导体资本开支景气延续，看好洁净室龙头出海&大订单持续兑现-250702,"深耕洁净室领域多年，布局新加坡大订单持续落地
　　亚翔集成作为一站式洁净室系统集成工程服务的专业提供商，具备“工程施工设计+采购+施工+维护”EPCO的能力，背靠母公司中国台湾...",鲍荣富，王涛,买入（首次）,23,2025-07-02,bur****le,4,2025-07-05 21:04:03,,
投研资讯,开源证券-骑士乳业-832786-北交所信息更新：上游承压下游亮眼，一体化布局静待价值释放-250702,"2024年营收12.97亿元，同比+3%，扣非净利润3917万元，同比-46%
　　公司发布2024年报与2025年一季报，2024年公司营收12.97亿元，同比增长3.22%...",诸海滨,增持,4,2025-07-02,银**著,4,2025-07-05 21:04:03,,
