分类,研报标题,摘要,作者,评级,页数,日期,分享者,来源页,抓取时间,类型,分享时间
投研资讯,国金证券-信捷电气-603416-小型PLC龙头行稳致远，新品类&机器人多级驱动-250805,"投资逻辑：
　　公司小型PLC、伺服系统份额领先，受益于自动化周期复苏、大客户直销开拓、新兴领域延伸三重动能；依托中大型PLC突破&变频器放量开辟工控成长空间；卡位人形机器人核...",姚遥,买入（首次）,22,2025-08-05,bbb****et,1,2025-08-05 11:06:11,,
投研资讯,光大证券-中油工程-600339-公告点评：中标伊拉克25.24亿美元总承包项目，海外市场开拓再获突破-250805,事件：公司发布《关于子公司项目中标的公告》，公司所属全资子公司中国石油管道局工程有限公司收到业主伊拉克巴士拉石油公司发来的伊拉克巴士拉省海水输送管道总包项目授标函，授标金额为2...,赵乃迪，蔡嘉豪，王礼沫,增持,3,2025-08-05,lmj****sc,1,2025-08-05 11:06:11,,
投研资讯,长城证券-美迪凯-688079-收购切入三星供应链，完善海外布局-250805,"事件：公司拟以20亿韩元收购KEMTECHCORP持有的海硕力光电技术（苏州）有限公司100%股权。同时，拟通过下属全资子公司MDKKOREACO.,LTD.以10亿韩元收购I...",邹兰兰,买入（首次）,4,2025-08-05,jp***6,1,2025-08-05 11:06:11,,
投研资讯,长城证券-东方雨虹-002271-业绩阶段性承压，渠道结构与海外布局持续优化-250805,事件：公司披露2025年半年度报告，上半年实现营业收入135.69亿元，同比下降10.84%；归母净利润为5.64亿元，同比下降40.16%；扣非净利润为5.07亿元，同比下降...,花江月,增持,4,2025-08-05,niu****ob,1,2025-08-05 11:06:11,,
投研资讯,国金证券-永新股份-002014-塑料软包龙头，增长型红利属性凸显布局价值-250804,"公司简介
　　公司为塑料包装行业龙头，多年来业绩保持平稳增长。公司2019-2024年营收CAGR为6.28%，归母净利润CAGR为11.71%，良好的费用管控支撑整体盈利表现...",赵中平，张杨桓，尹新悦,买入（首次）,20,2025-08-05,win****ed,1,2025-08-05 11:06:11,,
投研资讯,华鑫证券-北汽蓝谷-600733-公司动态研究报告：享界与极狐双品牌协同发展，牵手华为高端乘用车市场突破可期-250805,"▌从销量冠军到科技先锋，北汽蓝谷的“智”变之路
　　公司成立于2009年，通过其子公司北汽新能源，成为中国首家独立运营的新能源汽车公司。凭借BEIJING及北汽新能源品牌曾连续...",林子健,买入（首次）,5,2025-08-05,zxy****21,1,2025-08-05 11:06:11,,
投研资讯,东方证券-上汽集团-600104-国改成效逐步显现，期待尚界H5上市-250805,"核心观点
　　持续推进内部改革，各板块销量表现良好反映改革逐步见效。公司自去年起积极推动内部改革，自主板块整合乘用车、上汽国际、研发总院等组建大乘用车板块，加强国内外业务协同，...",姜雪晴，袁俊轩,买入,4,2025-08-05,sup****12,1,2025-08-05 11:06:11,,
投研资讯,开源证券-太湖雪-838262-北交所信息更新：有望受益离境退税、育儿补贴政策，2025H1净利润+70%-250804,"2025H1：营收2.81亿元，同比+18%，扣非净利润2215万元，同比+79%
　　公司发布2025年半年报，公司实现营业收入2.81亿元，同比增长17.75%，归母净利润...",诸海滨,增持,4,2025-08-05,cx0****hn,1,2025-08-05 11:06:11,,
投研资讯,天风证券-锦泓集团-603518-发布员工持股计划绑定核心骨干-250805,"公司发布员工持股计划（草案，下同）
　　员工持股计划的参加对象包括公司董事（不含独立董事，下同）、高级管理人员、公司（含下属子公司）其他核心管理人员。拟参加本次员工持股计划的员...",孙海洋,增持,4,2025-08-05,her****16,1,2025-08-05 11:06:11,,
投研资讯,中邮证券-东方雨虹-002271-零售业务保持韧性，期待下半年盈利拐点-250805,"事件
　　公司发布25年半年报，25年上半年实现收入135.7亿元，同比下滑10.8%，实现归母净利润5.6亿元，同比下滑40.2%，其中单Q2实现收入76.1亿元，同比下滑5...",赵洋,买入,5,2025-08-05,zic****44,1,2025-08-05 11:06:11,,
投研资讯,民生证券-禾信仪器-688622-2025年半年报点评：传统主业亏损大幅缩窄，高歌迈进量子计算-250805,禾信仪器发布2025年半年度业绩。2025年8月4日，禾信仪器发布1H25业绩，实现收入0.53亿元，同比下滑48.9%，归母净利润亏损1765万元，较上年同期亏损幅度缩窄20...,吕伟，谢致远,谨慎推荐,3,2025-08-05,pi***5,2,2025-08-05 11:06:13,,
投研资讯,太平洋证券-萤石网络-688475-2025Q2业绩稳健增长，H1海外+智能入户表现优秀-250805,事件：2025年8月1日，萤石网络发布2025年半年报。2025H1公司实现营收28.27亿元(+9.45%)，归母净利润3.02亿元(+7.38%)，扣非归母净利润2.98亿...,孟昕，赵梦菲,买入,5,2025-08-05,hz***6,2,2025-08-05 11:06:13,,
投研资讯,东吴证券-嘉和美康-688246-电子病历龙头，深度拓展AI应用-250804,"投资要点
　　嘉和美康是国内最早从事医疗信息化软件研发与产业化的企业之一，国寿、阿里系参股。公司以电子病历为基础，拓展了医疗临床、运营管理、医疗数据、生命科学等业务板块。业务模...",王紫敬,买入（首次）,17,2025-08-05,jon****ng,2,2025-08-05 11:06:13,,
投研资讯,民生证券-沪光股份-605333-深度报告：国产线束之光，连接器助力成长-250805,智能电动方兴未艾国产线束之光加速替代。沪光股份主要从事汽车线束的研发、制造及销售，产品涵盖整车客户定制化线束、新能源汽车高压线束、仪表板线束、发动机线束、车身线束、门线束、顶棚...,崔琰，杜丰帆,推荐,42,2025-08-05,lxy****97,2,2025-08-05 11:06:13,,
投研资讯,光大证券-九号公司-689009-2025年半年报业绩点评：两轮车经营势能强劲，新兴品类保持高增-250804,"事件：
　　2025H1公司营业总收入117亿元（同比+76%）；归母净利润/扣非归母净利润12/13亿元（同比+108%/+125%）。其中，25Q2实现营收66亿元（同比+...",洪吉然，倪昱婧，周方正,增持,4,2025-08-05,ding******765,2,2025-08-05 11:06:13,,
投研资讯,国信证券-顺络电子-002138-季度营收创历史新高，汽车、算力业务高增-250804,单季度营收创历史新高，手机业务表现超预期。公司1H25年实现营收32.24亿元(YoY +19.80%)，归母净利润4.86亿元(YoY +32.03%)，对应2Q25实现营收...,胡剑，胡慧，叶子,优于大市,5,2025-08-04,wat****94,2,2025-08-05 11:06:13,,
投研资讯,民生证券-禾盛新材-002290-投资熠知电子，实现AI上下游一体化-250804,禾盛新材公告对外投资熠知电子10%股权。2025年08月01日，禾盛新材发布公告，公司以自有资金或自筹资金2.5亿元向熠知电子增资，公司于本次投资后预计持有熠知电子10%股权。...,马佳伟，谢致远,推荐,3,2025-08-04,jes****ma,2,2025-08-05 11:06:13,,
投研资讯,民生证券-中国神华-601088-事件点评：大规模资产收购启动，黑金龙头再启航-250804,事件：8月1日，公司发布《关于筹划发行股份及支付现金购买资产并募集配套资金暨关联交易事项的停牌公告》，拟由公司发行股份及支付现金购买国家能源集团持有的煤炭、坑口煤电以及煤制油煤...,周泰，李航，王姗姗,推荐,3,2025-08-04,vm1****57,2,2025-08-05 11:06:13,,
投研资讯,东吴证券-九号公司-689009-2025年半年报点评：归母净利润同比+108%超市场预期，电动两轮车延续高增趋势-250804,"事件：2025年8月2日，公司发布2025年半年度报告。
　　归母净利润同比+108%超市场预期，电动两轮车延续高增趋势
　　2025H1公司实现营业收入117.4亿元，同比+...",周尔双，黄瑞,买入,3,2025-08-04,day****ng,2,2025-08-05 11:06:13,,
投研资讯,国投证券-康缘药业-600557-“一体两翼”战略价值凸显，创新布局未来可期-250804,核心观点：公司以中药为主体，化药及生物药为两翼的战略价值持续凸显。公司持续深化中药管线开发，品种布局丰富、价值量高，营销改革持续取得进展有望夯实中药主业基石；同时，多个化生药创...,李奔，冯俊曦,买入-A,24,2025-08-04,Lamb******ail,2,2025-08-05 11:06:13,,
投研资讯,国联民生证券-长安汽车-000625-7月销量点评：7月销量同比高增，中国长安汽车集团成立-250804,"事件
　　长安汽车发布7月产销快报，公司7月实现批发销量21.06万辆，同比+23.43%，环比-10.42%。其中自主品牌7月销量17.77万辆，同比+27.69%，环比-9...",高登，喻虎,买入,6,2025-08-04,cath******y87,2,2025-08-05 11:06:13,,
投研资讯,东吴证券-仕净科技-301030-光伏配套+制造双轮驱动，拓展多元业务板块-250804,积极拓展多元业务板块，降低单一业务依赖风险。从收入结构看：1）制程污染防控设备作为公司的传统核心业务，2024年实现收入11.15亿元，占营业收入比重为54.31%（上年同期：...,袁理，陈孜文,增持（首次）,13,2025-08-04,簏**铭,2,2025-08-05 11:06:13,,
投研资讯,开源证券-日联科技-688531-中小盘信息更新：订单高景气，内生+外延打造全球检测平台型龙头-250804,"国内工业X射线检测龙头，内生+外延进军全球检测领域平台型龙头
　　公司长期专注于X射线全产业链技术研究，已经发展成为具备较强稀缺性的国内工业X射线检测龙头。一方面，公司是国内少...",周佳，孟鹏飞,买入,4,2025-08-04,zhen******926,2,2025-08-05 11:06:13,,
投研资讯,国投证券-九号公司-689009-Q2两轮车收入持续高增，单季经营表现亮眼-250804,事件：九号公司公布2025年中报。公司2025年上半年实现收入117.4亿元，YoY+76.1%；归母净利润12.4亿元，YoY+108.5%；扣非后归母净利润13.1亿元，Y...,余昆，陈伟浩,买入-A,5,2025-08-04,che****99,2,2025-08-05 11:06:13,,
投研资讯,光大证券-东方雨虹-002271-2025年中报点评：收入下滑收窄，全球布局加速-250804,事件：东方雨虹25H1实现营收/归母净利/扣非归母净利135.7/5.6/5.1亿元，同比-10.8%/-40.2%/-39.3%。单Q2实现营收/归母净利/扣非归母净利76....,孙伟风，鲁俊,买入,3,2025-08-04,gar****07,2,2025-08-05 11:06:13,,
投研资讯,华安证券-萤石网络-688475-25Q2：延续利润率修复态势-250803,"公司发布25Q2业绩：
　　25Q2：收入14.5亿元（同比+7.5%），归母净利润1.6亿（同比+5.0%），扣非归母净利润1.6亿（同比+3.3%）；
　　25H1：收入2...",邓欣,买入,4,2025-08-04,god****e1,2,2025-08-05 11:06:13,,
投研资讯,东吴证券-铁大科技-872541-轨交信号行业享红利，布局无人物流与机器人产业待腾飞-250804,轨交信号监测行业优质供应商：公司经过30多年的科技成果产业化，已成为集信号产品自主设计、研发、制造、销售、工程、服务于一体，提供行业解决方案的高新技术企业，并形成了设备监测（监...,朱洁羽，易申申，余慧勇,买入（首次）,21,2025-08-04,ch***n,2,2025-08-05 11:06:13,,
投研资讯,民生证券-上汽集团-600104-系列点评十二：自主品牌销量亮眼，尚界H5催化可期-250804,"事件概述：公司发布7月产销快报，2025年7月上汽集团批发销售33.8万辆，2025M1-7销量239.0万辆，同比+15.0%。
　　分品牌看：7月上汽大众销量8.0万辆，2...",崔琰,推荐,4,2025-08-04,art****65,2,2025-08-05 11:06:13,,
投研资讯,东方证券-三全食品-002216-出海加码叠加产能扩张，三全加速多元化增长布局-250804,设厂澳洲，开启出海落地第一步。7月21日公司公告，拟投资2.8亿澳元在澳大利亚设立生产基地，正式启动海外本地化战略。具体路径为：公司在中国香港设立全资子公司，再由其在开曼设立全...,谢宁铃,买入,5,2025-08-04,北京***工,2,2025-08-05 11:06:13,,
投研资讯,中邮证券-药明康德-603259-盈利能力稳步提升，上调全年业绩指引-250804,"事件
　　公司发布2025年半年报，上半年实现营业收入208.0亿元（+20.6%，同比增速，下同），其中持续经营业务收入204.1亿元（+24.2%）；归母净利润85.6亿元...",盛丽华，陈灿,买入（首次）,5,2025-08-04,li***7,2,2025-08-05 11:06:13,,
投研资讯,西南证券-道道全-002852-主业稳健增长，渠道扩张成效显现-250802,业绩总结：公司发布2025年半年度报告，2025年上半年公司实现营收27.92亿元，同比增长1.16%；归母净利润1.81亿元，同比增长563.15%；扣非后归母净利润1.57...,徐卿，赵磐,买入,5,2025-08-04,je***8,3,2025-08-05 11:06:15,,
投研资讯,长城证券-九号公司-689009-2Q25利润超预期，电动两轮车业务高增长-250804,事件：1H25公司实现营收117.42亿，同比+76.1%；归母净利润12.42亿，同比+108.5%；扣非净利润13.12亿，同比+125.3%。2Q25公司实现营收66.3...,陈逸同，金瑞,买入,3,2025-08-04,贺**君,3,2025-08-05 11:06:15,,
投研资讯,光大证券-北汽蓝谷-600733-跟踪报告：7月销量同环比下滑，静待享界高端旅行新车型上市-250804,"7月销量同环比下滑：2025/7公司汽车销量同比-6.4%/环比-14.3%至10,280辆，1-7月累计销量同比+98.6%至7.7万辆。
　　4Q24业绩略低于预期，1Q2...",倪昱婧，邢萍,买入,3,2025-08-04,179****88,3,2025-08-05 11:06:15,,
投研资讯,江海证券-美登科技-838227-电商SaaS领军者，积极拥抱AI技术-250804,公司股权结构较为集中，实控人邹宇先生直接持有公司股权比例为36.26%。截至2025年一季报，公司实际控制人为董事长邹宇先生，其直接持有公司股权比例为36.26%；公司副总经理...,张婧,增持（首次）,26,2025-08-04,luwe******202,3,2025-08-05 11:06:15,,
投研资讯,国信证券-苏试试验-300416-二季度业绩同比增长26.14%，集成电路检测实现较好增长-250804,2025年上半年收入及业绩实现稳健增长。2025年上半年收入/归母净利润分别为9.91/1.17亿元，同比增长8.09%/14.18%，毛利率/净利率分别为41.88%/13....,吴双，王鼎,优于大市,14,2025-08-04,yxl****00,3,2025-08-05 11:06:15,,
投研资讯,交银国际-九号公司-689009-2季度两轮车销量延续高增态势，盈利能力进一步提升；维持买入-250804,2025年2季度九号公司收入/归母净利润66.3亿/7.9亿元（人民币，下同），同比+61.5%/+70.8%。毛利率/归母净利率30.9%/11.8%，同比提升0.5/0.6...,陈庆，李柳晓,买入,6,2025-08-04,lsm****lt,3,2025-08-05 11:06:15,,
投研资讯,西南证券-宁德时代-300750-盈利能力提升，港股上市加速全球化战略布局-250731,事件：公司2025年H1实现营收1788.86亿元，同比增长7.27%，实现归母净利304.85亿元，同比增长33.3%；扣非归母净利为271.97亿元，同比增长35.6%。其...,韩晨，王兴网,买入,6,2025-08-04,陈**文,3,2025-08-05 11:06:15,,
投研资讯,山西证券-巨星科技-002444-电动工具新增欧洲大订单，国际化优势持续加强-250804,"事件描述
　　公司发布《关于公司取得客户电动工具订单的自愿性信息披露公告》：近日，公司取得来自某欧洲大型零售业公司的订单中标通知，订单标的为部分消费级无绳锂电池电动工具系列和相...",姚健，杨晶晶,买入-A（首次）,5,2025-08-04,cc***0,3,2025-08-05 11:06:15,,
投研资讯,国信证券-海康威视-002415-主业产品及服务毛利率同比提升，经营走向高质量发展-250804,1H25经营质量持续提升，2Q25净利率环比提升。公司1H25实现营收418.18亿元(YoY+1.48%)，归母净利润56.57亿元(YoY+11.71%)，毛利率45.19...,胡剑，胡慧，叶子,优于大市,5,2025-08-04,swee******ons,3,2025-08-05 11:06:15,,
投研资讯,群益证券-芯原股份-688521-2Q25营收环比快速增长，在手订单充裕-250804,"结论与建议：
　　作为中国本土第一的IP企业，公司利用自身IP资源和研发能力、为客户提供从芯片设计到量产的一站式芯片定制服务。公司量产业务、新签订单连续数个季度快速增长，反映A...",朱吉翔,买进,3,2025-08-04,ave****en,3,2025-08-05 11:06:15,,
投研资讯,西南证券-西部矿业-601168-矿冶两端持续发力，玉龙三期高效推进-250729,事件：公司发布 2025半年度报告，2025H1，公司实现营收316.2亿元，同比+26.6%，实现归母净利润18.7亿元，同比+15.4%，实现扣非归母净利润18.3亿元，同...,黄腾飞,买入,7,2025-08-04,b8***9,3,2025-08-05 11:06:15,,
投研资讯,西南证券-中创物流-603967-海外业务增势强劲，现金充裕分红慷慨-250731,推荐逻辑：1）与地中海航运全资子公司MEDLOGS.A.签订投资协议，在满足双方约定的全部先决条件后，MEDLOGS.A.将以2.19亿元人民币溢价增资入股公司冷链平台公司，取...,胡光怿，杨蕊,买入（首次）,21,2025-08-04,f**i,3,2025-08-05 11:06:15,,
投研资讯,华安证券-山东威达-002026-电动工具配件领先企业，多业务布局打开成长空间-250804,"主要观点：
　　钻夹头业务行业领先，产业链多元化布局
　　公司前身为文登蔄山水泥制品厂，成立于1976年。1984年，公司前任董事长杨桂模先生上任后，推动其战略转型，引进散热器...",张志邦，郑洋,买入（首次）,19,2025-08-04,hav****ry,3,2025-08-05 11:06:15,,
投研资讯,国联民生证券-萤石网络-688475-2025年半年报点评：稳中求进，盈利能力持续修复-250804,"公司事件
　　萤石网络披露2025年半年报：2025H1营收28.3亿元，同比+9.4%，归母净利润3.0亿元，同比+7.4%，扣非净利润3.0亿元，同比+7.7%；2025Q...",管泉森，孙珊，莫云皓,买入,7,2025-08-04,am***y,3,2025-08-05 11:06:15,,
投研资讯,国联民生证券-宁德时代-300750-业绩超市场预期，动储市占率维持第一-250804,"事件
　　公司发布2025年半年度报告，2025年上半年实现营业收入1788.86亿元，同比+7.27%；实现归母净利润304.85亿元，同比+33.33%；实现扣非归母净利润...",张磊,买入,6,2025-08-04,1339******631,3,2025-08-05 11:06:15,,
投研资讯,华龙证券-东方电子-000682-公司深度研究：配网自动化龙头，国内高景气、海外有空间-250731,公司深耕电力自动化40余年，连续17年业绩正增长。公司成立于1994年，主营业务包括智能配用电业务、调度及云化业务、输变电自动化业务、工业互联网及智能制造、新能源及储能业务、综...,杨阳，许紫荆,买入,29,2025-08-04,qwe****20,3,2025-08-05 11:06:15,,
投研资讯,国信证券-宏发股份-600885-高压直流继电器景气驱动，公司业绩稳步增长-250804,事件：公司发布2025半年度业绩，公司2025上半年实现营收83.5亿元，同比+15.4%，实现归母净利润9.64亿元，同比+14.2%，实现毛利率34.2%，同比-0.5pc...,王蔚祺，徐文辉,优于大市,5,2025-08-04,q**p,3,2025-08-05 11:06:15,,
投研资讯,财信证券-顺络电子-002138-2025年半年报点评：业绩创半年度历史新高，新兴战略业务前景广阔-250801,公司收入及盈利情况创半年度历史新高。2025H1公司实现营业收入32.24亿元，同比增长19.80%；实现归母净利润4.86亿元，同比增长32.03%；实现扣非归母净利润4.6...,何晨,增持,4,2025-08-04,zha****98,3,2025-08-05 11:06:15,,
投研资讯,国信证券-金盘科技-688676-国常会审议通过《关于深入实施“人工智能+”行动的意见》，制造业企业数字化转型带来新发展机遇-250804,"事项：
　　事件：7月31日，国务院总理李强主持召开国务院常务会议，审议通过《关于深入实施“人工智能+”行动的意见》。会议指出，要深入实施“人工智能+”行动，大力推进人工智能规...",王蔚祺，王晓声,优于大市,6,2025-08-04,辉***,3,2025-08-05 11:06:15,,
投研资讯,光大证券-新安股份-600596-事件点评：硅基新材料产业链布局完善，加大全球化发展力度-250804,事件：近日，浙江新安瑀硅科技有限公司成立，注册资本1500万元，经营范围包含：合成材料销售；高品质合成橡胶销售；橡胶制品销售；产业用纺织制成品销售等。该公司由新安股份旗下浙江励...,赵乃迪，胡星月,买入,3,2025-08-04,fai****ft,3,2025-08-05 11:06:15,,
投研资讯,东吴证券-容百科技-688005-2025年中报点评：Q2盈利受新业务及减值影响，下半年有望恢复-250804,25Q2业绩基本符合预期。公司25H1营收62.5亿元，同-9.3%，归母净利润-0.7亿元，同-765.5%；其中25Q2营收32.8亿元，同环比+2.8%/+10.8%，归...,曾朵红，阮巧燕,买入,3,2025-08-04,sa***r,4,2025-08-05 11:06:17,,
投研资讯,长城证券-鼎通科技-688668-AI驱动通讯连接器持续放量，25H1营收利润实现大幅增长-250804,事件。7月30日，公司发布2025年中报。2025年上半年，公司实现营业收入7.85亿元，YoY+73.51%；实现归母净利润1.15亿元，YoY+134.06%。其中2025...,侯宾，姚久花,买入,4,2025-08-04,ql***8,4,2025-08-05 11:06:17,,
投研资讯,山西证券-海信家电-000921-各品类增速稳健，海外市场进展顺利-250804,"事件描述
　　公司2025H1实现营业收入493.4亿元，yoy+1.44%，归母净利润20.77亿元，yoy+3.01%。2025Q2实现营业收入245.02亿元，yoy-2...",陈玉卢,买入-A（首次）,5,2025-08-04,dao****qu,4,2025-08-05 11:06:17,,
投研资讯,中邮证券-苏试试验-300416-Q2业绩快速增长，集成电路板块表现亮眼-250804,"事件描述
　　公司发布2025年中报，2025H1实现营收9.91亿元，同增8.09%；实现归母净利润1.17亿元，同增14.18%；实现扣非归母净利润1.14亿元，同增20....",刘卓，陈基赟,买入,5,2025-08-04,ins****ty,4,2025-08-05 11:06:17,,
投研资讯,光大证券-中国神华-601088-重大事件点评：资产注入拉开帷幕，黑金航母踵事增华-250803,事件：2025年8月1日，公司发布《关于筹划发行股份及支付现金购买资产并募集配套资金暨关联交易事项的停牌公告》，初步考虑拟由公司发行股份及支付现金购买国家能源集团持有的煤炭、坑...,李晓渊，蒋山,增持,3,2025-08-04,lbj****29,4,2025-08-05 11:06:17,,
投研资讯,东方证券-永创智能-603901-动态跟踪：具身智能场景应用浪潮加速，公司机器人有望加速推进-250803,"核心观点
　　人形机器人场景应用正在加速，饮料/包装/分拣领域需求大，有望成为重要应用。2025年人形机器人正在越来越重视商业闭环、更聚焦结构化场景具身应用，较多企业正在搬运、...",杨震,买入,8,2025-08-04,hui****00,4,2025-08-05 11:06:17,,
投研资讯,中航证券-南网能源-003035-节能服务领军企业，立足南方辐射全国-250725,"背靠南网扎根华南，稳步推进节能主业
　　公司主营业务为节能服务，主要服务于工业与建筑节能两大领域，对节能改造项目采取投资持有模式。南方电网为其控股股东。公司以华南地区为市场重心...",王卓亚，曾帅,买入（首次）,22,2025-08-03,zhao******ong,4,2025-08-05 11:06:17,,
投研资讯,东吴证券-芯原股份-688521-2025年中报业绩预告点评：Q2业绩环比高增，AI ASIC自研趋势驱动订单加速落地-250803,Q2业绩进一步高增，盈利能力持续改善。据公司25Q2业绩预告，25Q2公司实现营收5.84亿元，qoq+49.9%，主要由知识产权授权使用费收入及量产业务收入增长所带动；实现...,陈海进,买入,3,2025-08-03,y**h,4,2025-08-05 11:06:17,,
投研资讯,天风证券-东方雨虹-002271-涨价有望带动盈利改善，全球化布局进一步深化-250803,"行业需求下行收入承压下滑，维持“买入”评级
　　公司发布25年中报，25H1实现营收135.69亿，同比-10.84%，归母、扣非净利润为5.64、5.07亿，同比-40.61...",鲍荣富，王涛，王雯,买入,3,2025-08-03,iho****ou,4,2025-08-05 11:06:17,,
投研资讯,民生证券-比亚迪-002594-系列点评三十一：巴西工厂投产，出海稳步推进-250803,事件概述：公司发布7月产销快报，7月新能源汽车批发销售34.4万辆，同比+0.6%，环比-10.0%；新能源乘用车批发销售34.1万辆，同比+0.1%，环比-9.7%。分品牌看...,崔琰，马天韵,推荐,4,2025-08-03,qsr****02,4,2025-08-05 11:06:17,,
投研资讯,太平洋证券-九号公司-689009-2025Q2收入利润均高增，两轮车业务规模实现翻倍-250803,事件：2025年8月1日，九号公司发布2025年半年报。2025H1公司实现营收117.42亿元（+76.14%），归母净利润12.41亿元（+108.45%），扣非归母净利润...,孟昕，赵梦菲,买入,5,2025-08-03,caon******111,4,2025-08-05 11:06:17,,
投研资讯,天风证券-奥瑞金-002701-二片罐积极出海，看好产能优化&盈利弹性释放-250803,"公司公告投资建设海外生产线项目
　　1.公司下属控股子公司杭州华瑞新控股有限公司拟在泰国设立下属全资子公司贝纳包装（泰国）有限公司，作为实施主体投资建设泰国二片罐生产线项目，项...",孙海洋,买入,4,2025-08-03,中蒙***会,4,2025-08-05 11:06:17,,
投研资讯,华福证券-宁德时代-300750-出货量高速增长，新品+换电+固态夯实护城河-250803,"业绩超预期，毛利率、净利率环比提升
　　25Q2实现收入942亿，同+8%，环+11%；实现归母净利润165亿，同+34%，环+18%；扣非154亿，同+42%，环+30%。2...",邓伟，游宝来,买入,3,2025-08-03,080****76,4,2025-08-05 11:06:17,,
投研资讯,中邮证券-广生堂-300436-乙肝创新药布局领先，临床治愈前景广阔-250803,"突破性治疗品种GST-HG141进入三期临床
　　公司乙肝治疗一类创新药奈瑞可韦GST-HG141为新型乙肝核心蛋白/核衣壳调节剂，属于全新机制的乙肝病毒一类新药，为全球首个进...",盛丽华，陈成,买入（首次）,5,2025-08-03,zss****68,4,2025-08-05 11:06:17,,
投研资讯,东方证券-海康威视-002415-现金流大幅改善，净利润加速增长-250803,严格控制应收账款，现金流大幅改善：二季度末的应收票据及账款同比下降4%至373亿元，二季度营收同比基本稳定在233亿元左右，体现了公司业务发展的高质量。各项业务中，仅中小企业事...,韩潇锐，蒯剑，薛宏伟,买入,6,2025-08-03,ray****ao,4,2025-08-05 11:06:17,,
