分类,研报标题,摘要,作者,评级,页数,日期,分享者,来源页,抓取时间,类型,分享时间
投研资讯,东吴证券-万达电影-002739-2025年上半年业绩预告点评：上半年净利大增，多元化布局打造新增长点-250714,事件：公司发布2025上半年业绩预告。2025H1公司归母净利润预计5~5.6亿元人民币，同比增长3.4~3.9倍；扣非归母净利润预计4.5~5.1亿元，同比增长4.2~4.9...,张良卫，周良玖，郭若娜,买入,3,2025-07-14,zig****82,1,2025-07-15 00:14:14,,
投研资讯,国信证券-宝丰能源-600989-二季度归母净利同环比提升，内蒙古烯烃贡献增量-250714,"事项：
　　事件：宝丰能源发布2025年半年度业绩预增公告。宁夏宝丰能源集团股份有限公司（以下简称“公司”）预计2025年半年度实现归母净利润54.00亿元到59.00亿元，与...",杨林，余双雨,优于大市,6,2025-07-14,swz****zx,1,2025-07-15 00:14:14,,
投研资讯,国金证券-用友网络-600588-组织优化全面收官，“AI至上”战略助推经营质量反转-250714,"业绩简评
　　2025年7月14日，公司披露2025年半年度业绩预告。
　　业绩预告核心数据：2025年上半年，公司归属于母公司所有者的净亏损预计为8.75亿-9.75亿元，扣...",孟灿，李忠宇,买入,4,2025-07-14,lin****66,1,2025-07-15 00:14:14,,
投研资讯,国信证券-禾望电气-603063-上半年业绩同比增长超五成，新能源电控业务表现亮眼-250714,2025年上半年预计实现归母净利润2.34-2.55亿元。公司发布2025年半年度业绩预增公告，预计上半年实现归母净利润2.34-2.55亿元，同比增长51%-65%；实现扣非...,王蔚祺，王晓声，袁阳,优于大市,6,2025-07-14,xiao******768,1,2025-07-15 00:14:14,,
投研资讯,国信证券-中际联合-605305-国内外需求景气共振，新签订单量质齐增-250714,公司2025年上半年业绩实现大幅增长。7月14日，公司发布2025年半年度业绩预告。公司预计2025年上半年实现归母净利润2.5-3.0亿元，同比增长78%-114%；实现扣非...,王蔚祺，王晓声,优于大市,5,2025-07-14,凌***,1,2025-07-15 00:14:14,,
投研资讯,中邮证券-中国巨石-600176-Q2业绩超预期，产品结构优势显著-250714,"事件
　　公司发布25年半年度业绩预增公告，预计2025年半年度实现归母净利润16.5亿元至17亿元，同增71.65%至76.85%；预计实现扣非归母净利润16.5亿元至17亿...",赵洋,增持,5,2025-07-14,syl****21,1,2025-07-15 00:14:14,,
投研资讯,太平洋证券-沪电股份-002463-Q2业绩预告靓丽，算力需求高景气，业绩持续兑现-250711,事件：公司发布25年半年度业绩预告，预计25年上半年归属于上市公司股东的净利润16.50-17.50亿元，同比增长44.63%-53.40%；扣除非经营性损益后的净利润16.1...,张世杰，李珏晗,买入,4,2025-07-14,djm****is,1,2025-07-15 00:14:14,,
投研资讯,国信证券-影石创新-688775-高速成长的全景相机全球龙头-250714,"核心观点
　　影石创新：技术驱动下的智能影像设备龙头。影石创新主营全景相机、运动相机等智能影像设备的研发、生产和销售，在全球全景相机行业位居首位、运动相机领域位居全球前三。公司...",陈伟奇，胡剑，王兆康,优于大市（首次）,37,2025-07-14,尹**生,1,2025-07-15 00:14:14,,
投研资讯,中邮证券-国光电器-002045-声韵未来，携手共创-250714,"投资要点
　　音响电声产品快速迭代，使用场景进一步延伸。在传统音响领域，以蓝牙音箱、传统耳机为代表的消费类音响电声产品需求旺盛，产品快速迭代优化，使用场景正在从家庭、娱乐向教育...",万玮，吴文吉,买入（首次）,5,2025-07-14,mai****yu,1,2025-07-15 00:14:14,,
投研资讯,光大证券-澳华内镜-688212-更新点评：AQ~400国内取证，期待新品上市拉动增长-250714,事件：根据NMPA官网，公司新一代4K超高清内镜系统AQ-400系列主机（型号规格：AQ-400、AQ-410、AQ-420、AQ-430等）和相关镜体已于2025年6月份在国...,王明瑞，吴佳青,增持,3,2025-07-14,新约***1,1,2025-07-15 00:14:14,,
投研资讯,中邮证券-有友食品-603697-会员渠道放量驱动增长，业绩有望保持高增-250714,"事件
　　公司发布2025年半年度业绩预告，显示2025年上半年公司实现营业收入7.46-7.98亿元，同比增长40.91%-50.77%，单Q2实现收入3.63-4.15亿元...",蔡雪昱，杨逸文,买入,5,2025-07-14,hca****01,2,2025-07-15 00:14:16,,
投研资讯,开源证券-中国巨石-600176-公司信息更新报告：2025Q2业绩同环比大增，关注玻纤触底反弹与需求改善-250714,"2025Q2业绩同环比大增，关注玻纤价格与需求改善。维持“买入”评级
　　公司发布2025H1业绩预告，预计2025H1实现归母净利润16.5-17.0亿元，同比+71.7%-...",张绪成，刘天文,买入,4,2025-07-14,po***x,2,2025-07-15 00:14:16,,
投研资讯,中邮证券-天阳科技-300872-信用卡系统筑基，稳定币创新领航-250714,"市占率名列前茅，持续聚焦核心业务创新
　　公司服务于以银行为主的金融行业客户，为客户提供咨询、金融科技、数字金融及金融IT等产品和服务。根据赛迪顾问发布的《2024年中国银行业...",孙业亮，丁子惠,买入（首次）,5,2025-07-14,lm4****14,2,2025-07-15 00:14:16,,
投研资讯,中邮证券-东鹏饮料-605499-高基数下能量饮料稳健增长，新品表现亮眼-250714,"投资要点
　　2025年上半年公司实现收入106.30-108.40亿元，同比增长35.01%-37.68%，单Q2实现收入57.82-59.92亿元，同比增长31.67%-3...",蔡雪昱，张子健,买入,5,2025-07-14,she****ei,2,2025-07-15 00:14:16,,
投研资讯,东莞证券-澜起科技-688008-2025年半年报业绩预告点评：半年度业绩同比大幅增长，拟赴港上市提升全球化布局-250714,事件：公司披露2025年半年报业绩预告。公司预计2025年半年度实现营业收入约26.33亿元，较上年同期增长约58.17%；2025年半年度实现归属于母公司所有者的净利润11....,刘梦麟，陈伟光,买入,4,2025-07-14,ivy****83,2,2025-07-15 00:14:16,,
投研资讯,国联民生证券-赛力斯-601127-2025年半年报业绩预告点评：新车销量快速增长，盈利能力显著提升-250714,"事件
　　2025年7月11日，赛力斯发布2025年半年度业绩预告，预计上半年实现归母净利润27.00亿元至32.00亿元，同比增长66.20%至96.98%。
　　盈利能力显...",高登，喻虎,买入,6,2025-07-14,nor****rc,2,2025-07-15 00:14:16,,
投研资讯,中邮证券-妙可蓝多-600882-利润再超预期，B 端齐发力-250714,"投资要点
　　利润略超预期，Q2收入预计实现正增长。考虑到公司24年7月1日将蒙牛奶酪正式纳入合并报表范围，我们追溯到同口径下进行比较。同口径下，2025年上半年公司实现归母净...",蔡雪昱，张子健,买入（首次）,5,2025-07-14,wxh****21,2,2025-07-15 00:14:16,,
投研资讯,国联民生证券-紫金矿业-601899-主营金属量价齐升，矿产金产量显著释放-250714,"事件
　　公司发布2025年半年度业绩预增公告，2025H1公司实现归母净利润约232亿元，同比增长53.8%；扣非归母净利润约215亿元，同比增长39.3%。2025Q2公司...",丁士涛，刘依然,买入,6,2025-07-14,爽**歪,2,2025-07-15 00:14:16,,
投研资讯,东吴证券-有友食品-603697-2025H1业绩预告点评：成长性延续，利润端超预期-250714,事件：2025H1公司预计实现营收7.46-7.98亿元，同比增加40.9%-50.8%；实现归母净利润1.05-1.12亿元，同比增加37.9%-47.6%；实现扣非净利润0...,苏铖，李茵琦,买入,3,2025-07-14,ww***a,2,2025-07-15 00:14:16,,
投研资讯,国信证券-思源电气-002028-上半年业绩表现亮眼，出海与网内高端市场持续突破-250714,公司2025年上半年业绩实现大幅增长。7月11日，公司发布2025年半年度业绩快报。公司预计2025年上半年实现营业收入84.97亿元，同比+37.8%；实现归母净利润12.9...,王蔚祺，王晓声,优于大市,5,2025-07-14,xu***e,2,2025-07-15 00:14:16,,
投研资讯,东吴证券-佛燃能源-002911-2025H1业绩快报点评：业绩符合预期，经营性现金流高增-250714,事件：2025/7/12，公司发布2025年半年度业绩快报，公司2025H1归属于上市公司股东的净利润为3.09亿元，同比增加7.13%；扣除非经常性损益后的归属于上市公司股东...,袁理，谷玥,买入,3,2025-07-14,dan****iu,2,2025-07-15 00:14:16,,
投研资讯,华安证券-东鹏饮料-605499-25Q2预告点评：动销快于收入+新品强势+平台初现-250713,"公司发布25Q2业绩预告：
　　 25Q2：收入57.8-59.9亿（中值58.9亿，同比增长34%），归母13.3-14.7亿（中值14.0亿，同比增长31%），扣非12.6...",邓欣，韦香怡,买入,4,2025-07-14,jack******002,2,2025-07-15 00:14:16,,
投研资讯,开源证券-热景生物-688068-公司首次覆盖报告：特色IVD与创新药双轮驱动，SGC001市场潜力大-250713,"诊疗一体化的先行者，综合实力雄厚，首次覆盖，给予“买入”评级
　　热景生物成立于2005年，致力于打造从特色诊断到创新制药的全产业链发展战略。体外诊断领域，公司仪器产品矩阵覆盖...",余汝意,买入（首次）,32,2025-07-14,litt******rhe,2,2025-07-15 00:14:16,,
投研资讯,诚通证券-徐工机械-000425-优质国资/央企深度推荐系列（四）：徐开四海业，工铸重器魂-250710,"公司概况：立足传统优势，改革驱动成长
　　徐工机械是全球工程机械产品族群化最为齐全的企业之一。公司传统的优势产品如起重机、装载机等持续保持全球领先，同时2020年公司启动混合所...",范云浩,推荐（首次）,46,2025-07-14,rui****an,2,2025-07-15 00:14:16,,
投研资讯,环球富盛-赛特新材-688398-真空绝热板领军企业，标准更新需求有望提升-250714,公司为真空绝热材料领军企业。公司主要从事真空绝热材料的研发、生产和销售，以及真空绝热技术的应用开发与研究。作为全球最主要的真空绝热板制造商，公司研发创新能力、品牌知名度、产品性...,庄怀超,,4,2025-07-14,jo***e,2,2025-07-15 00:14:16,,
投研资讯,光大证券-中材国际-600970-动态跟踪报告：中材国际表观股息率相较银行已有竞争力-250714,境外需求旺盛拉动上半年新签合同较快增长，海外拓展有空间。2025年1-6月，中材国际新签合同为411.6亿元，同比增长11%，其中境内/境外新签合同为133.3/278.4亿元...,孙伟风，吴钰洁,买入,3,2025-07-14,1**6,2,2025-07-15 00:14:16,,
投研资讯,开源证券-香农芯创-300475-公司首次覆盖报告：分销+自研齐头并进，充分受益AI浪潮-250713,"香农芯创分销+自研存储模组齐头并进
　　香农芯创2021年公司通过收购联合创泰进入电子元器件分销行业，2023年与大普微等公司共同设立子公司海普存储，进军企业级存储领域。我们认...",陈蓉芳，陈瑜熙,买入（首次）,22,2025-07-14,gli****ha,2,2025-07-15 00:14:16,,
投研资讯,国金证券-海尔智家-600690-公司深度研究：高端领航，全球纵横-250712,"投资逻辑
　　海尔智家：高端化战略引领者与全球化运营标杆。公司前瞻布局""高端化+全球化""战略，20余年持续深耕已确立全球家电龙头地位。
　　高端化：1）产品+品牌+渠道构筑坚实...",王刚，赵中平,买入（首次）,31,2025-07-14,will******hum,2,2025-07-15 00:14:16,,
投研资讯,开源证券-招商蛇口-001979-公司信息更新报告：销售均价显著提升，拿地强度较高-250714,"销售仍降，拿地积极，维持“买入”评级
　　招商蛇口发布2025年6月经营简报。公司销售仍降，行业排名保持稳定，拿地聚焦核心城市，拿地强度40%，公开市场融资畅通。我们维持盈利预...",齐东，胡耀文,买入,7,2025-07-14,robb******hen,2,2025-07-15 00:14:16,,
投研资讯,光大证券-紫金矿业-601899-公告点评：2025Q2单季度归母净利润有望创历史新高-250714,事件：公司2025年7月13日公告经财务部门初步测算，预计2025年半年度实现归母净利润约232亿元，同比增加约54%。其中，2025Q2预计实现归母净利润约130亿元，与20...,王招华，方驭涛,增持,4,2025-07-14,wend******xiu,2,2025-07-15 00:14:16,,
投研资讯,华鑫证券-东鹏饮料-605499-公司事件点评报告：业绩高增符合预期，全国化多品类战略成效显著-250714,"事件
　　2025年7月11日，东鹏饮料发布2025年半年度业绩预增公告。
　　投资要点
　　▌业绩延续高增态势，全国化战略推进
　　2025H1总营收106.30-108.4...",孙山山,买入,5,2025-07-14,luwe******ear,3,2025-07-15 00:14:18,,
投研资讯,华鑫证券-胜宏科技-300476-公司动态研究报告：海外算力建设热度持续火爆，国产AIPCB龙头厂商业绩高增-250714,"▌公司业绩增长显著，AIPCB订单饱满
　　2025Q1，公司实现总营业收入43.12亿元，同比增长80.31%；实现归母净利润9.21亿元，同比增长339.22%。公司业绩双...",吕卓阳,买入（首次）,6,2025-07-14,ry***n,3,2025-07-15 00:14:18,,
投研资讯,国信证券-蔚蓝锂芯-002245-Q2业绩快速增长，电池新技术领域加速布局-250714,"核心观点
　　公司2025H1业绩实现快速增长。7月13日，公司发布2025年半年度业绩预告。公司预计2025H1实现归母净利润3.0-3.6亿元（预告中值为3.3亿元），同比...",王蔚祺，李全,优于大市,5,2025-07-14,lsd****nt,3,2025-07-15 00:14:18,,
投研资讯,财通证券-中国巨石-600176-结构性复价叠加成本降低，二季度业绩大幅预增-250712,事件：公司2025年7月12日公告，预计2025年半年度实现归母净利润16.5亿元至17亿元，同增71.65%至76.85%；预计实现扣非归母净利润16.5亿元至17亿元，同增...,毕春晖,增持,3,2025-07-14,jack******ong,3,2025-07-15 00:14:18,,
投研资讯,华西证券-妙可蓝多-600882-业绩预增略超预期，看好新一轮收入加速及净利率提升周期-250713,"事件概述
　　公司发布业绩预增公告，预计25H1实现归母净利润1.2-1.45亿元，同比+56.29%～88.86%；扣非归母0.9-1.15亿元，同比+58.2%～102.2...",寇星，王厚,买入,5,2025-07-14,620****89,3,2025-07-15 00:14:18,,
投研资讯,东吴证券-蔚蓝锂芯-002245-2025年中报预告点评：Q2业绩超市场预期，锂电池盈利水平亮眼-250714,"投资要点
　　公司Q2业绩超市场预期。公司H1实现归母净利3.0-3.6亿元，同增79%~115%，扣非净利3.2-3.8亿元，同增156%~204%；其中Q2实现归母净利1....",曾朵红，阮巧燕，朱家佟,买入,3,2025-07-14,look******ard,3,2025-07-15 00:14:18,,
投研资讯,国投证券-药明康德-603259-核心业务快速发展，2025H1公司业绩实现高增长-250714,"事件：
　　公司发布了2025年半年度业绩预增公告，预计2025H1公司分别实现营收和经调整归母净利润207.99亿元和63.15亿元，分别同比增长20.64%和44.43%。...",冯俊曦,买入-A,5,2025-07-14,sili******971,3,2025-07-15 00:14:18,,
投研资讯,华西证券-壶化股份-003002-Q2创历史最佳业绩，起爆具供不应求再获新批产能-250713,"事件概述
　　公司发布2025年半年度业绩预增公告。2025年上半年，预计公司归母净利润0.90-1.15亿元，同比增长43.91%-83.89%；预计扣非归母净利润0.85-...",杨伟，王丽丽,增持,5,2025-07-14,zk52******kai,3,2025-07-15 00:14:18,,
投研资讯,环球富盛-北化股份-002246-全球硝化棉龙头企业，25H1归母净利润预计同比大幅增长-250714,公司为全球硝化棉龙头企业。北方化学工业股份有限公司的前身为四川北方硝化棉股份有限公司，成立于2002年，是中国兵器工业集团有限公司将其旗下的硝化棉资产实施专业化重组而成立的军民...,庄怀超,,4,2025-07-14,四十***经,3,2025-07-15 00:14:18,,
投研资讯,东吴证券-思源电气-002028-2025年中报业绩快报点评：业绩大超市场预期，出海兑现盈利大幅提升-250714,事件：公司发布25H1业绩快报，实现营收84.97亿元，同比+38%，归母净利润12.93亿元，同比+46%，扣非归母净利润12.38亿元，同比+47%；其中Q2实现营收52....,曾朵红，谢哲栋，司鑫尧,买入,3,2025-07-14,WR***T,3,2025-07-15 00:14:18,,
投研资讯,东方证券-上汽集团-600104-上汽系列报告之汽车出海：从产品出海到产业链出海，打造大自主第二增长曲线-250713,乘用车出口是必然趋势，预计未来海外成长空间仍较大。2023年我国成为世界第一大汽车出口国，我们认为，我国乘用车出口量快速增长是国际环境变化和我国汽车产业优势凸显的双重结果。根据...,姜雪晴，袁俊轩,买入,22,2025-07-13,52j****it,3,2025-07-15 00:14:18,,
投研资讯,东吴证券-建投能源-000600-2025半年报预告点评：业绩略超预期，受益于无核贫水，Q2上网电量同比+1%-250713,"投资要点
　　事件：公司发布2025年半年报预告和上半年销售电量数据，2025年上半年公司实现归母净利润约8.8亿元，同比+153.4%；实现扣非后归母净利润约8.62亿元，同...",袁理，唐亚辉,买入,3,2025-07-13,Moo****ow,3,2025-07-15 00:14:18,,
投研资讯,国投证券-欧克科技-001223-Q2业绩增速靓丽，新业务持续拓展-250713,事件：欧克科技发布2025年半年度业绩预告。2025H1公司预计实现营收3.58-3.98亿元，同比增长67.42%-86.02%；归母净利润为0.68-0.73亿元，同比增长...,罗乾生，刘夏凡,买入-A,5,2025-07-13,我**酷,3,2025-07-15 00:14:18,,
投研资讯,东吴证券-中国中车-601766-2025半年度业绩预告点评：业绩高增，预计25H1归母净利润同比+60%~80%-250713,"25H1业绩高增，归母净利润同比增长60%-80%
　　公司发布2025年半年度业绩预告，预计实现归母净利润67.22亿元-75.62亿元，同比增长60%-80%；实现扣非归母...",周尔双，钱尧天,买入,3,2025-07-13,rob****bo,3,2025-07-15 00:14:18,,
投研资讯,东吴证券-柳工-000528-2025半年度业绩预告点评：归母净利润同比+20%~30%超市场预期，看好公司全年业绩高增-250713,"事件：2025年7月11日，公司发布2025年半年度业绩预告。
　　2025H1归母净利润同比增长20%~30%，业绩增长超市场预期
　　根据预告，2025年上半年柳工归母净利...",周尔双,买入,3,2025-07-13,lvsh******529,3,2025-07-15 00:14:18,,
投研资讯,华鑫证券-有友食品-603697-公司事件点评报告：业绩延续高增，产品渠道双轮驱动-250713,"事件
　　2025年7月11日，有友食品发布2025年半年度业绩预告。
　　投资要点
　　▌低基数下业绩快速增长，利润持续释放
　　2025H1总营收7.46-7.98亿（同增...",孙山山,买入,5,2025-07-13,sh***j,3,2025-07-15 00:14:18,,
投研资讯,华鑫证券-重庆百货-600729-公司事件点评报告：业态调改稳步推进，降本增效净利提升-250713,"事件
　　2025年7月10日，重庆百货发布2025年半年度业绩预告。公司总营收80.42亿元（同减10%），归母净利润7.74亿元（同增9%），扣非净利润7.21亿元（同增2...",孙山山,买入,5,2025-07-13,boc****in,3,2025-07-15 00:14:18,,
投研资讯,国信证券-亚翔集成-603929-迎接海外业务重估-250713,新加坡是全球半导体产能迁移浪潮中的避险首选，未来发展空间广阔。半导体是高技术产业，是各国科技竞赛的主战场，处在大国博弈漩涡之中。由于全球政治经济环境不确定性加剧，各国政府和半导...,任鹤，朱家琪,优于大市,24,2025-07-13,wsy1******wsy,3,2025-07-15 00:14:18,,
投研资讯,国信证券-利民股份-002734-多个主营产品价格上涨，公司半年度业绩大幅改善-250713,公司发布2025年半年度业绩预告，业绩实现同比大幅增长。预计2025年上半年利民股份实现归母净利润2.6-2.8亿元，同比增长719.25%-782.27%；实现扣除非经常性损...,杨林,优于大市,6,2025-07-13,wuf****09,3,2025-07-15 00:14:18,,
投研资讯,华西证券-TCL科技-000100-显示业务持续利润释放，光伏经营承压-250709,"事件：
　　公司公布2025年上半年业绩预告，预计实现营收826-906亿元，同比增长3%-13%；预计实现归母净利润18-20亿元，同比增长81%-101%；预计扣非归母净利...",马军，柳珏廷,买入,5,2025-07-13,jx***e,3,2025-07-15 00:14:18,,
投研资讯,国信证券-百龙创园-605016-国内阿洛酮糖正式获批，公司上半年业绩持续增长-250713,"事项：
　　公司公告：2025年7月13日，公司发布《2025年半年度业绩快报公告》。公告显示，根据公司初步核算数据，2025年半年度，公司实现营业总收入6.50亿元，同比增长...",杨林，张歆钰,优于大市,7,2025-07-13,你是我****运星,4,2025-07-15 00:14:20,,
投研资讯,光大证券-中国建筑-601668-动态跟踪报告：中国建筑表观股息率相较银行已有竞争力-250713,低利率环境下高股息策略持续演绎，建筑龙头具备配置性价比。2025年延续低利率环境，在全球地缘政治风险抬升，市场不确定性增加的背景下，高股息策略持续演绎，尤其是银行板块，随着股价...,孙伟风，吴钰洁,买入,4,2025-07-13,上**齐,4,2025-07-15 00:14:20,,
投研资讯,民生证券-思源电气-002028-2025年半年度业绩快报点评：25H1业绩亮眼，股权回购彰显发展信心-250713,事件：2025年7月11日，公司发布2025年半年度业绩快报。公司25H1实现营收84.97亿元，同比增长37.80%；归母净利润12.93亿元，同比增长45.71%；扣非归母...,邓永康，李佳，许浚哲,推荐,3,2025-07-13,素***,4,2025-07-15 00:14:20,,
投研资讯,财信证券-丸美生物-603983-品牌心智持续夯实，国货抗衰品牌砥砺前行-250711,"投资要点：
　　眼部护理赛道龙头，抗衰心智贯穿始终。公司成立于2002年，是一家以皮肤科学和生物科学研究为基础的化妆品企业，专注于各类化妆品的研发、设计、生产、销售及服务。目前...",张曦月,增持,25,2025-07-13,qi***h,4,2025-07-15 00:14:20,,
投研资讯,民生证券-禾盛新材-002290-1H25业绩预告点评：国产CPU+NPU稀缺标的，1H25业绩大增-250713,禾盛新材发布1H25业绩预告。2025年7月11日，禾盛新材发布2025年半年度业绩预告，归母净利润预计实现0.92~1.04亿元，同比增长50.0%~70.0%。单季度看，归...,马佳伟,推荐,3,2025-07-13,zen****an,4,2025-07-15 00:14:20,,
投研资讯,民生证券-星网锐捷-002396-2025年中报预告点评：数据中心交换机驱动利润高增，探索跨境支付应用-250713,事件：2025年7月11日，公司发布2025年中报预告。H1公司预计实现归母净利润1.8亿元–2.4亿元，同比增长43.8%-91.8%；扣非归母净利润1.6亿元–2.1亿元，...,马天诣，范宇,推荐,3,2025-07-13,cas****11,4,2025-07-15 00:14:20,,
投研资讯,财通证券-万兴科技-300624-万兴天幕2.0正式发布，与多模态AI时代共振-250713,"事件：6月22日，在华为开发者大会2025盘古高峰论坛上，公司作为重要合作伙伴，正式发布融合华为云盘古多模态大模型能力的全新一代产品——万兴天幕音视频多媒体大模型2.0。
　　...",杨烨，李宇轩,买入（上调）,3,2025-07-13,ang****69,4,2025-07-15 00:14:20,,
投研资讯,国金证券-中材科技-002080-业绩大幅增长，继续推荐AI电子布“大满贯”-250711,"业绩简评
　　2025年7月11日，公司发布2025年半年报预增公告：取业绩快报区间中值，25H1实现归母净利9.4亿元，同比+102%，扣非归母净利7.5亿元，同比+220%...",李阳，赵铭,买入,4,2025-07-13,WZ***3,4,2025-07-15 00:14:20,,
投研资讯,国金证券-中国巨石-600176-半年报预增点评：玻纤龙头业绩超预期-250711,"业绩简评
　　2025年7月11日，公司发布2025年半年报预增公告：取业绩快报区间中值，25H1实现归母净利16.75亿元，同比+74%，扣非归母净利16.75亿元，同比+1...",李阳，赵铭,买入,4,2025-07-13,ning******810,4,2025-07-15 00:14:20,,
投研资讯,国金证券-东鹏饮料-605499-新品势能充沛，持续兑现高成长-250712,"业绩简评
　　7月11日公司发布业绩预告，25H1预计实现营收106.3-108.4亿元，同比+35.0%～37.7%；实现归母净利润23.1-24.5亿元，同比+33.5%～...",陈宇君，刘宸倩,买入,4,2025-07-13,lix****14,4,2025-07-15 00:14:20,,
投研资讯,国金证券-思源电气-002028-业绩快报大超预期，增长动能强劲-250712,"业绩简评
　　7月11日，公司发布2025半年度业绩快报，1H25实现营收84.5亿元，同比+37.8%，归母净利润12.9亿元，同比+45.7%；Q2实现营收52.7亿元，同...",姚遥,买入,4,2025-07-13,kad****ff,4,2025-07-15 00:14:20,,
投研资讯,东吴证券-中国船舶-600150-2025年半年度业绩预增：25H1归母净利润同比+98%~119%，在手订单兑现业绩超预期-250713,"投资要点
　　事件：2025年7月10日，公司发布2025年半年度业绩预增公告。
　　2025H1业绩预增98%-119%，在手订单兑现超市场预期
　　根据预告，2025年上半...",周尔双，韦译捷,买入,3,2025-07-13,joh****10,4,2025-07-15 00:14:20,,
投研资讯,东方证券-长安汽车-000625-新能源销量快速增长，兵装集团分立有望提升公司经营效率-250713,"核心观点
　　长安汽车6月销量回暖，二季度汇总收入环比提升。长安汽车6月整体销量23.51万辆，同比增长4.5%，环比增长4.8%；1-6月累计整体销量135.53万辆，同比增...",姜雪晴，袁俊轩,买入,4,2025-07-13,aji****18,4,2025-07-15 00:14:20,,
投研资讯,华鑫证券-新时达-002527-公司动态研究报告：工业机器人领先，海尔入主赋能转型升级-250712,"▌专注控制研究，工业机器人领先
　　公司1995年成立，最初专注于电梯控制业务，2010年上市后逐渐将控制技术延伸至机器人行业和工控行业，目前公司主营业务包括三大板块：电梯控制...",张涵，吕卓阳，傅鸿浩,买入（首次）,5,2025-07-13,ang****mm,4,2025-07-15 00:14:20,,
