研报标题,摘要,评级,分享时间
海通国际-高伟达-300465-首次覆盖：AIAgent和智能金融大数据服务打造新成长曲线-250929,"本报告导读：
　　公司是深耕20余年的老牌银行IT服务商，有望通过AIAgent和智能金融大数据服务打造新成长曲线。
　　投资要点：
　　首次覆盖，给予“优于大市”评级。公司积...",优于大市（首次）,2025-09-30
海通国际-汉朔科技-301275-2025年半年报点评：首次覆盖，北美客户拓展顺利，静待需求释放-250929,"本报告导读：
　　公司2025年上半年业绩短期承压，随着北美客户需求释放，以及存量电子价签大规模替换来临，需求有望重回高增长。
　　投资要点：
　　给予“优于大市”评级。考虑到...",优于大市,2025-09-30
海通国际-彩讯股份-300634-三大产品线与AI融合，构建全栈AI服务体系-250929,"投资要点：
　　维持“优于大市”评级。我们预计公司2025-2027年EPS为0.61/0.78/0.96，下调原因为信创驱动趋缓，AI产品仍处开拓期。但AI业务预计将打开成长...",优于大市,2025-09-30
天风证券-舍得酒业-600702-普通酒高增贡献增长，静待拐点来临-250930,"事件：公司发布2025年半年度报告。
　　2025H1公司营业收入/归母净利润分别为27.01/4.43亿元（同比-17.41%/-24.98%）。2025Q2公司营业收入/归...",买入,2025-09-30
国金证券-中材科技-002080-事件点评：“大满贯”选手定增募投特种玻纤项目-250930,"事件
　　2025年9月29日，公司发布公告称，拟定增募资不超过44.8亿元，用于①年产3500万米低介电纤维布项目，②年产2400万米超低损耗低介电纤维布项目，③偿还国拨资金...",买入,2025-09-30
天风证券-山西汾酒-600809-调整期韧性凸显，全国化势能延续-250930,"事件：公司发布2025年半年度报告。
　　2025H1公司营业收入/归母净利润分别为239.64/85.05亿元（同比+5.35%/+1.13%）；2025Q2公司营业收入/归...",买入,2025-09-30
中邮证券-久立特材-002318-2025H1业绩实现较快增长，开拓海外市场成效显著-250930,"事件
　　8月26日，久立特材发布2025年半年报。2025H1，公司实现营收61.05亿元，同比增长26%，实现归母净利润8.28亿元，同比增长28%，实现扣非归母净利润7....",买入,2025-09-30
开源证券-明阳电气-301291-公司首次覆盖报告：新能源输配电翘楚，海外、海风、AIDC多域突破-250930,"国内新能源输配电翘楚，海上、海外开拓新增长极
　　明阳电气是国内领先的新能源领域智能化配电设备提供商，公司在海上风电升压系统具有领先地位，率先打破外资垄断实现国产替代，已积累较...",买入（首次）,2025-09-30
中邮证券-百济神州-688235-泽布替尼环比稳定增长，Q2维持GAAP转正势头-250930,"事件
　　公司公布2025年半年报，上半年实现营业收入175.2亿元（+46.0%）、归母净利润4.5亿元（去年同期为-28.8亿元）、扣非归母净利润2.6亿元（去年同期为-3...",买入（首次）,2025-09-30
华鑫证券-中石科技-300684-公司动态研究报告：高分子材料及热管理解决方案领导者，数据中心液冷打造新的增长曲线-250929,"▌功能高分子材料及热管理解决方案全球领导者，业绩稳步增长
　　公司是功能高分子材料及热管理解决方案全球领导者，以高成长行业需求为依托，聚焦核心材料及组件，紧跟AI+行业发展趋势...",买入,2025-09-30
华鑫证券-牧原股份-002714-公司事件点评报告：成本端优势持续强化，屠宰海外打开增量市场-250929,"事件
　　牧原股份发布公告：2025年8月份，公司销售商品猪700.1万头，同比变动27.10%，累计5174.9万头。商品猪销售均价13.51元/公斤，同比变动-31.46%...",买入,2025-09-30
天风证券-海澜之家-600398-京东奥莱深耕质价比折扣零售-250930,"公司发布2025中报
　　25H1：营收116亿，归母净利润16亿；其中海澜之家系列主营业务收入84亿；海澜团购定制业务主营业务收入13亿；其他品牌主营业务收入15亿。
　　品...",买入,2025-09-30
财信证券-海思科-002653-创新转型成效显著，多款新药上市放量-250929,公司简介：公司已成功转型为创新药研发企业，在研管线覆盖的疾病领域主要在麻醉镇痛、呼吸、慢病、肿瘤和自身免疫等领域，处于临床试验阶段及商业化阶段的1类新药共有17个。目前，公司创...,增持（首次）,2025-09-30
中邮证券-高德红外-002414-2025H1业绩同比高增，完整装备系统内销外贸空间广阔-250930,"事件
　　8月26日，高德红外发布2025年半年报。2025H1，公司实现营业收入19.34亿元，同比增长68%，实现归母净利润1.81亿元，同比增长907%。
　　点评
　　...",买入,2025-09-30
天风证券-居然智家-000785-加速推进数智化转型升级及国际化战略-250930,"公司发布25年中报
　　25Q2公司实现收入31.3亿元，同比-2.4%；归母净利润1.2亿元，同比-54.0%；扣非归母净利润1.5亿元，同比-50.0%。
　　25H1公司...",买入,2025-09-30
太平洋证券-思源电气-002028-2025年中报点评：出海持续兑现，备货准备旺季-250928,"事件：公司发布2025年中报。
　　2025H1，营业收入84.97亿元，同比+37.80%；归母净利润12.93亿元，同比+45.71%；扣非净利润12.36亿元，同比+47...",买入,2025-09-30
民生证券-百亚股份-003006-首次覆盖：自由点何以破局，拥抱变革，乘势而起-250929,全国化扩张的区域个护龙头，电商、外围省份快速成长。百亚股份成立于2010年，主要从事个人卫生用品的研发、生产和销售，产品主要涵盖卫生巾（2024年收入占比为93.6%）、婴儿纸...,推荐（首次）,2025-09-29
天风证券-惠泰医疗-688617-业绩符合预期，PFA放量引领电生理增长-250929,"事件：
　　2025年8月21日，公司发布2025年半年报。2025H1公司实现营业收入12.14亿元，同比增长21.26%，归母净利润4.25亿元，同比增长24.11%，扣非...",买入,2025-09-29
天风证券-水井坊-600779-行业调整期阶段承压，静待需求回暖-250929,"事件：公司发布2025年半年度报告。
　　2025H1公司营业收入/归母净利润分别为14.98/1.05亿元（同比-12.84%/-56.52%）；2025Q2公司营业收入/归...",增持（下调）,2025-09-29
华鑫证券-南亚新材-688519-公司事件点评报告：前瞻布局高端CCL领域，逐步起量未来可期-250929,"事件
　　南亚新材发布2025年半年度报告：2025年上半年实现营业收入23.05亿元，同比增长43.06%；归属于上市公司股东的净利润为0.87亿元，同比增长57.69%。
...",买入,2025-09-29
中邮证券-香农芯创-300475-企业级SSD需求提升，分销受益DDR4存储涨价-250929,"投资要点
　　企业级SSD需求提升。AI推理需求催生庞大数据存储需求，企业级SSD需求将快速增长，根据华经产业研究院，2023年全球数据量约为120ZB，预计到2028年，全球...",买入,2025-09-29
国金证券-桐昆股份-601233-承压周期下的优质涤纶长丝龙头-250927,"投资逻辑：
　　1、涤纶长丝产业链利润变动主要看供给侧投放节奏，综合来看行业短暂承压后将迎来拐点。从历史数据来看，涤纶长丝行业原材料成本占比基本均在70%以上，在极端原油价格行...",买入（首次）,2025-09-29
中邮证券-中微公司-688012-六大平台发布，加速迈向平台化-250929,"投资要点
　　营收利润双增彰显成长动能，研发投入高增驱动技术突破。2025H1公司实现营收49.61亿元，同比增长43.88%。其中，2025H1刻蚀设备销售37.81亿元，同...",买入,2025-09-29
天风证券-酒鬼酒-000799-25H1改革深化业绩承压，25H2新品放量拐点可期-250929,"事件：公司发布2025年半年度报告。
　　2025H1公司营业收入/归母净利润分别为5.61/0.09亿元（同比-43.54%/-92.60%）；对应2025Q2公司营业收入/...",增持,2025-09-29
海通国际-普联软件-300996-2025年半年报点评：战略客户稳步拓展，信创与AI等新业务进展顺利-250929,维持“优于大市”评级。我们预计公司2025/26/27年营业收入分别为9.38/10.71/12.39亿元，归母净利润分别为1.46/1.71/2.06亿元，EPS分别为0.5...,优于大市,2025-09-29
海通国际-道通科技-688208-公司跟踪报告：智能诊断和能源高增，AI巡检前景广阔-250929,"本报告导读：
　　公司业绩实现强劲增长；AI战略成效显著，软件业务高增；维修智能终端稳健，TPMS业务爆发；能源智能中枢（充电桩）迈入收获期；AI巡检前景广阔。
　　投资要点：...",优于大市,2025-09-29
海通国际-国盾量子-688027-公司跟踪报告：量子计算驱动业绩高增，与中电信协同效应显著-250929,"投资要点：
　　维持“优于大市”评级。我们预计，公司2025-2027年营业收入分别为3.64/4.93/6.40亿元，每股收入分别为3.54/4.80/6.22元人民币。参考...",优于大市,2025-09-29
海通国际-润泽科技-300442-公司跟踪报告：AIDC业务结构优化，盈利能力正在边际改善-250929,"本报告导读：
　　中报业绩稳健；AIDC业务结构优化；一线核心资源限制严格，更具稀缺性；REITs成功上市，“轻重分离”模式打通。
　　投资要点：
　　维持“优于大市”评级。我...",优于大市,2025-09-29
天风证券-华致酒行-300755-行业调整期阶段承压，静待改革发力-250929,"事件：公司发布2025年半年度报告。
　　2025Q2实现营收10.98亿元（同比-39.36%）；实现归母净利润-0.29亿元（同比-215.37%）；实现扣非归母净利润-0...",增持（下调）,2025-09-29
国信证券-云南铜业-000878-铜冶炼盈利稳健，大股东优质资产注入-250929,国内老牌铜企，中铝集团旗下唯一铜上市平台。云南铜业前身是国家“一五计划”重点建设项目，主要业务是铜的采选冶，冶炼产能140万吨，在国内仅次于铜陵有色和江西铜业，旗下矿山分布在云...,优于大市,2025-09-29
华鑫证券-伟星股份-002003-公司事件点评报告：股权激励再落地，三年增长目标彰显发展信心-250929,"事件
　　伟星股份发布公告：董事会薪酬与考核委员会关于第六期股权激励计划的核查意见，同意公司实施第六期股权激励计划。
　　投资要点
　　▌三年业绩增长目标明确，2026-202...",买入,2025-09-29
华鑫证券-聚光科技-300203-公司动态研究报告：业绩短期承压，高端科学仪器国产替代趋势不改-250929,"▌收入小幅下降，业绩短期承压
　　2025年上半年，公司实现营业收入12.95亿元，同比下降8.23%；归母净利润-0.51亿元，同比下降210.86%。分板块看，仪器及耗材实...",买入,2025-09-29
东方证券-航天电子-600879-中小型无人机市场空间广阔，商业航天带来新增量-250929,"核心观点
　　内需外贸共振，公司无人机业务迎来快速增长，“鸿栅”无人装备管理系统有望引领无人作战新趋势。（1）全球范围看，军用中小型无人机有望实现快速增长。从俄乌冲突等实战效果...",买入（首次）,2025-09-29
华鑫证券-赛力斯-601127-公司事件点评报告：国际化战略迈出关键一步，融资助力海外渠道建设-250929,"事件
　　 2025年9月25日，赛力斯发布公告称，其发行境外上市外资股（H股）的计划已获中国证监会备案通过。根据备案通知，公司拟发行不超过3.31亿股普通股，并在香港联合交易...",买入,2025-09-29
国信证券-中泰股份-300435-前三季度利润预增71%~87%，深化海外布局，切入液冷业务-250929,"核心观点
　　2025年上半年营业收入同比下滑4.79%，归母净利润同比增长9.14%。2025年上半年实现营收13.02亿元，同比下滑4.79%；归母净利润1.35亿元，同比...",优于大市,2025-09-29
东方证券-伟星股份-002003-新一期股权激励方案出炉，预计中期形势好于短期-250929,"核心观点
　　公司发布第六期股权激励计划，新计划针对26-28年制定业绩考核目标，25年仍沿用第五期激励计划要求，反映了公司对中短期经营形势的基本判断。本期激励计划公司拟授予的...",买入,2025-09-29
山西证券-美格智能-002881-模组+解决方案双轮驱动，多行业深耕保持领先-250929,"事件描述：
　　2025H1，公司实现营业收入18.86亿元，同比+44.50%，实现归母净利润8,416.68万元，同比+151.38%，实现扣非归母净利润8,233.49万...",买入-B（首次）,2025-09-29
开源证券-雷神科技-920190-北交所首次覆盖报告：专注全场景电竞装备，布局AIPC新领域释放算力潜能-250929,"专注全场景电竞装备，AIPC + AI智能眼镜+雷神AI智能体产品生态体系
　　雷神科技是一家专业电竞PC及外设硬件设备商，产品包括电竞笔记本、台式机、AIPC，以及电竞显示器...",增持（首次）,2025-09-29
华鑫证券-卫宁健康-300253-公司动态研究报告：短期业绩承压，医疗智能化进程持续推进-250929,"▌短期业绩承压，新一代产品有望推动业绩增长
　　2025上半年，公司实现营业收入8.39亿元，同比减少31.43%；归母净利润为-1.18亿元，同比下降491.04%。业绩下滑...",买入,2025-09-29
华安证券-圣农发展-002299-1H25综合造肉成本大降，7~8月销量明显提速-250928,"1H2025扣非后归净利3.76亿元，6月末资产负债率55.2%
　　1H2025公司实现收入88.56亿元，同比+0.2%，归母净利润9.1亿元，同比+791.9%，扣非后归...",买入,2025-09-29
天风证券-太极集团-600129-库存消化影响下业绩承压，优化营销架构-250929,"事件
　　2025H1公司实现收入56.6亿元，同比-27.6%；归母净利润1.39亿元，同比-71.9%；扣非归母净利润1.20亿元，同比-74.5%。单季度看，2025Q2...",持有（下调）,2025-09-29
爱建证券-金博股份-688598-首次覆盖报告：高端电动车放量驱动碳陶业务加速成长-250929,"投资要点：
　　投资评级与估值：我们预计公司2026/2027年归母净利润分别为2.19/3.66亿元，对应PE为31.7/19.0x。考虑到公司在高端碳基材料的先发优势，碳陶...",买入（首次）,2025-09-29
天风证券-新澳股份-603889-持续落地全球化战略-250929,"公司发布半年报
　　25Q2公司营收15亿，同减0.4%，归母净利1.7亿，同减0.4%。25H1营收26亿同减0.08%，归母净利2.7亿同增1.7%。
　　25H1管理费用...",买入,2025-09-29
群益证券-兆威机电-003021-灵巧手进度领先，国际化步伐提速-250929,"结论与建议：
　　公司业务涵盖微型传动系统、精密注塑件及智能驱动控制等产品，2025上半年营业收入、扣非后归母净利润yoy分别+21.9%、+33.4%。公司积极打造灵巧手业务...",买进,2025-09-29
华安证券-澳华内镜-688212-上半年业务持续承压，预计下半年修复-250929,"事件
　　公司发布2025年中报。2025H1公司实现营业收入2.60亿元，同比下滑26.36%；归母净利润-4077万元，同比下滑820.03%；扣非后归母净利润-5175万...",买入,2025-09-29
东兴证券-沪硅产业-688126-公司跟踪点评报告：二季度收入同环比增长，200mm半导体硅片的平均售价小幅回升-250926,二季度收入同环比增长，利润仍承压。今年上半年，全球半导体市场、包括半导体硅片市场整体都有所改善，但复苏速度慢于预期。从业绩数据来看，上半年公司实现营业收入16.97亿元，同比增...,推荐,2025-09-29
华安证券-海泰新光-688677-业绩稳步增长，海外产能落地顺利-250929,"事件：
　　公司发布2025年中报，2025H1实现营收2.66亿元（yoy+20.50%），实现归母净利润0.74亿元（yoy+5.52%），实现扣非归母净利润0.72亿元（...",买入,2025-09-29
华鑫证券-沪电股份-002463-公司事件点评报告：公司业绩高增，AI需求旺盛叠加汽车新兴应用产品放量-250929,"事件
　　公司发布2025年中报：2025年上半年公司实现营业收入84.94亿元，同比增加56.59%；实现归母净利润16.83亿元，同比增加47.50%；实现扣非归母净利润1...",买入（首次）,2025-09-29
华鑫证券-中兴通讯-000063-公司事件点评报告：服务器算力业务未来可期，政企业务表现亮眼-250929,"事件
　　中兴通讯发布2025年半年度报告：2025年上半年实现营业收入715.53亿元，同比增长14.51%；归属母公司股东的净利润为50.58亿元，同比下降11.77%；扣...",买入,2025-09-29
华鑫证券-景旺电子-603228-公司事件点评报告：AIPCB布局深化，扩充高端PCB产能顺应下游AI高景气度-250929,"事件
　　景旺电子发布2025年半年度报告：2025年上半年实现营业收入70.95亿元，同比增长20.93%；归属母公司股东的净利润为6.50亿元，同比下降1.06%；扣除非经...",买入（首次）,2025-09-29
华安证券-美好医疗-301363-产能转移业务短期承压，新业务拓展顺利-250926,"事件：
　　公司发布2025年中报，2025年上半年公司实现营收7.33亿元（yoy+3.73%），归母净利润1.14亿元（yoy-32.44%），扣非归母净利润1.11亿元（...",买入,2025-09-29
华安证券-迈瑞医疗-300760-上半年承压，2025Q3有望迎来业绩拐点-250929,"事件：
　　公司发布2025年半年度报告。2025H1公司实现营业收入167.43亿元，同比下滑18.45%；归母净利润50.69亿元，同比下滑32.96%；扣非后归母净利润4...",买入,2025-09-29
招银国际-药明康德-603259-投资者日：TIDES 势头延续，早期研发初现回暖-250929,药明康德举办了投资者日活动，我们认为此次会议的要点如下：1）TIDES业务发展势头不变，产能扩张迅速、管线储备丰富；2）早期研发显现进一步复苏的信号，将拉动占公司总收入约1/3...,买入,2025-09-29
中邮证券-中南传媒 -601098-重视股东回报，新园区落地赋能多元发展-250929,"事件回顾
　　2025年8月27日，公司发布2025年半年报，2025H1，公司实现营业收入63.35亿元，同比下降8.09%；归母净利润10.17亿元，同比下降31.46%；...",买入,2025-09-29
华安证券-新宙邦-300037-25H1业绩稳健增长，电解液、有机氟业务放量-250926,"事件描述
　　2025年8月28日，新宙邦发布2025年半年报，公司2025H1实现营业收入42.48亿元，同比增长18.58%；实现归母净利润4.84亿元，同比增长16.36...",买入,2025-09-28
中航证券-润阳科技-300920-轻装上阵再出发，机器人开启新篇章-250928,"国内IXPE领先企业，布局机器人打造新发展篇章
　　公司成立于2012年，是国内领先的IXPE生产企业之一。公司凭借技术沉淀与品质优势，已构建起“研发-生产-认证-市场”全链条...",买入（首次）,2025-09-28
国投证券-侨银股份-002973-资金回笼提速，AI+人形机器人赋能环卫业务-250928,"事件：
　　公司发布2025年半年度报告，公司2025H1实现营业总收入18.71亿元（同比-3.90%），归母净利润1.25亿元（同比-27.61%），毛利率27.60%（同...",买入-A（首次）,2025-09-28
东吴证券-晶盛机电-300316-首条12英寸碳化硅衬底加工中试线正式通线，SiC衬底应用打开公司成长空间-250928,半导体收入占比不断提升，订单快速增长。12英寸碳化硅衬底加工中试线通线，可兼容导电&半绝缘型。9月26日，首条12英寸碳化硅衬底加工中试线在晶盛机电子公司浙江晶瑞SuperSi...,买入,2025-09-28
东方证券-彩讯股份-300634-AI全栈体系加速形成，智算业务开始放量-250928,"事件：
　　公司发布中报，2025H1收入9.20亿元，较上年同期上升17.7%，归母净利润1.35亿元，增长14.7%，扣非归母净利1.07亿元，下降12.8%；单Q2来看，...",买入,2025-09-28
天风证券-新特电气-301120-前瞻布局数据中心等新行业，打开新增量可期-250928,公司基本情况：公司成立于1985年，主要产品包括以变频用变压器为核心的各式特种变压器、电力变压器、电抗器、储能系列产品。变频器客户包括1）国际：施耐德（利德华福）、ABB、西门...,买入（首次）,2025-09-28
东方证券-爱柯迪-600933-收购卓尔博，将在汽车+机器人业务上形成协同效应-250928,"事件：公司完成卓尔博股权过户手续。
　　卓尔博收购完成，有望与公司形成“汽车+机器人”协同。公司拟通过发行股份及支付现金购买资产并募集资金方式完成卓尔博71%股权收购，交易价格...",买入,2025-09-28
天风证券-亚辉龙-688575-国内业绩短期承压，海外业务维持高增-250928,"事件：
　　8月25日，公司发布2025年半年报。2025年H1，公司实现营业收入8.08亿元，同比下降15.79%；归母净利润2626.93万元，同比下降84.82%，扣非净...",买入,2025-09-28
天风证券-华谊集团-600623-归母净利润同比上行，多项目完成投产-250928,事件：华谊集团发布2025年中报，上半年实现营业收入240亿元，同比-2.52%，实现归母净利润4.88亿元，同比+1.5%，实现扣非归母净利润4.03亿元，同比+3.51%。...,买入,2025-09-28
光大证券-石化油服-600871-动态跟踪报告：降本增效与深化转型并进，全产业链油服龙头未来可期-250928,公司是国内一体化全产业链油服领先企业。公司拥有丰富的项目执行和经营经验。公司主营地球物理、钻井工程、测录井、井下特种作业和工程建设五大业务板块，涵盖了从勘探、钻井、完井、油气生...,增持,2025-09-28
天风证券-泽璟制药-688266-2025H1业绩符合预期，多抗平台有望持续兑现-250927,"事件：
　　公司发布2025年半年度业绩。2025H1，收入3.76亿元，同比增长56%；归母净亏损0.73亿元，同比增亏9.4%
　　在研项目ZG006、ZG005多项适应症...",买入,2025-09-28
天风证券-科兴制药-688136-2025H1早研管线发力，外销持续增长-250927,"事件
　　公司实现营业收入7亿元，同比下降7.82%，主要系国内集采因素影响，公司实现净利润0.8亿元，同比增长576.45%，扣非净利润0.45亿元，同比增长110.30%。...",买入,2025-09-28
天风证券-艾迪药业-688488-2025H1扭亏为盈，HIV上市产品积极放量，HIV在研管线持续丰富-250927,"事件
　　公司发布2025年半年报，2025H1营业收入为3.62亿元，同比增长100.19%；归母净利润919万元，同比扭亏为盈；扣非归母净利润为-511万元，亏损大幅收窄。...",买入,2025-09-28
天风证券-烽火通信-600498-拟回购股份彰显未来发展信心，各领域持续推进保持行业竞争力-250927,"事件：公司发布《关于以集中竞价方式回购股份的预案》。公司计划使用自有资金或自筹资金，以不低于人民币7,500万元（含）、不超过人民币15,000万元（含）的总金额，通过集中竞价...",增持,2025-09-28
中邮证券-三人行-605168-广告主业稳健修复，切入算力赛道培育新增长点-250928,"事件回顾
　　2025年8月29日，公司发布2025年半年报，2025H1，公司实现营业收入16.57亿元，同比下降13.36%；归母净利润1.44亿元，同比增长10.83%；...",增持（首次）,2025-09-28
东方证券-万业企业-600641-铋加工业务增收增利，半导体设备核心零部件获赋能-250928,开展铋材料加工业务，实现增收增利。全资子公司安徽万导已成为先导科技集团旗下唯一的铋金属深加工及化合物产品的平台。25年上半年，公司铋业务实现销售收入5.25亿元，占总营收的75...,增持,2025-09-28
华鑫证券-诺思兰德-920047-公司动态研究报告：NL003进入审评阶段，产品即将进入收获期-250927,"▌眼科药品持续注入动力，为创新管线输血
　　2025年上半年，公司实现营收0.37亿元，同比增长1.47%；归母净利润为-0.2亿元。公司目前还未有新药上市，眼科药品作为公司核...",买入,2025-09-28
华金证券-药明康德-603259-TIDES爆发驱动业绩超预期，绑定创新药浪潮-250927,2025H1业绩超预期，上调全年业绩指引：2025H1，公司实现营业收入207.99亿元（YoY+20.64%）；实现归母净利润85.61亿元（YoY+101.92%）；实现扣...,买入（首次）,2025-09-28
东吴证券-微导纳米-688147-发布2025年股权激励草案，半导体设备加速放量-250928,半导体收入占比不断提升，订单快速增长。2025上半年公司总营收10.50亿元，同比+33.4%，其中半导体设备收入1.9亿元，同比增长27.2%，占比由2023年的7+%提升至...,增持,2025-09-28
东吴证券-奥特维-688516-子公司松瓷机电推出CVD流化床设备，延伸拓展固态电池领域-250928,硅碳负极为固态电池关键材料，松瓷针对性推出沉积设备。全固态电池作为下一代电池形态，其产业化亟需负极材料体系的同步革新，高性能硅碳负极凭借容量高、循环性能好等优势，被视为推动全固...,买入,2025-09-28
华安证券-佩蒂股份-300673-2025H1毛利率同比大增，1~8月爵宴收入同比高增-250926,"主要观点：
　　2025H1归母净利润7,910万元，同比-19.23%
　　2025H1公司实现收入7.28亿元，同比-13.94%，主要受到关税产生的短期冲击和海外客户订单...",买入,2025-09-28
光大证券-中油工程-600339-公告点评：定增资金募投项目陆续签署合同，深化国际市场开拓-250928,事件：公司发布两则《关于子公司中标项目签署合同的公告》，公司两项已中标项目于近期签署合同：（1）阿联酋LNG输送管线项目，合同金额5.13亿美元，约36.88亿人民币；（2）伊...,增持,2025-09-28
华鑫证券-瑞迈特-301367-公司动态研究报告：业绩符合预期，呼吸机一体化龙头全球战略持续推进-250927,"投资要点
　　▌业绩符合预期，毛利率稳步提升
　　2025年上半年，公司实现营业收入5.44亿元，同比增长42.3%；归母净利润1.31亿元，同比增长42.19%。公司2023...",买入,2025-09-28
华鑫证券-三诺生物-300298-公司动态研究报告：业绩符合预期，CGM海外拓展持续推进-250928,"▌业绩符合预期，市场地位稳固
　　2025上半年，公司实现营业收入22.64亿元，同比增长6.12%；归母公司净利润1.81亿元，同比下降8.52%。截至半年报，公司占据中国5...",买入,2025-09-28
华鑫证券-汇宇制药-688553-公司动态研究报告：业绩符合预期，创新管线持续推进-250927,"投资要点
　　▌公司业绩稳健增长，产品管线持续扩展
　　2025年上半年，公司实现营业收入4.53亿元，同比下降14.86%；实现归母净利润-0.81亿元，同比下降223.78...",买入,2025-09-28
太平洋证券-三羊马-001317-三羊马，2025H1点评，业绩遇压力，探寻新方向-250927,"事件
　　近期，三羊马披露2025半年报。本报告期内，实现营业总收入7.76亿，同比增+48.1%；归母净利-0.13亿，同比减-226%；非经常性损益为0.01亿，经营活动产...",,2025-09-28
华鑫证券-诚益通-300430-公司动态研究报告：康复医疗空间广阔，脑机接口技术有望迎来收获期-250927,"投资要点
　　▌业绩符合预期，下游客户短期需求扰动业绩
　　2025年上半年，公司实现营业收入4.08亿元，同比下降36.65%；归母净利润0.51亿元，同比下降38.76%。...",买入,2025-09-28
华鑫证券-昌红科技-300151-公司动态研究报告：全球合作战略不断深化，医疗与半导体板块持续突破-250927,"投资要点
　　▌业绩符合预期，收入稳步修复
　　2025年上半年，公司实现营业收入4.98亿元，同比增长2.95%；归母净利润0.31亿元，同比下降28.6%；毛利率为24.9...",买入,2025-09-28
华鑫证券-理邦仪器-300206-公司动态研究报告：业绩符合预期，多板块战略持续推进-250927,"▌基数影响逐步出清，业绩稳步向上
　　2025年上半年，公司实现营业收入9.14亿元，同比下降0.91%；归母净利润1.54亿元，同比增长23.47%。其中，2025年一季度，...",买入,2025-09-28
华鑫证券-生益电子-688183-公司事件点评报告：业绩高增长兑现，产能扩张+多元化布局驱动中长期成长-250927,"事件
　　公司发布2025年中报：2025年上半年公司实现营业收入37.69亿元，同比增加91.00%；实现归母净利润5.31亿元，同比增加452.11%；实现扣非归母净利润5...",买入,2025-09-28
光大证券-神马股份-600810-公告点评：控股股东实施战略重组，有望实现产业链深度协同-250928,事件：公司发布《关于公司控股股东拟实施战略重组的提示性公告》，2025年9月25日，神马实业股份有限公司(以下称公司)接到控股股东中国平煤神马控股集团有限公司(以下简称中国平煤...,增持,2025-09-28
