研报标题,摘要,评级,分享时间
东方证券-TCL科技-000100-拟建设8.6代印刷OLED项目，把握OLED中大尺寸应用机遇-250915,事件：TCL科技公告，拟投资建设第8.6代印刷OLED生产线项目（t8项目）。项目预计总投资约295亿元，月产能为2.25万片2290mm×2620mm玻璃基板。项目规划建设周...,买入,2025-09-15
天风证券-安井食品-603345-产品创新驱动增长，渠道定制化加速渗透，静待旺季反弹-250915,事件：2025H1营收76.04亿元，同比+0.8%；归母净利润6.76亿元，同比-15.79%。其中单二季度营收40.05亿元，同比+5.69%；归母净利润2.81亿元，同比...,买入,2025-09-15
长城证券-华恒生物-688639-2025年半年报点评：公司推进“生物+AI”战略，构建多维产品体系-250915,事件：2025年8月28日，华恒生物发布2025年半年度报告，公司2025年上半年营业收入为14.89亿元，同比上涨46.54%；归母净利润1.15亿元，同比下降23.26%；...,买入,2025-09-15
长城证券-龙旗科技-603341-25H1盈利能力持续提升，看好智能眼镜长期成长性-250915,事件：公司发布2025年半年报，25H1公司实现营收199.08亿元，同比-10.65%；实现归母净利润3.56亿元，同比+5.01%；实现扣非净利润1.78亿元，同比-34....,增持,2025-09-15
中原证券-菲利华-300395-2025年中报点评：半导体军工需求回暖，电子石英布受益算力建设有望高成长-250915,"投资要点：
　　菲利华披露2025年半年度报告。2025年上半年，公司实现营业总收入9.08亿元，同比下降0.77%；归母净利润2.22亿元，同比增长28.72%；扣非净利润2...",增持（首次）,2025-09-15
中邮证券-宗申动力-001696-上半年业绩略超预期，新兴领域卡位优势明显-250915,"投资要点
　　事件：公司披露2025年半年报。
　　上半年利润高增。2025H1，公司实现营收66.93亿元，同比+39.05%；实现归母净利润5.06亿元，同比+79.37%...",增持,2025-09-15
中山证券-赛力斯-601127-半年报点评-250912,"研究要点：
　　2025年1-6月，公司实现营业收入624.02亿元，同比下降4.06%，归母净利润29.41亿元，同比增长81.03%，盈利能力改善。二季度单季表现尤为亮眼，...",,2025-09-15
财信证券-鼎智科技-873593-主业表现良好，产品品类持续拓展-250912,事件：公司近期发布2025年半年报，2025年上半年公司营业收入为1.24亿元，同比上升20.00%，归母净利润0.20亿元，同比上升17.65%，扣非归母净利0.19亿元，同...,增持,2025-09-15
华鑫证券-百润股份-002568-公司事件点评报告：预调酒销售承压，威士忌加速布局-250915,"事件
　　2025年8月26日，百润股份发布2025年半年报。2025H1总营收14.89亿元（同减9%），归母净利润3.89亿元（同减3%），扣非净利润3.56亿元（同减9%...",买入,2025-09-15
中邮证券-北京君正-300223-多产品线协同发力，AI驱动成长可期-250915,"事件
　　2025H1，公司实现营业收入22.49亿元，同比+6.75%；归母净利润2.03亿元，同比+2.85%；扣非归母净利润1.61亿元，同比-19.05%。单季度看，Q...",增持,2025-09-15
中原证券-英维克-002837-2025年中报点评：营收高速增长，海外AIDC液冷业务有望快速拓展-250915,"投资要点：
　　英维克披露2025年半年度报告。2025年上半年，公司实现营业总收入25.73亿元，同比增长50.25%；归母净利润2.16亿元，同比增长17.54%；扣非净利...",增持（首次）,2025-09-15
中原证券-浙江鼎力-603338-2025年中报点评：业绩超出预期，海外收入高增长带动公司逆势增长-250915,浙江鼎力发布2025半年度报告显示，公司上半年实现营业收入43.36亿元，同比增长12.35%；归母净利润10.52亿元，同比增长27.63%；扣非归母净利润10.50亿元，同...,买入（首次）,2025-09-15
中原证券-平高电气-600312-中报点评：中报业绩表现稳健，盈利能力提升-250915,"事件：
　　公司发布2025年中报，公司实现营业总收入56.96亿元，同比增长12.96%；实现归属于母公司股东的净利润6.65亿元，同比增长24.59%；经营活动产生的现金流...",买入（首次）,2025-09-15
华源证券-华勤技术-603296-全球智能硬件ODM头部厂商，AI驱动多业务协同发展-250915,“3+N+3”全球智能大平台，业绩增长显著。全球智能硬件ODM头部企业，专注于智能手机、笔记本电脑和数据中心三大核心业务，积极布局机器人、软件和汽车电子等新兴领域。2024年营...,买入（首次）,2025-09-15
天风证券-通威股份-600438-25Q2毛利率回正，下半年盈利有望持续改善-250915,事件：公司25H1实现营业收入405.09亿元，同比下降7.51%；实现归母净利润-49.55亿元，同比下降58.35%。25Q2单季度实现营业收入245.75亿元，同比增长1...,增持（下调）,2025-09-15
天风证券-歌力思-603808-构建明显差异化的高端多品牌矩阵-250915,"公司发布半年报
　　25Q2公司营收7亿同减3%，归母净利0.4亿同增50%，扣非后归母净利0.4亿同增39%。25H1营收14亿同减5%，归母净利0.9亿同增45%，扣非后归...",增持,2025-09-15
中邮证券-北方华创-002371-集成电路装备高增长，战略并购驱动全链技术协同-250915,"l投资要点
　　集成电路装备高增长，战略并购驱动全链技术协同。公司2025H1实现营收161.42亿元，同比+29.51%，其中电子工艺装备收入为152.58亿元，同比+33....",买入,2025-09-15
华鑫证券-玲珑轮胎-601966-公司事件点评报告：轮胎产销高增，盈利能力短期承压-250915,"事件
　　玲珑轮胎发布2025年半年度业绩报告：2025年上半年公司实现营业总收入118.12亿元，同比增长13.80%；实现归母净利润8.54亿元，同比下滑7.66%。其中，...",买入,2025-09-15
天风证券-贝达药业-300558-2025H1利润端承压，展望今年即将迎来多项进展-250915,事件：近日，公司发布2025年半年报，2025 H1营业收入17.31亿元，同比增长15.37%；归母净利润1.40亿元，同比下降37.53%；扣非归母净利润1.91亿元，同比...,增持,2025-09-15
江海证券-水羊股份-300740-2025年中报点评：高端自有品牌持续增长，盈利能力提升-250915,"事件：
　　公司发布2025年半年度业绩报告。报告显示，水羊股份实现营业收入25.00亿元，同比增长9.02%；实现归母净利润1.23亿元，同比增长16.54%，实现扣非归母净...",买入,2025-09-15
华鑫证券-祥源文旅-600576-公司事件点评报告：核心主业精耕不辍，多元布局持续赋能-250915,"事件
　　2025年8月22日，祥源文旅发布2025年半年报。2025H1总营收5.00亿元（同增35%），归母净利润0.92亿元（同增54%），扣非净利润0.79亿元（同增3...",买入,2025-09-15
华鑫证券-西麦食品-002956-公司事件点评报告：发力药食同源赛道，深化多元渠道布局-250914,"事件
　　2025年9月12日，西麦食品举办投资者交流调研会。
　　投资要点
　　▌组建西一生物科技，发力药食同源
　　7月公司与一阳生联合组建西一生物科技公司，在大健康领域深...",买入,2025-09-15
江海证券-威贸电子-833346-公司发布半年报，注塑集成件业务稳步增长-250915,"事件：
　　威贸电子发布2025年半年报。
　　投资要点：
　　威贸电子发布2025年半年报。威贸电子发布2025年半年报，公司2025年上半年营业收入为1.4亿元，同比增长1...",增持,2025-09-15
长城证券-佰维存储-688525-Q2业绩环比逐步改善，布局AI端侧技术与产品-250915,事件：公司发布2025年半年报，2025年上半年，公司实现营收39.12亿元，同比增长13.70%；实现归母净利润-2.26亿元，同比转亏；实现扣非净利润-2.32亿元，同比转...,买入,2025-09-15
群益证券-圣邦股份-300661-模拟芯片龙头，受益于国产替代趋势-250915,"结论与建议：
　　中国开展模拟芯片反倾销调查，国产芯片份额有望快速提升，公司作为国内料号最为丰富的模拟芯片龙头有望显著受益。
　　展望未来，伴随工业领域需求的逐步复苏以及国内模...",买进,2025-09-15
民生证券-金风科技-002202-动态报告：风机盈利修复，海外成长可期-250915,"事件：公司发布2025年半年报
　　2025H1公司实现收入285.37亿元，同比增长41.26%；归母净利润14.88亿元，同比增长7.26%；扣非归母净利润13.68亿元，...",推荐（首次）,2025-09-15
开源证券-华立科技-301011-公司首次覆盖报告：游戏游艺设备龙头，乘动漫IP“谷子”之风再启航-250915,"商用游戏游艺设备龙头，加码布局动漫IP衍生品业务
　　公司为国内商用游戏游艺设备龙头公司，主业为游艺设备和动漫IP衍生品销售，同时经营游乐场及设备合作运营，已形成完整游戏游艺设...",买入（首次）,2025-09-15
中邮证券-安琪酵母-600298-国内外双轮驱动，格局改善与成长动能兼具-250915,"投资要点
　　近年来，酵母行业经历了产能快速扩张期，后随着成本压力持续和市场需求变化，行业进入整合期。中小酵母厂因技术、资金和规模劣势逐步退出市场，行业竞争对手扩张动能减弱，转...",买入,2025-09-15
中邮证券-高伟达-300465-经营质量提升，AI开启新篇章-250915,"金融IT服务商，AI开启新篇章
　　公司自设立以来，专注于以银行业为主的金融信息化领域，能够为客户提供金融领域信息化完整IT解决方案。经过多年的技术研发和服务创新，公司形成了核...",增持（首次）,2025-09-15
天风证券-利扬芯片-688135-聚焦集成电路测试主业，“一体两翼”战略驱动盈利拐点显现-250915,事件：公司发布2025年半年度报告，实现营业收入2.84亿元，同比增长23.09%。实现归母净利润-706万元，同比减亏16.38%。扣非归属母公司净利润-676万元，同比减亏...,增持,2025-09-15
国投证券-舍得酒业-600702-经营业绩边际改善，盈利能力回升-250915,"事件：
　　公司发布2025年半年报，2025H1实现营业收入27.01亿元，同比减少17.41%；实现归母净利润4.43亿元，同比减少24.98%；实现扣非归母净利润4.39...",买入-A（首次）,2025-09-15
华安证券-微导纳米-688147-业绩高增，半导体新品布局与市场拓展并举-250915,"事件概况
　　微导纳米于2025年8月28日发布2025年半年报：
　　2025年半年度，公司实现营业收入为10.5亿元，同比上升33.42%；归母净利润为1.92亿元，同比上...",增持,2025-09-15
海通国际-片仔癀-600436-2025年半年报点评：短期业绩承压，渠道拓展持续推进-250908,"本报告导读：
　　公司核心品类片仔癀系列产品受到消费环境与牛黄成本价格高企等因素影响，收入增速与毛利率水平有所承压，关注后续潜在消费复苏与原材料成本降低带来的机会。
　　投资要...",优于大市,2025-09-15
财信证券-捷佳伟创-300724-业绩持续高增，关注钙钛矿及半导体设备进展-250910,事件：公司近期发布2025年半年报，2025年上半年公司营业收入为83.72亿元，同比上升26.41%，归母净利润18.30亿元，同比上升49.26%，扣非归母净利16.80亿...,买入,2025-09-15
国信证券-扬杰科技-300373-现金收购贝特电子100%股权，内生与外延增长并进-250915,"事项：
　　公司公告：拟通过支付现金的方式购买东莞市贝特电子科技股份有限公司100%股份，标的估值为22.18亿元，并对贝特电子业绩承诺方设置业绩承诺：2025-2027年累计...",优于大市,2025-09-15
长城证券-华利集团-300979-上半年营收保持双位数增长，新工厂实现量产出货-250915,2025年上半年保持营收双位数增长，净利润有所下滑。公司2025年上半年实现营业收入126.61亿元，同比增长10.36%；实现归母净利润16.71亿元，同比下滑11.06%；...,增持,2025-09-15
天风证券-信立泰-002294-两款高血压药物如期获批上市，多条管线有望迎来收获期-250915,事件：公司2025年上半年营业收入21.31亿元，同比增长4.32%；归母净利润3.65亿元，同比增长6.10%；扣非净利润3.47亿元，同比增长3.93%。2025Q2公司营...,买入,2025-09-15
财信证券-长沙银行-601577-2025年半年报点评：对公信贷高增，首次实施中期分红-250910,"投资要点：
　　长沙银行披露2025年半年度业绩报告。2025年上半年，公司实现营收132.49亿元，同比增长1.59%；实现归母净利润43.29亿元，同比增长5.05%。单二...",增持,2025-09-15
诚通证券-伊利股份-600887-2025年中报点评：营收增速保持回升，公司多个产品持续领跑市场-250912,"2025年上半年营收增长，单季营收触底回升态势：
　　公司公布2025年中报，实现营收619.33亿元/+3.37%；归母净利润72.00亿元/-4.39%。营业成本395.0...",强烈推荐,2025-09-15
天风证券-共创草坪-605099-海外持续成长国内潜力可期-250915,"公司发布半年报
　　25Q2公司营收9亿同增8%，归母净利2亿同增16%。25H1营收17亿同增11%，归母净利3亿同增22%。
　　在产品销量方面，公司累计销售人造草坪产品4...",买入,2025-09-15
天风证券-盐津铺子-002847-收入稳健增长，扣非表现优秀-250915,事件：2025H1年公司营业收入/归母净利润为29.41/3.73亿元，同比+19.58%/+16.70%；25Q2营业收入/归母净利润为14.03/1.95亿元，同比+13....,买入,2025-09-15
天风证券-恒瑞医药-600276-2025H1创新药进入快速放量阶段，国际化贡献利润持续增长-250915,事件：公司发布2025年上半年业绩公告。2025年上半年，公司实现营业收入157.61亿元，同比增长15.88%；归母净利润44.50亿元，同比增长29.67%；扣非净利润42...,买入,2025-09-15
中航证券-慧辰股份-688500-首次覆盖：乘“AI智能体”东风，抢滩企业智能决策新蓝海-250912,"“数据+AI”双轮驱动，构建智能决策支持解决方案
　　公司主业聚焦数据智能分析服务，以""数据要素×""与""人工智能+""为战略核心，构建起涵盖数据采集、算法研发、模型构建、应用落地...",买入（首次）,2025-09-15
天风证券-水星家纺-603365-大单品联动效应逐步显现-250915,"公司发布2025中报
　　25Q2：营收10亿同增11.7%，归母净利0.5亿同减2.7%，销售毛利率43.9%，同比+3.6pp。
　　25H1：营收19亿同增6.4%，归母...",买入,2025-09-15
华金证券-云汉芯城-301563-新股覆盖研究-250914,"下周一（9月15日）有一家创业板上市公司“云汉芯城”询价。
　　云汉芯城（301563）：公司是一家电子元器件分销与产业互联网融合发展的创新型企业，重点聚焦电子制造产业中小批量...",,2025-09-14
华金证券-瑞立科密-001285-新股覆盖研究-250914,"投资要点
　　下周一（9月15日）有一家主板上市公司“瑞立科密”询价。
　　瑞立科密（001285）：公司主营业务为机动车主动安全系统和铝合金精密压铸件的研发、生产和销售以及技...",,2025-09-14
国信证券-路维光电-688401-1H25营收同比增长37.48%，中高端产品多维拓展-250914,1H25公司营收同比增长37%，扣非净利润同比增长28%。公司主要生产显示与半导体掩膜版产品，1H25公司平板显示掩膜版与半导体掩膜版均实现了良好的增长态势：OLED用掩膜版带...,优于大市,2025-09-14
华源证券-锦华新材-920015-硅烷交联剂“小巨人”，募投扩充硅烷偶联剂及功能性硅烷中间体产能-250914,锦华新材本次发行价格18.15元/股，发行市盈率11.24X，申购日为2025年9月16日。锦华新材本次发行价格18.15元/股，发行市盈率11.24X，申购日为2025年9月...,,2025-09-14
天风证券-雄韬股份-002733-全球LFP锂电UPS龙头，充分受益AI+铅改锂-250914,电源行业老兵，算力中心与数据中心UPS电源业务贡献主要利润。公司成立于1994年，于2014年上市，产品涵盖铅酸电池、锂电池、氢燃料电池、钠电池四大类，面向UPS、通信、动力、...,买入（首次）,2025-09-14
华安证券-精测电子-300567-显示业务订单修复，半导体业务高增-250912,"事件概况
　　精测电子于2025年8月26日发布2025年半年报：
　　2025年上半年，公司实现营业收入为13.81亿元，同比上升23.2%；归母净利润为0.28亿元，同比下...",增持,2025-09-14
国信证券-上声电子-688533-单二季度收入同比增长14%，车载声学系统产品持续放量-250914,2025Q2上声电子实现营收7.3亿元，同比增长14.0%。公司2025H1实现营业收入13.67亿元，同比增长10.35%，归母净利润0.85亿元，同比减少23.96%。拆单...,优于大市,2025-09-14
西南证券-司南导航-688592-高精度上游引领者，新兴业务加速布局-250908,事件：司南导航发布2025年中报。上半年公司营业总收入为1.71亿元，较去年同报告期营业总收入增加5028.38万元，实现两年连续上涨，同比较去年同期上涨41.82%。归母净利...,,2025-09-14
天风证券-复星医药-600196-自研创新药出海+股权激励出台，看好后续发展-250914,"事件
　　复星医药披露2025H1业绩，其中营业收入195.14亿元（yoy-4.63%）。收入承压，主要受药品集采续标及部分地方集采开展的影响，创新药品收入超43亿元，（yo...",买入,2025-09-14
太平洋证券-扬杰科技-300373-Q2收入单季度新高，海外市场增长显著-250911,事件：公司发布25年中报，25年上半年实现营业总收入34.55亿元，同比增长20.58%；归属母公司股东的净利润6.01亿元，同比增长41.55%；扣除非经常性损益后的归属母公...,买入,2025-09-14
开源证券-锦华新材-920015-北交所新股申购报告：硅烷交联剂细分领域“小巨人”，一体化布局打造循环绿色体系-250913,"精细化学品“小巨人”，一体化布局打造循环绿色体系
　　公司主要从事酮肟系列精细化学品的研发、生产和销售，主要产品包括硅烷交联剂、羟胺盐、甲氧胺盐酸盐、乙醛肟等。公司为国内硅烷交...",,2025-09-14
东方证券-岱美股份-603730-2季度毛利率同环比提升，预计顶棚多项目定点是盈利增长所在-250914,"核心观点
　　受海外工厂火灾影响2季度利润短暂承压，经营性利润整体维稳向上。公司上半年营业收入31.75亿元，同比减少3.4%；归母净利润2.41亿元，同比减少42.6%；扣非...",买入,2025-09-14
天风证券-香飘飘-603711-H1即饮板块贡献核心业绩，全年业绩预计以稳为主-250914,"业绩：2025Q2公司营业收入/归母净利润/扣非归母净利润分别为4.55/-0.79/-0.86亿元（同比：+0.18%/亏损加大/亏损加大）。
　　即饮业务同比增长，冲泡业务...",买入,2025-09-14
天风证券-敏芯股份-688286-业绩创历史新高，实现扭亏为盈，产品矩阵加速完善平台化转型-250914,事件：公司发布2025半年度报告，实现营业收入3.04亿元，同比增长47.82%，创同期历史新高。实现归母净利润2519.08万元，扭亏为盈，同比增长171.65%。实现扣非归...,买入,2025-09-14
天风证券-古井贡酒-000596-降速释压，净利率提升逻辑持续兑现-250914,"业绩：25Q2公司营业收入/归母净利润/扣非归母净利润分别为47.34/13.32/13.15亿元（yoy:-14.23%/-11.63%/-11.81%）。
　　年份原浆占比...",买入,2025-09-14
太平洋证券-九洲集团-300040-深度：装备制造稳步增长，进击的综合能源服务商-250911,"1、专注智能配电网和网络能源，大额减值完成轻装上阵
　　公司专注智能配电网和网络能源，主营可分智能装配制造、新能源发电、综合智慧能源三大业务。智能装配制造业务上，公司保持与国内...",买入（首次）,2025-09-14
华金证券-中研股份-688716-PEEK材料龙头，积极强化应用开拓-250912,"投资要点
　　事件：中研股份发布2025年半年报，2025H1实现营收1.31亿元,同比下降2.10%；归母净利润0.07亿元，同比下降59.89%；扣非归母净利润0.03亿元...",买入（首次）,2025-09-14
海通国际-神州信息-000555-2025年半年报点评：Q2利润大幅减亏，金融软服逆势稳健增长-250909,"投资要点：
　　维持“优于大市”评级。考虑行业整体承压，公司项目回款时长增加，我们调整公司2025-2026年归母净利润预测值为0.79/1.59亿元，新增2027年归母净利润...",优于大市,2025-09-14
海通国际-润和软件-300339-扣非高增，开源鸿蒙、开源欧拉、企业级AI打造新驱动力-250909,"投资要点：
　　目标价76.80元，维持“优于大市”评级。我们预测2025-2027年EPS为0.24/0.28/0.33元，由于公司新拓展发力企业级AI，构建AI全栈技术体系...",优于大市,2025-09-14
海通国际-新国都-300130-2025年半年报点评：短期商户拓新压制业绩，跨境流水增长加速-250909,"投资要点：
　　维持“优于大市”评级。考虑公司短期商户拓新压制业绩，我们调整公司2025-2027年归母净利润预测值为5.89/7.47/9.09亿元，对应EPS预测值为1.0...",优于大市,2025-09-14
华福证券-敏芯股份-688286-2025H1盈利能力大幅提升，压力和惯性产品高速增长，打造MEMS平台型企业显出成效-250914,"事件：
　　2025年8月29日，敏芯股份发布2025年半年报数据显示：2025H1实现营收3.04亿元，同比增加47.82%，创历史新高；实现归母净利润0.25亿元，同比增长...",买入（上调）,2025-09-14
国金证券-盈趣科技-002925-新烟格局生变成长加速，紧抓AI+消费时代新机遇-250912,"投资逻辑
　　公司与PMI、罗技等全球优质客户形成全方位战略合作，智能控制部件、创新消费电子、健康环境及汽车电子等多板块业务融合发展。公司自主创新UDM模式，叠加“大三角+小三...",买入（首次）,2025-09-14
国投证券-安杰思-688581-内镜赛道高成长性国产龙头，外有出海空间、内有集采改善-250914,"安杰思是内镜赛道高成长性国产龙头，新产品看点丰富。
　　目前公司已对内镜耗材领域主要品类实现全面覆盖，包括止血闭合类、EMR/ESD类、活检类、ERCP类和诊疗仪器类，与内镜耗...",买入-A（首次）,2025-09-14
天风证券-金徽酒-603919-营收释放节奏合理，结构持续升级-250913,"业绩：25Q2公司营业收入/归母净利润/扣非归母净利润分别为6.51/0.64/0.58亿元（yoy:-4.02%/-12.78%/-27.25%）。
　　年份系列引领下，结构...",买入,2025-09-13
东方证券-精锻科技-300258-海外产能建设持续推进，完善机器人布局-250913,二季度盈利端短期承压，预计下半年盈利情况将有望改善。公司上半年营业收入9.87亿元，同比减少2.0%；归母净利润0.61亿元，同比减少35.2%；扣非归母净利润0.45亿元，同...,买入,2025-09-13
天风证券-长光华芯-688048-高功率、光通信芯片促业绩扭亏，并不断推出新品-250913,"高功率以及光通信产品促业绩扭亏
　　公司发布2025年半年报，1H25实现营业收入2.14亿元，同比增长68%，归母净利润897万元，去年同期亏损4248万元，扭亏为盈。2Q单...",增持,2025-09-13
国信证券-芯联集成-688469-2Q25首次实现单季度盈利，汽车与AI应用打开增长空间-250913,2Q25公司首次实现单季度盈利。公司产品主要包括IGBT、MOSFET、SiCMOSFET为主的功率芯片、BCD工艺为主的模拟IC芯片、MEMS为主的传感信号链，以及相应的模组...,优于大市,2025-09-13
华安证券-博雅生物-300294-采浆量增速领先行业，高浓度静丙获批上市增添新动能-250912,"事件
　　2025年8月23日，博雅生物发布2025年半年度报告，公司2025年上半年实现营收10.08亿元，同比+12.51%；实现归母净利润2.25亿元，同比-28.68%...",买入,2025-09-13
华安证券-科兴制药-688136-海外收入增长显著，上半年盈利能力高速增长-250912,"事件
　　2025年8月22日，科兴制药发布2025年半年度报告，公司实现营业收入7.00亿元，同比-7.82%；归母净利润0.80亿元，同比+576.45%；扣非归母净利润0...",增持,2025-09-13
太平洋证券-兴业银行-601166-2025年中报点评：多维协同发力，盈利边际改善-250911,事件：兴业银行发布2025年半年度报告。2025年上半年，公司实现营业收入1104.58亿元，同比-2.29%；实现归母净利润431.41亿元，同比+0.21%，同比增速由负转...,买入,2025-09-13
华安证券-奥特维-688516-光伏业务仍受周期影响，锂电、半导体业务收入及订单增长-250912,"事件概况
　　奥特维于2025年8月25日发布2025年半年报：
　　2025年上半年公司实现营业收入33.79亿元，同比下降23.57%；归母净利润为3.08亿元，同比下降5...",买入,2025-09-13
天风证券-源杰科技-688498-半年业绩高增，CW新品和EML有望进一步带动业绩-250913,"上半年业绩高速增长
　　公司发布2025年半年报，1H25实现营业收入2.05亿元，同比增长71%，归母净利润4626万元，同比增长330%。2Q单季实现营业收入1.21亿元，...",增持,2025-09-13
天风证券-长飞光纤-601869-多模光纤、MPO、AOC等贡献增量，多元化不断深入-250913,"因去年收购RFS确认非经收益导致净利润下滑，扣非利润稳步增长
　　公司发布2025年半年报，1H25实现营业收入63.84亿元，同比增长19%，归母净利润2.96亿元，同比减少...",增持,2025-09-13
华金证券-双杰电气-300444-新能源业务高增，发力源网荷储一体化项目-250912,"投资要点
　　事件：公司发布2025年中报。报告期内实现营业收入23.76亿元，同比+41.95%；实现归母净利润1.035亿元，同比+20.11%；实现扣非归母净利润1.03...",买入,2025-09-13
华金证券-珠海冠宇-688772-钢壳电池量产出货，人形机器人领域陆续送样-250911,"投资要点：
　　1、公司发布2025年半年报，报告期内，公司实现营业总收入609,762.57万元，较上年同期上升14.03%；实现归属于母公司所有者的净利润11,682.41...",买入（首次）,2025-09-13
华鑫证券-可靠股份-301009-公司事件点评报告：营收企稳回升，利润改善明显-250911,"事件
　　2025年8月24日，可靠股份发布2025年半年报。2025H1总营收5.49亿元（同增5%），归母净利润0.28亿元（同增22%），扣非净利润0.25亿元（同增15...",买入（首次）,2025-09-13
太平洋证券-宁德时代-300750-2025年中报业绩点评：全球市占率持续领先，创新产品矩阵再升级-250911,"事件：公司发布2025年半年度报告，2025年上半年实现收入1,788.86亿元，同比+7.27%；实现归母净利润304.85亿元，同比+33.33%；扣非净利润271.97亿...",买入,2025-09-13
太平洋证券-天坛生物-600161-采浆量稳健增长，重磅新品值得期待-250911,事件：公司近期发布2025年半年度报告：2025年上半年，公司实现营业收入31.10亿元，同比增长9.47%；归母净利润6.33亿元，同比减少12.88%；扣非归母净利润6.1...,买入,2025-09-13
国投证券-芯原股份-688521-新签订单再创历史新高，并购丰富IP储备-250913,"事件：
　　9月12日，公司发布关于新签订单的自愿性披露公告。2025年7月1日至2025年9月11日，公司新签订单12.05亿元，较去年第三季度全期大幅增长85.88%，新签...",买入-A（上调）,2025-09-13
太平洋证券-甘李药业-603087-国内外成果亮眼，创新管线大步推进-250911,事件：公司近期发布2025年半年度报告：2025年上半年，公司实现营业收入20.67亿元，同比增长57.18%；归母净利润6.04亿元，同比增长101.96%；扣非归母净利润4...,买入,2025-09-13
太平洋证券-立华股份-300761-生猪业务出栏量倍增，黄鸡业务迎来市场回暖-250910,事件：公司近日发布2025年中期业绩报告。2025年上半年，公司实现营收83.53亿元，同比+7.02%；归属于上市公司股东的净利润1.48亿元，同比-74.1%；扣非后归母净...,买入（上调）,2025-09-13
