分类,研报标题,摘要,作者,评级,页数,日期,分享者,来源页,抓取时间,类型,分享时间
投研资讯,开源证券-远航精密-833914-北交所首次覆盖报告：精密结构件毛利提升驱动盈利修复，铁镍集流体布局固态电池材料体系-250721,"2024归母净利润+113%、冲压件项目投产在即，首次覆盖给予“增持”评级
　　远航精密主要从事电池精密镍基导体材料的研发、生产和销售，专精特新“小巨人”企业。受益于镍价的基本...",诸海滨,增持（首次）,22,2025-07-24,守***,1,2025-07-24 08:06:13,,
投研资讯,财通证券-志特新材-300986-折旧节约促盈利，海外扩张助增长-250723,铝模板租赁领军者，经营拐点已至。公司是专业的建筑铝模系统综合服务商，铝模销售与租赁业务规模持续上升并贡献主要收入来源，2019-2024年该部分业务营收CAGR达13.40%。...,毕春晖,增持（首次）,34,2025-07-24,刘**举,1,2025-07-24 08:06:13,,
投研资讯,华西证券-米奥会展-300795-印度对中国重新开放旅游签证，有望夯实公司未来业绩-250723,"事件概述：
　　据印度驻华大使馆官方微博7月23日发布，自2025年7月24日起，中国公民可申请旅游签证到访印度。据第一财经，这是自2020年暂停后，印度时隔5年首次恢复向中国...",许光辉，徐晴,增持,5,2025-07-24,ga***i,1,2025-07-24 08:06:13,,
投研资讯,东吴证券-大金重工-002487-中标欧洲扩容订单，业绩确定性增强-250723,"事件：公司与某欧洲头部业主签订单桩供应扩容订单，采用DAP模式，难度等级高，TP-less工艺叠加超大直径、超大单重单桩，总价4.3亿人民币，预计26年交付，业绩确定性增强。
...",曾朵红，郭亚男，胡隽颖,买入,3,2025-07-23,李**婧,1,2025-07-24 08:06:13,,
投研资讯,东吴证券-厦钨新能-688778-2025年半年度业绩快报点评：Q2业绩略超预期，钴酸锂销量高增盈利亮眼-250723,"投资要点
　　公司发布25年半年度业绩快报，略超市场预期。25H1营业收入75.3亿元，同增18%，归母净利润3.1亿元，同增28%，扣非归母净利润2.9亿元，同增32%；25...",曾朵红，阮巧燕，岳斯瑶,买入,3,2025-07-23,xiao******926,1,2025-07-24 08:06:13,,
投研资讯,中原证券-宝丰能源-600989-公司点评报告：内蒙项目投产推动上半年增长，未来成长具有保障-250723,投资要点：公司公布2025年上半年业绩预告，预计上半年实现归属于上市公司股东的净利润为54.00亿元-59.00亿元，同比增加20.95亿元至25.95亿元，增幅63.39%至...,顾敏豪,增持,5,2025-07-23,clb8******1zz,1,2025-07-24 08:06:13,,
投研资讯,天风证券-宏工科技-301662-固态&非新能源拓展打开成长空间-250723,"主业系物料处理龙头，25年预计订单底部向上
　　公司当前收入中约80%由锂电行业贡献，公司的锂电池物料自动化处理产线及设备主要用于锂电池正、负极材料的生产过程以及锂电池生产过程...",孙潇雅，朱晔,增持（首次）,28,2025-07-23,现**融,1,2025-07-24 08:06:13,,
投研资讯,东莞证券-依依股份-001206-跟踪点评：我国宠物一次性卫生用品龙头，积极开拓市场-250723,"事件：公司近期股价表现相对较强。
　　点评：
　　公司系我国宠物一次性卫生用品龙头。公司成立于1990年，2021年成功在深交所上市。目前公司主营业务为一次性卫生护理用品及无纺...",魏红梅,增持,3,2025-07-23,123****35,1,2025-07-24 08:06:13,,
投研资讯,华福证券-绿能慧充-600212-充电桩业务基本盘日渐夯实，重载无人机业务未来可期-250723,"积极转型，新兴业务实现业绩突破。
　　公司在业务转型上展现出极强的前瞻性与战略决断力，果断剥离传统业务，布局新能源赛道，并于2024年切入低空经济赛道。公司已实现业务转型升级，...",戴永波，鲁星泽，徐丽华,买入（首次）,27,2025-07-23,ad***s,1,2025-07-24 08:06:13,,
投研资讯,群益证券-新易盛-300502-上半年净利润超出预期，海外800G光模块需求带动公司业绩增长-250723,"上半年净利润超出预期，海外800G光模块需求带动公司业绩增长
　　事件：
　　公司上半年预计实现归母净利润37亿-42亿元，同比增长327.68%-385.47%；预计实现扣非...",何利超,买进,3,2025-07-23,dov****23,1,2025-07-24 08:06:13,,
投研资讯,东莞证券-汉邦科技-688755-深度报告：国内色谱纯化装备领域的领先企业-250723,公司专注于色谱分离纯化产品领域。公司成立于1998年，是一家以色谱技术为核心的高新技术企业，自设立以来一直专注于为制药、生命科学等领域提供专业的分离纯化装备、耗材与应用技术服务...,谢雄雄,增持（首次）,17,2025-07-23,至**利,2,2025-07-24 08:06:15,,
投研资讯,华西证券-金海通-603061-国产测试分选设备硬核突围，三温分选机拉动成长-250721,"平移式分选设备稳中向好，产能充足
　　公司深耕分选机业务多年，市占率稳步提升。公司自成立以来，专注于半导体测试设备领域，凭借EXCEED系列等多款产品，性能与技术指标达到国际先...",单慧伟，贾国瑞,买入（首次）,21,2025-07-23,sav****ng,2,2025-07-24 08:06:15,,
投研资讯,国信证券-特变电工-600089-国家能源局发文开展煤矿产能核查，煤炭行业或迎来盈利修复-250723,"事项：
　　近日，国家能源司发布《关于组织开展煤矿生产情况核查促进煤炭供应平稳有序的通知》，《通知》指出：今年以来，全国煤炭供需形势总体宽松，价格持续下行，部分煤矿企业“以量补...",王蔚祺，王晓声，袁阳,优于大市,6,2025-07-23,sum****50,2,2025-07-24 08:06:15,,
投研资讯,国投证券-科大讯飞-002230-发布25H1业绩预告，AI能力持续升级-250723,"事件概述
　　1）公司近期发布2025年上半年业绩预告，预计2025年上半年营业收入、毛利较上年同期增长15%-20%，归母净利润较上年同期增长30%-50%，扣非净利润较上年...",赵阳，夏瀛韬,买入-A,6,2025-07-23,fan****ai,2,2025-07-24 08:06:15,,
投研资讯,民生证券-长城汽车-601633-系列点评二十五：2025H1经营稳定，新品周期开启-250722,事件概述:公司发布2025H1年度业绩快报：2025H1实现归母净利润为63.4亿元，同比-10.2%；2025H1扣非归母净利润为35.8亿元，同比-36.4%。2025Q2...,崔琰，乔木,推荐,4,2025-07-23,二**水,2,2025-07-24 08:06:15,,
投研资讯,浦银国际-扬杰科技-300373-预计2025年上半年净利润同比增长30%~50%-250722,"我们小幅调整扬杰科技2025年、2026年盈利预测，维持目标价人民币60.9元，潜在升幅16.4%，重申“买入”评级。
　　重申扬杰科技的“买入”评级：扬杰发布业绩预告，预计2...",沈岱，马智焱，黄佳琦,买入,7,2025-07-23,guo****uo,2,2025-07-24 08:06:15,,
投研资讯,中邮证券-远东股份-600869-看好海缆业务的持续拓展，电池业务有望加速减亏-250723,"投资要点
　　事件：2025年7月11日，公司发布2025年半年报业绩预告。
　　2025H1，预计公司实现归母净利润1.2~2亿元，同比+192.5%~+254.1%，扣非归...",杨帅波,增持,5,2025-07-23,shev******ko3,2,2025-07-24 08:06:15,,
投研资讯,东方证券-华致酒行-300755-动态跟踪：即时零售渠道大有可为，华致酒行具备天然优势-250723,"核心观点
　　白酒消费人群结构逐渐年轻化，即时零售渠道大有可为。公务员禁酒令下，商务宴席场景占比降低，亲友朋友聚会、深夜小酌、露营微醺等场景占比提升，也意味着消费者更注重白酒购...",叶书怀，姚晔，燕斯娴,买入,6,2025-07-23,LIG****AO,2,2025-07-24 08:06:15,,
投研资讯,开源证券-丽珠集团-000513-公司信息更新报告：IL~17双靶头对头数据优效，差异化创新持续推进-250723,"IL-17A/F头对头III期数据优效，差异化创新管线持续推进
　　公司发布公告，IL-17A/F银屑病适应症对照司库奇尤单抗达到III期主要终点。该III期临床试验以第12周...",余汝意,买入,4,2025-07-23,jo***y,2,2025-07-24 08:06:15,,
投研资讯,华西证券-长川科技-300604-中报业绩再超预期，看好全年利润弹性释放-250723,"事件概述
　　公司发布2025年半年度业绩公告。
　　CIS、存储测试机等新品放量，全年收入端保持高增
　　2025H1公司收入为21.67亿元，同比+41.80%，其中Q2收...",黄瑞连,增持,5,2025-07-23,vio****09,2,2025-07-24 08:06:15,,
投研资讯,开源证券-盖世食品-836826-北交所信息更新：双工厂产能释放+海珍味增长快，成立新加坡子公司加速国际布局-250722,"2025Q1：营收1.30亿元，同比+22%，归母净利润889万元，同比+18%
　　2024年公司实现营收5.34亿元，同比增长9.04%，归母净利润4107.57万元，同比...",诸海滨,增持,4,2025-07-23,zha****da,2,2025-07-24 08:06:15,,
投研资讯,开源证券-梓橦宫-832566-北交所信息更新：布普瑞巴林口服溶液中标集采，梓笙园心理医院正式营业-250722,"2024年营收4.16亿元，同比+2%；归母净利润8564万元，同比-16%
　　2024年，公司营收4.16亿元，同比增长1.87%，归母净利润8564.39万元，同比下滑1...",诸海滨,买入,4,2025-07-23,sta****tu,2,2025-07-24 08:06:15,,
投研资讯,中邮证券-江海股份-002484-功耗提升催生超容需求，AI领域成长可期-250723,"投资要点
　　积极布局三大电容器用关键材料的技术工艺，延伸铝电解电容器产业链。公司积极布局三大电容器用关键材料的技术工艺研究攻关和产业化，延伸了铝电解电容器产业链，开发出国内高...",吴文吉,买入（首次）,5,2025-07-23,tig****ng,2,2025-07-24 08:06:15,,
投研资讯,东吴证券-飞龙股份-002536-2025年半年报点评：25H1业绩符合预期，主业盈利能力显著上行-250722,"投资要点
　　事件：公司发布2025年半年报，2025H1公司营收达21.62亿元，同比-8.7%，25H1公司归母净利润达2.10亿元，同比+14.5%。从盈利能力看，公司2...",黄细里，郭雨蒙,买入,3,2025-07-23,zj***j,2,2025-07-24 08:06:15,,
投研资讯,东方证券-海南华铁-603300-RWA破局，踏上资产数字化新征程-250722,"核心观点
　　 RWA成为数字金融核心发展方向。伴随着香港《稳定币条例》的通过和特区政府《数字资产发展政策宣言2.0》（以下称“宣言”）的发布，香港打造国际数字资产之都的战略蓝...",浦俊懿，陈超，宋鑫宇,买入,5,2025-07-22,her****ow,2,2025-07-24 08:06:15,,
投研资讯,开源证券-长城汽车-601633-公司信息更新报告：Q2业绩创历史新高，新车周期强势开启增长可期-250722,"Q2业绩同环比高增，创历史最佳级业绩表现
　　公司发布2025年中期业绩快报，上半年实现营收923.67亿元，同比+1.0%；归母净利63.37亿元，同比-10.2%。单Q2实...",赵旭杨,买入,4,2025-07-22,wh***5,2,2025-07-24 08:06:15,,
投研资讯,国信证券-科达利-002850-二季度业绩稳步增长，机器人业务加速布局-250722,事件：公司发布业绩预告，2025年上半年公司实现归母净利润7.5-8.2亿元，同比+16%-27%，对应Q2实现归母净利润3.63-4.33亿元，同比+7%-28%，环比-6%...,王蔚祺，徐文辉,优于大市,5,2025-07-22,weic******008,2,2025-07-24 08:06:15,,
投研资讯,光大证券-视源股份-002841-跟踪报告之十三：收入持续增长，长期成长动力充足-250722,专注于液晶显示主控板卡业务。公司向全球客户提供液晶显示主控板卡相关核心部件及定制化解决方案，连续多年稳居全球液晶电视主控板卡市场领先地位。根据公司年报援引奥维云网的统计，全球液...,刘凯，林仕霄,买入,3,2025-07-22,qz***y,2,2025-07-24 08:06:15,,
投研资讯,开源证券-嘉必优-688089-公司信息更新报告：预计单季度利润再创新高，下半年依然乐观-250722,"2025H1业绩预告超预期，2025Q2净利润高增
　　公司预计2025H1收入3.07亿元，同比增17.6%；扣非前后归母净利润1.07亿、0.93亿元，同比增57.6%、7...",张宇光，方勇,买入,4,2025-07-22,1370******613,2,2025-07-24 08:06:15,,
投研资讯,东方证券-妙可蓝多-600882-深度报告：原制奶酪或成为妙可蓝多新增长极-250721,"核心观点
　　原制奶酪有望实现国产替代、行业渗透率提升，妙可蓝多为核心受益者。市场可能尚未重视原制奶酪对妙可蓝多的潜在业绩贡献，主要因1、对国产替代逻辑存疑，不清楚背后核心驱动...",叶书怀，姚晔，燕斯娴,买入,16,2025-07-22,to***3,2,2025-07-24 08:06:15,,
投研资讯,东方证券-立高食品-300973-拓展暑期冰品市场，发力餐饮和商超渠道-250722,"核心观点
　　暑期冰淇淋新品上市，有望显著推动冰品业务增长。7月15日公司公众号公布推出麻薯冰淇淋、方形冰淇淋蛋糕、冰淇淋蛋糕三款新品，解决下游烘培店暑期冷清的痛点，打造夏季引...",谢宁铃,增持,5,2025-07-22,天**上,3,2025-07-24 08:06:17,,
投研资讯,东吴证券-瑞鹄模具-002997-2025年半年报点评：25H1营收&利润共振上行，装备业务贡献增量-250722,"投资要点
　　事件：公司发布2025年半年报，2025H1公司营收达16.62亿元，同比+48.30%，25H1公司归母净利润达2.27亿元，同比+40.33%。25H1公司经...",黄细里，郭雨蒙,买入,3,2025-07-22,我的***空,3,2025-07-24 08:06:17,,
投研资讯,东吴证券-中国汽研-601965-智能网联强检落地将至，看好汽车检测行业空间扩容与格局重塑-250722,技术服务为核，智能网联驱动营收增长。中国汽研是国内领先的汽车技术研究与服务平台，是国内六家全牌照汽车检测机构之一，市场份额领先。2024年，公司实现营业收入46.97亿元，同比...,黄细里,买入,30,2025-07-22,fan****ng,3,2025-07-24 08:06:17,,
投研资讯,开源证券-矽电股份-301629-中小盘次新股说：国内领先的探针台设备企业-250722,"境内领先的探针台设备制造企业，持续受益于国产替代
　　矽电股份是国内领先的探针测试技术系列设备制造企业，专注于半导体探针测试技术领域。凭借国内领先的技术水平和优质的客户服务，已...",周佳,,15,2025-07-22,112****67,3,2025-07-24 08:06:17,,
投研资讯,华西证券-国电南瑞-600406-电网投资景气明确，二次龙头乘势而起-250722,"智能电网龙头企业，电力系统全环节深入布局
　　公司是国内智能电网龙头企业，业务范围涵盖源、网、荷、储、数等新型电力系统全环节，目前重点布局智能电网、数能融合、能源低碳、工业互联...",杨睿，李唯嘉,增持（首次）,12,2025-07-22,ti***e,3,2025-07-24 08:06:17,,
投研资讯,西南证券-海通发展-603162-运价承压利润下滑，静待旺季释放弹性-250722,事件：公司发布2025半年度报告，2025年上半年，在全球经济多重承压的背景下，干散货航运市场运价中枢显著下移，公司持续扩充自营运力规模，综合影响下公司实现营收18亿元，同比增...,胡光怿，杨蕊,,5,2025-07-22,zaq****ww,3,2025-07-24 08:06:17,,
投研资讯,国投证券-瑞纳智能-301129-中央城市工作会议召开，利好公司核心业务智慧供暖-250722,"事件概述
　　近日，中央城市工作会议在北京举行，这是近十年来党中央召开的最高规格的城市工作会议。中共中央总书记、国家主席、中央军委主席习近平出席会议并发表重要讲话。会议部署了城...",赵阳，杨楠,买入-A,5,2025-07-22,嘉陵***星,3,2025-07-24 08:06:17,,
投研资讯,国投证券-深桑达A-000032-中国电子云筑牢智算基石，赋能行业AI数智化落地-250722,"事件概述
　　1)近日，深桑达所属公司中国电子云与沐曦集成电路(上海)股份有限公司在上海签署战略合作协议，双方将在垂类大模型训练/推理中心、行业专属云等关键应用场景中共创共建，...",赵阳，杨楠,买入-A,5,2025-07-22,ben****wq,3,2025-07-24 08:06:17,,
投研资讯,中原证券-亚钾国际-000893-公司点评报告：产销增长与钾肥景气提升推动，上半年业绩大幅增长-250722,事件：公司公布2025年半年度业绩预告，预计2025年上半年实现归属于上市公司股东的净利润7.3-9.3亿元，同比增长170-244%，扣非后的净利润7.3-9.3亿元，同比增...,顾敏豪,增持,5,2025-07-22,loo****an,3,2025-07-24 08:06:17,,
投研资讯,光大证券-海尔智家-600690-动态跟踪报告：欧洲空调份额数一数二，长期受益全欧气候变暖-250722,事件：7月1日欧洲中期天气预报中心发布报告，表示欧洲大部分地区正经历大范围的高温天气，今年6月或成为欧洲有记录以来最热6月之一，气候变化让热浪发生得更频繁、更强烈，影响范围也更...,洪吉然,买入,4,2025-07-22,wuxi******301,3,2025-07-24 08:06:17,,
投研资讯,国投证券-神州数码-000034-自有品牌产品取得突破，AI赋能业务出海持续拓展-250722,"事件概述
　　1)7月中旬，神州数码自有品牌产品——神州鲲泰首台鲲鹏技术路线商用电脑正式下线，标志着安徽省首条鲲鹏技术路线商用电脑产线实现量产。
　　2）近日，《2025数字经...",赵阳，杨楠,买入-A,5,2025-07-22,w**u,3,2025-07-24 08:06:17,,
投研资讯,东莞证券-永辉超市-601933-深度报告：轻装上阵，永辉焕新出发-250722,国内超市龙头。公司是国内连锁超市龙头之一，在本土超市中具备领先地位。公司自2001年成立以来快速扩张，根据中国连锁经营协会报告，永辉超市2023年销售规模达855.5亿元，按销...,邓升亮,增持（首次）,23,2025-07-22,964****48,3,2025-07-24 08:06:17,,
投研资讯,东海证券-广信股份-603599-公司深度报告：农药行业周期底部蓄力，依托光气延链开拓新空间-250722,"投资要点：
　　优化光气农药一体化产业链，拓展产业新方向：广信股份是国内较大的以光气为原料的农药原药及农药中间体生产企业，布局有光气产业链、氯苯产业链以及上游配套产能，形成了原...",张晶磊，谢建斌,买入（首次）,28,2025-07-22,shiy******o11,3,2025-07-24 08:06:17,,
投研资讯,民生证券-瑞鹄模具-002997-系列点评十：25Q2业绩超预期，机器人业务稳步推进-250722,事件概述：公司披露2025年半年度报告，2025H1营收16.62亿元，同比+48.30%；归母净利润2.27亿元，同比+40.33%；扣非归母净利2.17亿元，同比+41.7...,崔琰，杜丰帆,推荐,3,2025-07-22,夏花***a,3,2025-07-24 08:06:17,,
投研资讯,国信证券-协鑫能科-002015-主权财富基金欲加码中国，新能源RWA资产前景光明-250722,事件：Wind报道美国资产管理巨头景顺（Invesco）近期发布的2025全球主权资产管理研究报告，报告显示机构对稳定币的兴趣也日益浓厚，近50%的基金表示将会投资稳定币等数字...,王蔚祺，李恒源，徐文辉,,5,2025-07-22,mmm****m8,3,2025-07-24 08:06:17,,
投研资讯,西南证券-渤海租赁-000415-全球第二大飞机租赁商，充分受益于飞机供给短缺-250718,事件：公司发布2025年半年度业绩预告。1-6月公司实现归属于上市公司股东的净利润亏损18亿元-24亿元，扣除非经常性损益后的净利润亏损21亿元-27亿元，基本每股收益亏损0....,胡光怿,买入（首次）,14,2025-07-22,don****14,3,2025-07-24 08:06:17,,
投研资讯,天风证券-万达电影-002739-万达电影发布2025年中期业绩预告，归母净利润大幅增长-250722,事件：7月15日，万达电影发布2025年半年度业绩预告，25H1预计归属于上市公司股东的净利润为5.0亿元至5.6亿元，同比增长340.96%至393.87%。25H1公司经营...,孔蓉，曹睿,买入,3,2025-07-22,他**懂,3,2025-07-24 08:06:17,,
投研资讯,华福证券-齐心集团-002301-多元业务，万物齐心-250722,齐心集团：国内办公集采领军企业。公司成立以来，逐步从文具制造向综合办公解决方案提供商转型，始终专注于为中大型政企客户提供办公物资数字化集采服务，是最早进入B2B大客户数字化集采...,李宏鹏，汪浚哲,持有（首次）,16,2025-07-22,l0***0,3,2025-07-24 08:06:17,,
投研资讯,海通国际-科远智慧-002380-利润端开花结果，构筑全链路研发体系-250717,"投资要点：
　　投资建议：维持“优于大市”评级，目标价31.66元。我们预计公司2025-2027年EPS分别为1.27/ 1.73/ 2.06元（25-26年原预测为1.48...",Lin Yang，Liang Song,优于大市,11,2025-07-22,cic****15,3,2025-07-24 08:06:17,,
投研资讯,光大证券-常熟银行-601128-2025年半年度业绩快报点评：营收盈利韧性高，风险抵补能力强-250722,"事件：
　　7月21日，常熟银行发布2025年半年度业绩快报，上半年实现营业收入60.6亿元，同比增长10.1%，归母净利润19.7亿元，同比增长13.5%。加权平均净资产收益...",王一峰，赵晨阳,买入,5,2025-07-22,hj***7,3,2025-07-24 08:06:17,,
投研资讯,国信证券-常熟银行-601128-2025年半年度业绩快报点评：规模降速夯实发展根基，业绩韧性较强-250722,"核心观点
　　业绩韧性较强，维持较好增长。公司披露2025年半年度业绩快报，2025年上半年实现营收60.6亿元，同比增长10.1%（2025Q1，10.0%），归母净利润19...",王剑，田维韦,优于大市,4,2025-07-22,loo****er,4,2025-07-24 08:06:19,,
投研资讯,中航证券-德福科技-301511-锂电+PCB铜箔百舸争流，高端突围奋楫者先-250717,"报告摘要
　　◆电子电路铜箔+锂电铜箔合力，跻身内资铜箔第一梯队。
　　公司诞生于1985年,前身为九江电子材料厂，深耕电解铜箔行业40载。2018年，公司把握新能源行业风口，...",刘一楠，曾帅，刘牧野,买入（首次）,5,2025-07-22,con****rd,4,2025-07-24 08:06:19,,
投研资讯,开源证券-石头科技-688169-公司深度报告：扫地机&洗地机收入持续超市场预期，2025Q3起盈利能力有望改善-250721,"2025全年收入或超市场预期，2025Q3盈利能力预计改善，维持“买入”评级
　　凭借高效运营下的产品力、渠道力以及成本费用管控能力，公司扫地机品类份额实现全球第一。当前海内外...",吕明,买入,28,2025-07-22,qwe****xc,4,2025-07-24 08:06:19,,
投研资讯,东兴证券-美格智能-002881-通信模组+解决方案双轮驱动，智能座舱模组建立先发优势-250722,美格智能坚持模组和解决方案两条腿走路的产品策略。美格智能自2007年成立以来，历经“传统精密组件业务—拓展4G技术行业应用—无线通信模组+物联网解决方案”三大阶段。第一阶段（2...,石伟晶,推荐（首次）,16,2025-07-22,11***3,4,2025-07-24 08:06:19,,
投研资讯,开源证券-美登科技-838227-北交所信息更新：全域电商SaaS领先企业，多平台产品矩阵深化+AI驱动-250721,"2025Q1营收3725万元，同比+7%；归母净利润1107万元，同比+7%
　　2024年公司实现营收1.48亿元，同比增长29.23%，归母净利润4178.20万元，同比下...",诸海滨,增持,4,2025-07-22,pt***4,4,2025-07-24 08:06:19,,
投研资讯,东兴证券-宁波高发-603788-拟设立海外子公司，积极拓展国际市场-250722,"近日，公司发布《关于拟设立全资子公司并投资境外建设生产基地的公告》，公告中提到公司拟设立海南全资子公司或直接通过新加坡公司，投资建设摩洛哥生产基地，该项目计划投资总额不超过2,...",李金锦，吴征洋,推荐,6,2025-07-22,Har****an,4,2025-07-24 08:06:19,,
投研资讯,东吴证券-科达利-002850-2025年中报预告点评：25Q2收入稳定增长，经营性利润率基本稳定-250721,"投资要点
　　25Q2利润率受补交增值税影响略降，基本符合预期。公司预告25H1归母净利润7.5-8.2亿元，同比+16%~27%；扣非净利润7.05-7.75亿元，同比+12...",曾朵红，阮巧燕，岳斯瑶,买入,3,2025-07-22,uu***a,4,2025-07-24 08:06:19,,
投研资讯,东吴证券-博瑞医药-688166-定增修订点评：锁定期延长至48个月，大股东定增彰显信心-250721,"投资要点
　　事件：7月19日，公司公告《2024年度向特定对象发行A股股票预案（二次修订稿）》（下简称“修订稿”），本次修订稿无太大变化，依然由董事长袁建栋先生全额现金认购，...",朱国广,买入,3,2025-07-22,香***,4,2025-07-24 08:06:19,,
投研资讯,天风证券-东鹏饮料-605499-25H1收入维持较高增速，费投影响利润增速-250721,公司发布2025年半年度业绩预增公告，预计25H1年实现收入106.3-108.4亿元，同增35.01%-37.68%（中枢为36.35%）；归母净利润23.1~24.5亿元...,张潇倩,买入,3,2025-07-21,王**富,4,2025-07-24 08:06:19,,
投研资讯,环球富盛-润贝航科-001316-航空器材解决方案综合服务商，挖掘新兴领域增长潜力-250721,公司是航空器材解决方案综合服务商。公司是集研发、生产及销售于一体的航空器材解决方案综合服务商，坚持“分销+自研”双轮驱动战略。公司积极响应航材国产化战略，上市以来持续加大对航材...,庄怀超,,4,2025-07-21,hnb****uo,4,2025-07-24 08:06:19,,
投研资讯,华鑫证券-中际旭创-300308-公司事件点评报告：毛利率逐季度提升，进一步扩产海外产能-250721,"事件
　　中际旭创发布2025年半年度业绩预告：预计2025年1-6月归属于上市公司股东的净利润为36亿元-44亿元，同比增长52.64%-86.57%；归属于上市公司股东的扣...",吕卓阳,买入（上调）,5,2025-07-21,bigf******zhz,4,2025-07-24 08:06:19,,
投研资讯,天风证券-鲁泰A-000726-非经常性损益带动上半年业绩高增-250721,"公司发布25H1业绩预告
　　25H1归母净利3.3-3.7亿，同增95%-118%；扣非归母净利润2.3-2.5亿，同减15%-5%。
　　25Q2归母净利1.8-2.2亿，...",孙海洋,买入,3,2025-07-21,do***m,4,2025-07-24 08:06:19,,
投研资讯,华安证券-新凤鸣-603225-拟投资利夫生物，卡位生物基聚酯产业链-250721,"事件描述
　　事件：7月17日，新凤鸣发布对外投资公告，拟以人民币10,000万元增资合肥利夫生物科技有限公司（简称“利夫生物”），增资后将持有其7.0175%股权。投资资金为...",王强峰，潘宁馨,买入,4,2025-07-21,胡杨***3,4,2025-07-24 08:06:19,,
投研资讯,国信证券-生益科技-600183-覆铜板龙头，高频高速产品跻身全球一流-250721,2Q25业绩预告超预期，订单饱满，NV高速板材放量带动产品结构改善。公司发布业绩预告，预计2Q25实现8.36-8.86亿元利润，中值8.61亿元(YoY+59.44%，QoQ...,胡剑，胡慧，叶子,优于大市（首次）,21,2025-07-21,mxj****22,4,2025-07-24 08:06:19,,
