分类,研报标题,摘要,作者,评级,页数,日期,分享者,来源页,抓取时间,类型,分享时间
投研资讯,山西证券-捷昌驱动-603583-国产线性驱动领军企业，进军机器人打开成长空间-250718,"投资要点：
　　深耕线性驱动领域二十余年，行业龙头地位稳固。公司成立于2000年，深耕线性驱动领域二十余年，具备丰富的行业技术沉淀。公司产品主要应用于智能家居、智慧办公、医疗康...",潘宁河，姚健，林挺,增持-A（首次）,43,2025-07-18,梦**红,3,2025-07-21 02:46:25,,
投研资讯,开源证券-柏星龙-833075-北交所信息更新：积极参展拓展包装业务，聚焦潮玩探索C端文创-250717,"2024营收5.92亿元，同比+10%，归母净利润4123万元同比-11%
　　公司2024年公司实现营业收入5.92亿元，同比增长10.21%，归母净利润4123.22万元，...",诸海滨,增持,4,2025-07-18,imu****hy,3,2025-07-21 02:46:25,,
投研资讯,中邮证券-新乳业-002946-低温战略引领，盈利能力不断提升-250718,"投资要点
　　行业端：根据欧睿口径，受到整体消费需求不景气的影响，2022-2024年我国牛奶+酸奶行业规模逐年下滑，行业整体阶段性承压。进一步拆分来看，相较常温品类，低温乳制...",蔡雪昱，张子健,买入,38,2025-07-18,bof****iu,3,2025-07-21 02:46:25,,
投研资讯,光大证券-杭州银行-600926-2025年半年度业绩快报点评：营收增速环比改善，不良率保持稳定-250717,"事件：
　　7月17日，杭州银行发布2025年半年度业绩快报，上半年实现营业收入200.9亿元，同比增长3.9%，归母净利润116.6亿元，同比增长16.7%。加权平均净资产收...",王一峰，董文欣,买入,5,2025-07-18,HRL****5A,3,2025-07-21 02:46:25,,
投研资讯,华西证券-新时达-002527-老牌控制企业携手海尔，具身智能助力腾飞-250716,"事件概述
　　公司公告《关于股东协议转让股份完成过户暨公司控股股东、实际控制人发生变更的公告》，2025年6月，公司原实控人纪德法、刘丽萍、纪翌与海尔卡奥斯工业智能签署协议转让...",黄瑞连，石城,增持（首次）,7,2025-07-18,xuxi******ang,4,2025-07-21 02:46:26,,
投研资讯,民生证券-菲沃泰-688371-深度报告：国产纳米薄膜龙头，多元布局拓成长空间-250718,菲沃泰：定制化纳米薄膜产品龙头，纳米薄膜产品+设备全领域突破。作为国内纳米镀膜领域的龙头企业，公司紧跟行业需求变化，在薄膜产品、设备研发、工艺验证等都多个领域实现突破，逐步成为...,吕伟，赵奕豪,推荐（首次）,27,2025-07-17,abe****90,4,2025-07-21 02:46:26,,
投研资讯,华鑫证券-福莱新材-605488-公司事件点评报告：二代产品携手兆威，股权激励绑定核心研发团队-250717,"事件
　　2025年6月5日，福莱新材举办第二代电子皮肤产品新品发布会。
　　2025年7月5日，兆威机电召开“灵巧新境界”发布会，重磅推出ZWHAND新一代灵巧手。福莱新材作...",张伟保,买入,5,2025-07-17,xd***8,4,2025-07-21 02:46:26,,
投研资讯,国信证券-中国海油-600938-公司稳步推进国内油气增储上产，圭亚那原油产量再创新高-250717,"事项：
　　根据中国海油官网报道，2025年7月16日，公司宣布在南海深层首获变质岩潜山勘探领域重大突破。
　　国信化工观点：
　　1）涠洲10-5南油气田获得变质岩潜山勘探领...",杨林，薛聪，董丙旭,优于大市,6,2025-07-17,sar****ma,4,2025-07-21 02:46:26,,
投研资讯,东吴证券-金龙汽车-600686-2025H1业绩预告点评：25Q2盈利中枢继续抬升，降本增效效果显现-250717,"投资要点
　　公司公告：公司发布2025H1业绩预告，业绩符合我们预期。归母净利润层面，25H1预计1.16亿元，25Q2预计0.69亿元，25Q2同环比+42%/+48%。扣...",黄细里,买入,3,2025-07-17,101****se,4,2025-07-21 02:46:26,,
投研资讯,东兴证券-莲花控股-600186-调味品龙头跨界智算，双轮驱动开启增长新纪元-250717,公司是老牌的味精龙头企业，打造算力第二增长曲线。莲花控股股份有限公司是一家专注于调味品和健康食品研发、生产和销售为一体的上市企业。公司主要从事调味品的生产销售、小麦加工、面粉生...,刘航,推荐（首次）,40,2025-07-17,XIA****72,4,2025-07-21 02:46:26,,
投研资讯,中邮证券-紫金矿业-601899-金铜量价齐升，Q2业绩表现亮眼-250717,"公司发布25H1业绩预告，Q2预计归母净利润130亿元
　　经财务部门初步测算，公司预计2025年半年度实现归属于上市公司股东的净利润约232亿元，与上年同期151亿元相比，将...",李帅华,买入,5,2025-07-17,hek****a3,4,2025-07-21 02:46:26,,
投研资讯,华安证券-双林股份-300100-25Q2扣非净利润表现亮眼，创新产品持续推进-250716,事件：公司发布2025年半年度业绩预告，预计2025年上半年实现归属于上市公司股东的净利润2.51亿元至3.10亿元、同比+1%至+25%，扣除非经常性损益后的净利润2.28亿...,张志邦，刘千琳，陈佳敏,买入,3,2025-07-17,dbz****19,4,2025-07-21 02:46:26,,
投研资讯,群益证券-步科股份-688160-深耕自动化产业，积极布局人形机器人关节电机 -250717,"结论与建议：
　　公司深耕工业自动化领域，以机器人零部件为核心业务，并深入医疗影像设备、新能源制造、物流包装等行业，形成“1+N”的战略行业布局。当前人形机器人量产在即，而公司...",赵旭东,买进（首次）,4,2025-07-17,582****31,4,2025-07-21 02:46:26,,
投研资讯,天风证券-招商港口-001872-布局新兴市场，量价有望上行-250717,"投资并购驱动增长
　　2018-2024年，招商港口的营业收入、归母净利润及扣非净利润高增长，CAGR达9%、27%及41%，主要是投资并购驱动。2010年前，招商港口重点建设...",陈金海,增持（首次）,25,2025-07-17,hm***j,4,2025-07-21 02:46:26,,
投研资讯,长城证券-丸美生物-603983-多品牌布局日趋完善，大单品战略持续发力-250717,以皮肤科学和生物科学为基础，品牌矩阵布局完善。公司主要以皮肤科学和生物科学研究为基础，从事各类化妆品的研发、设计、生产、销售及服务，旗下主要品牌有“丸美”、“恋火”、“春纪”，...,黄淑妍,增持（首次）,4,2025-07-17,古**乾,4,2025-07-21 02:46:26,,
投研资讯,天风证券-华谊集团-600623-上海国资化工平台，收购三爱富股权扩大版图-250717,上海华谊集团股份有限公司是一家大型国有控股上市公司，主要从事能源化工、绿色轮胎、先进材料、精细化工和化工服务五大核心业务，并已基本形成“制造+服务”双核驱动的业务发展模式，及上...,郭建奇，邢颜凝，唐婕,买入（首次）,30,2025-07-17,有**盖,4,2025-07-21 02:46:26,,
投研资讯,东吴证券-开勒股份-301070-HVLS风扇领军企业，AI+打造第二成长曲线-250717,HVLS风扇行业领军企业。公司是中国HVLS（大空间高效通风）风扇行业领军企业，2021年上市后公司战略转型AI+等新质生产力方向。公司目前主业包括HVLS风扇、锂电池应用、人...,王紫敬,买入（首次）,17,2025-07-17,ABB****77,4,2025-07-21 02:46:26,,
