研报标题,摘要,评级,分享时间
华金证券-马可波罗-001386-新股覆盖研究-250926,"投资要点
　　下周二（9月30日）有一家主板上市公司“马可波罗”询价。
　　马可波罗（001386）：公司专注于建筑陶瓷的研发、生产和销售，主要拥有“马可波罗瓷砖”、“唯美L&...",,2025-09-27
华金证券-海博思创-688411-营收稳健增长，储能发展动能充足-250926,事件：公司发布2025年半年报，25H1实现营业收入45.22亿元，同比+22.66%；实现归母净利润3.16亿元，同比+12.05%；实现扣非归母净利润2.60亿元，同比-8...,增持（首次）,2025-09-27
财通证券-蓝黛科技-002765-新能源产品快速放量，机器人业务顺利推进-250927,"核心观点
　　公司是重庆本土汽零厂商，主营动力传动和触控显示两大业务：1996年公司前身蓝黛实业成立于重庆，后经多次业务拓展并逐步更名为蓝黛科技。公司主营业务包括动力传动和触控...",买入（首次）,2025-09-27
华源证券-芒果超媒-300413-广电新政驱动产业回暖，《声鸣远扬2025》启动-250927,事件。9月8日，歌唱人才选拔类节目《声鸣远扬2025》全球启动发布会在北京举行。该节目由湖南卫视芒果TV联合多家头部省级卫视与网络平台倾力打造，是行业内较为少见的多方合作综艺制...,买入（首次）,2025-09-27
华安证券-瑞迈特-301367-业绩符合预期，收入结构持续改善-250926,"事件：
　　公司发布2025年半年报，2025年上半年，公司实现营业收入5.44亿元，同比增长42.30%；实现归属于母公司所有者的净利润1.31亿元，同比增长42.19%；归...",买入,2025-09-27
东方证券-珀莱雅-603605-研发夯实+投资加快，看好公司未来的发展空间-250927,"核心观点
　　基础研究持续推进并获得行业高度肯定，为中长期可持续发展奠定扎实基础。近日享有“化妆品科技界奥林匹克”美誉的第35届IFSCC2025国际化妆品科学大会在法国戛纳举...",买入,2025-09-27
东方证券-长安汽车-000625-中报点评：全球布局稳步推进，新长安将促进经营效率提升-250927,"核心观点
　　销售费用率提升等导致公司2季度盈利环比下降。上半年营业收入726.91亿元，同比下降5.3%；归母净利润22.91亿元，同比下降19.1%；扣非归母净利润14.7...",买入,2025-09-27
开源证券-华洋赛车-834058-北交所公司深度报告：品牌文化为核加速驶入海外，布局能源摩托车创新突围全球赛道-250926,"公司概览：自主创新驱动成长，华洋赛车加速出海新征程
　　华洋赛车作为拥有20年自主研发生产经验的专业动力运动装备制造商，已建立起以两轮越野摩托车和全地形车为核心的产品体系，形成...",增持,2025-09-26
东海证券-杰克科技-603337-公司简评报告：AI赋能缝制设备，新品牌艾图亮相-250926,"投资要点
　　“小单快反”趋势下，服装制造行业更加需要数字化管理和智能化设备。对于服装制造行业，经营的关键，一方面在于快速应对需求变化，一方面在于保障库存安全。近年国内外电商的...",买入（首次）,2025-09-26
华源证券-中兴通讯-000063-乘AI之风，算力、终端业务有望开启新一轮增长-250926,全球领先的综合信息与通信技术解决方案提供商。公司深耕ICT行业40年，拥有ICT行业完整的、端到端的产品和解决方案，集设计、开发、生产、销售、服务于一体，聚焦运营商网络、政企业...,买入（首次）,2025-09-26
华源证券-富创精密-688409-半导体设备零部件领军者，平台化构筑全链路优势-250926,"投资要点：
　　专注半导体精密零部件制造，产品矩阵持续完善。公司于2008年成立，是国内半导体设备精密零部件的领军企业，专注于金属材料零部件精密制造技术。公司产品主要为半导体设...",增持（首次）,2025-09-26
国投证券-东方精工-002611-联手乐聚进军机器人领域，在手订单充沛业绩稳增可期-250926,"事件：2025年9月19日，东方精工与乐聚智能合资设立的东方元启智能机器人（广东）有限公司正式成立，注册资本1亿元，业务涵盖服务消费机器人制造、智能家庭消费设备制造等领域。
　...",买入-A,2025-09-26
中原证券-立高食品-300973-2025年中报点评：烘焙市场表现良好，原料需求高增-250926,"投资要点：
　　公司发布2025年中期报告：2025年上半年，公司实现营收20.7亿元，同比增长16.2%；实现归母扣非净利润1.67亿元，同比增长33.28%。
　　烘焙主业...",增持（首次）,2025-09-26
东方证券-容知日新-688768-渠道改革顺利，公司成长可期-250926,事件：公司发布2025年半年报，公司实现营业收入2.56亿（+16.6%），归母净利0.14亿（+2063%）；扣非净利0.13亿（+3091%）。其中2025Q2实现收入1....,买入,2025-09-26
开源证券-浙江仙通-603239-公司信息更新报告：与浩海星空达成战略合作，开启机器人业务新篇章-250926,"入股“浩海星空”10%并成立合资公司“浩海仙通”，战略切入机器人领域
　　公司发布公告，拟以4000万元对浩海星空进行增资，投资完成后将持有浩海星空10%的股份。同时，双方将共...",买入,2025-09-26
国信证券-光峰科技-688007-发布AR显示光机和水下蓝光激光雷达，打开新赛道空间-250926,"事项：
　　公司在深圳光博会上推出多款基于激光核心技术的新品：（1）用于AR眼镜的激光+LCOS路线的AR显示光机（单绿色的一拖二双眼AR显示光机蜻蜓G1和全彩单眼AR显示光机...",优于大市,2025-09-26
光大证券-石化油服-600871-公告点评：签署道达尔3.59亿美元EPSCC合同，与国际能源巨头合作深化-250926,事件：公司发布《关于子公司签订项目合同的公告》，全资子公司中国石化集团国际石油工程有限公司与道达尔能源拉塔维项目公司就伊拉克拉塔维油区二期井场及井间管线项目（NWP项目）正式签...,增持,2025-09-26
中邮证券-大连重工-002204-业绩稳健增长，经营质量持续向好-250926,"投资要点
　　事件：公司发布2025年半年报。
　　上半年营收利润双双保持正增长。2025H1，公司实现营收74.53元，同比+6.38%，港口和散料机械行业、风电行业市场形势...",增持（首次）,2025-09-26
东兴证券-汉钟精机-002158-业绩短期承压，有望迎来拐点-250926,"事件：9月22日英伟达和OpenAI宣布达成合作，包括建设庞大数据中心计划，以及英伟达对OpenAI最高1000亿美元（约合7115亿元人民币）的投资。
　　磁悬浮压缩机渗透率...",强烈推荐,2025-09-26
华源证券-珂玛科技-301611-先进陶瓷零部件领先者，半导体业务未来可期-250926,深耕先进陶瓷和表面处理业务，先进陶瓷零部件持续成长。珂玛科技是中国第一家拥有自主知识产权，从高精密陶瓷部件设计制造到清洗维护的综合性解决方案提供商。公司主营业务包括先进陶瓷材料...,增持（首次）,2025-09-26
中邮证券-聚辰股份-688123-VPD驱动新增长-250926,"投资要点
　　SSD接口升级驱动VPD芯片的需求与技术迭代。SSD接口技术经历了从PATA、SATA到PCIe和NVMe的演变，早期的SATA接口提供了足够的速度，以满足机械硬...",买入,2025-09-26
华鑫证券-通富微电-002156-公司事件点评报告：乘AMD与AI东风，先进封装驱动高增长-250926,"事件
　　公司发布2025年半年报：2025年上半年公司实现营业收入130.38亿元，同比增长17.67%；实现归母净利润4.12亿元，同比增长27.72%；实现扣非归母净利润...",买入,2025-09-26
天风证券-乐歌股份-300729-海外仓业务保持高速增长-250926,"公司发布半年报
　　25Q2公司实现营收16亿，同比+23%，归母净利0.8亿，同比-4%，扣非归母0.5亿，同比-20%；
　　25H1公司实现营收31.4亿，同比+30%，...",买入,2025-09-26
国投证券-西麦食品-002956-深耕燕麦核心赛道，健康消费红利下迎增长新周期-250926,"西麦食品：燕麦行业标杆品牌
　　西麦食品公司于1994年创立，专注于以燕麦为代表的健康谷物食品的研发、生产、销售，并于2019年成功登陆深交所，成为“燕麦第一股”。公司治理上，...",买入-A（首次）,2025-09-26
华安证券-华菱钢铁-000932-品类结构优化，盈利能力修复-250926,"主要观点：
　　华菱钢铁发布2025年半年报
　　华菱钢铁2025年上半年实现营收630.92亿元，同比-16.93%；实现归母净利润17.48亿元，同比+31.31%。单Q2...",买入,2025-09-26
开源证券-焦作万方-000612-公司首次覆盖报告：锦江集团入主，助力公司实现一体化腾飞-250925,"锦江集团入主，助力公司实现一体化腾飞
　　焦作万方扎根焦作，拥有42万吨合规电解铝产能指标，其中35万吨产能在焦作市运行，另外7万吨产能于2024年10月出租给宁夏宁创，收取指...",买入（首次）,2025-09-26
太平洋证券-百合股份-603102-客户结构变化影响盈利表现，外延并购高成长标的-250923,事件：近期公司发布2025年半年报，2025H1公司实现收入4.20亿元，同比+2.06%，实现归母净利润0.72亿元，同比-13.37%。其中2025Q2实现收入2.13亿元...,买入（首次）,2025-09-26
东吴证券-当升科技-300073-三元构筑盈利基石，固态材料实现关键卡位-250926,事件：当升科技在投资者关系活动中介绍了公司在固态锂电正极材料、富锂锰基材料、固态电解质、三元材料、钴酸锂产品、磷酸（锰）铁锂业务以及国际市场开发等方面的进展。其中，公司固态锂电...,买入,2025-09-26
华金证券-长江能科-920158-新股覆盖研究-250925,本周三（9月24日）有一只北交所新股“长江能科”申购，发行价格为5.33元/股、发行市盈率为15.48倍（每股收益按照2024年度经会计师事务所依据中国会计准则审计的扣除非经常...,,2025-09-25
华金证券-禾元生物-688765-新股覆盖研究-250924,"下下周四（10月9日）有一家科创板上市公司“禾元生物”询价。
　　禾元生物（688765）：公司利用水稻胚乳细胞生物反应器高效重组蛋白表达平台(OryzHiExp)和重组蛋白纯...",,2025-09-25
华鑫证券-生益科技-600183-公司事件点评报告：高频高速覆铜板领军企业，受益于终端AI服务器旺盛需求-250925,"事件
　　公司发布2025年半年报：2025年上半年公司实现营业收入126.80亿元，同比增长31.68%；实现归母净利润14.26亿元，同比增长52.98%；实现扣非归母净利...",买入（首次）,2025-09-25
国金证券-恩华药业-002262-自研新药报产迎破局，创新步入收获期-250922,"投资逻辑
　　精麻龙头再起航，高壁垒产品助增长。(1)历久弥新，公司历年总营收及归母净利润均保持稳健增长，过去十年（2014A-2024A）公司总营收GAGR约为8.6%,归母...",买入（首次）,2025-09-25
华安证券-思瑞浦-688536-平台化战略取得成效，信号链与电源管理双攀升-250924,"事件
　　公司2025年第二季度实现营业收入5亿元，同比增加72%，环比增加25%；归母净利润5012万元，环比增加222%；扣非净利3595万元，环比增加1981%。
　　公...",增持,2025-09-25
中航证券-协鑫能科-002015-能源服务快速放量，新能源RWA打造新增长引擎-250922,"报告摘要
　　◆事件：公司发布2025年半年报，2025年上半年公司实现营业收入54.22亿元，同比增长15.29%；归母净利润5.19亿元，同比增长26.42%；扣非归母净利...",买入,2025-09-25
中航证券-四川九洲-000801-2025年中报点评：军民空管装备领军企业，积极布局低空经济新赛道-250919,"报告摘要
　　◆事件：公司8月27日公告，2025H1实现营收（18.54亿元，+5.53%)，归母净利润(0.73亿元，+7.85%)，毛利率(20.73%，-0.90pct...",买入,2025-09-25
天风证券-菲菱科思-301191-季度营收拐点或现，期待CT+IT+高端PCBA多元布局带来增长动能-250925,"事件：
　　菲菱科思披露2025年半年报，25H1实现营收7.22亿元，同比下降12.39%；实现归母净利润2188万元，同比下降71.32%。
　　Q2营收拐点出现：
　　公...",增持,2025-09-25
东方证券-春立医疗-688236-2025年中报点评：集采影响出清，业绩拐点已至-250925,"核心观点
　　走出集采影响，迎来业绩拐点。2025H1，公司实现营收4.9亿元（同比28.3%），归母净利润1.1亿元（同比44.9%），系25H1公司稳定供应集采产品，销量持...",买入,2025-09-25
东方证券-一心堂-002727-2025年中报点评：业绩承压，推进多元化改革-250925,"核心观点
　　门店总数小幅下降，业绩承压。25H1公司实现收入89.1亿元，同比-4.2%，其中零售业务实现收入65.2亿元（同比-2.9%），小幅下降；批发业务实现收入21....",买入,2025-09-25
华鑫证券-广合科技-001389-公司事件点评报告：深耕服务器用PCB，有望受益于下游AI算力高景气度-250925,"事件
　　公司发布2025年半年报：2025年上半年公司实现营业收入24.25亿元，同比增长42.17%；实现归母净利润4.92亿元，同比增长53.91%；实现扣非归母净利润4...",买入（首次）,2025-09-25
华鑫证券-仕佳光子-688313-公司动态研究报告：净利润显著高增，有源、无源产品多场景协同发展-250925,"▌净利润显著高增，三大类产品受益于数通需求
　　2025年上半年公司实现营业收入9.93亿元，同比增长121.12%；实现归母净利润2.17亿元，同比增长1712.00%；实现...",买入（首次）,2025-09-25
中原证券-博威合金-601137-公司点评报告：铜合金业务量利双增，美国光伏产能建设稳步推进-250925,事件：公司公布2025年半年度报告，2025年上半年公司实现营业收入102.21亿元，同比增长15.21%。实现归属母公司股东的净利润6.76亿元，同比增长6.05%，扣非后的...,增持（首次）,2025-09-25
华西证券-三元股份-600429-Q2收入降幅收窄，盈利能力提升-250925,"事件概述
　　公司25H1实现收入33.3亿元，同比-13.8%，归母净利润1.8亿元，同比+43.3%，扣非归母净利润1.7亿元，同比+66.2%；其中25Q2实现收入16....",增持,2025-09-25
开源证券-道通科技-688208-公司信息更新报告：斩获北美双冠，出海前景可期-250925,"数字维修全球领导者，维持“买入”评级
　　公司为数字维修领域全球领导者，数智能源业务已成为高速增长的第二发展曲线，AI+机器人空地一体集群智慧解决方案业务有望打造成为公司第三发...",买入,2025-09-25
开源证券-前沿生物-688221-公司首次覆盖报告：前瞻布局小核酸打开成长空间，HIV用药稳增长-250925,"前瞻布局小核酸技术，深化创新引领长期发展
　　前沿生物2013年成立，2020年成功于上交所上市。其核心自主研发的国家1.1类抗艾滋病（HIV）新药艾可宁（艾博韦泰）于2018...",买入（首次）,2025-09-25
华西证券-福晶科技-002222-三大业务稳健发展，至期光子打造长期增长新动力-250925,"深耕精密光学三十余年，产品矩阵持续丰富。
　　福晶科技于1990年由中国科学院福建物质结构研究所出资成立，2008年于深交所上市。福晶科技以“光电行业发展的有力推动者”为公司使...",买入（首次）,2025-09-25
国信证券-奥普特-688686-上半年净利润增长28.80%，全面覆盖人形机器人视觉部件-250925,"核心观点
　　2025年上半年营业收入同比增长30.68%，归母净利润同比增长28.80%。公司发布2025年中报，2025年上半年实现营收6.83亿元，同比增长30.68%；...",优于大市,2025-09-25
华安证券-永新光学-603297-25H1业绩符合预期，高端显微镜释放成长动能-250925,"主要观点：
　　事件：永新光学发布2025中报
　　公司2025年上半年实现营业收入4.4亿元，同比增长3.0%；实现归母净利润1.1亿元，同比增长8.8%；实现毛利率40.3...",增持,2025-09-25
国信证券-汇成真空-301392-上半年收入利润承压，半导体设备研发进展顺利-250925,2025年上半年营业收入同比下滑9.71%，归母净利润同比下滑27.82%。2025年上半年公司实现营收2.63亿元，同比下滑9.71%；归母净利润0.43亿元，同比下滑27....,优于大市,2025-09-25
华安证券-三环集团-300408-MLCC基本盘稳固，SOFC打造增长新引擎-250925,"事件：公司发布2025年中报
　　公司2025年上半年实现营业收入41.5亿元，同比增长21.0%；实现归母净利润12.4亿元，同比增长20.6%；实现毛利率42.0%，同比增...",买入,2025-09-25
天风证券-闻泰科技-600745-战略调整产品集成业务，聚集高毛利高壁垒半导体业务-250925,事件：2025年8月30日，闻泰科技发布2025年半年度报告。据报告披露，闻泰科技在2025上半年实现营业收入253.41亿元，同比降低24.56%；实现归属于母公司的净利润4...,增持,2025-09-25
天风证券-麦加芯彩-603062-取得中国船级社认可证书，船舶涂料业务持续推进-250925,"事件：
　　9月23日晚，公司发布《关于船舶涂料认证工作进展情况的自愿性公告》，公告披露：近日，公司已取得中国船级社（CCS）认可证书，具体包括船体防锈漆、船体防污漆、船舶压载...",买入,2025-09-25
华安证券-南芯科技-688484-智慧能源快速增长，电源管理业务稳步扩张-250924,"事件
　　公司2025年第二季度实现营业收入8亿元，同比增加21%，环比增加15%；归母净利润5917万元，同比减少43%，环比减少7%；扣非净利4116万元，同比减少61%，...",增持,2025-09-25
华安证券-中微公司-688012-核心设备持续高增，研发驱动成效显著-250924,"事件
　　公司2025年第二季度实现营业收入28亿元，同比增加51%，环比增加28%；归母净利润4亿元，同比增加47%，环比增加25%；扣非净利2亿元，同比增加9%，环比减少1...",买入,2025-09-25
华安证券-圣邦股份-300661-泛工业需求回暖，持续丰富产品矩阵-250924,"事件
　　公司2025年第二季度实现营业收入10亿元，同比增加21%，环比增加30%；归母净利润1亿元，同比增加14%，环比增加136%；扣非净利1亿元，同比减少7%，环比增加...",买入,2025-09-25
光大证券-格力电器-000651-动态跟踪报告：股息率超7%彰显价值底蕴-250925,事件：公司于9月2日晚间公告5%以上股东京海互联，基于对公司未来发展前景的信心和对公司价值的认可，共增持20.99亿元并已完成增持计划，增持后京海互联持股占公司总股本的7.83...,买入,2025-09-25
华安证券-北方华创-002371-加快新品研发整合，平台优势不断增强-250924,"事件
　　公司2025年第二季度实现营业收入79亿元，同比增加22%，环比减少3%；归母净利润16亿元，同比减少1%，环比增加3%；扣非净利16亿元，同比增加3%，环比增加3%...",买入,2025-09-25
华鑫证券-华锐精密-688059-公司动态研究报告：高端刀具国产替代加速，研发突破打开成长空间-250925,"投资要点
　　▌高端刀具国产替代领军，核心技术实力强劲
　　切削刀具是机械制造的基础环节，占机械加工工作量约90%，在汽车、模具、通用机械、能源装备、轨道交通及航空航天等领域不...",买入（首次）,2025-09-25
华鑫证券-雷赛智能-002979-公司动态研究报告：技术突破与战略协同并举，智能化浪潮中实现持续增长-250925,"投资要点
　　▌自动化行业迎结构性机遇，智能化与国产替代驱动增长
　　自动化行业正面临智能化、高精度、绿色化的转型趋势，工业自动化生产线及机器人成为核心增长点。据睿工业数据，2...",买入（首次）,2025-09-25
西南证券-东宏股份-603856-“双线”战略驱动强劲，智慧管网全链布局-250923,事件：公司发布2025年半年度报告，2025H1公司实现营业总收入10.61亿元，同比-32.78%，实现归母净利润1.02亿元，同比-32.31%；2025年单二季度实现营业...,买入（首次）,2025-09-25
民生证券-博通股份-600455-首次覆盖报告：华丽蜕变“高教第一股”，城市学院未来可期-250925,华丽蜕变“高校第一股”。上市之初，博通股份主要从事应用软件、行业解决方案的研发、销售等业务，2005年11月公司联合西安交大合作创办城市学院，城市学院发展迅速，目前在校生约11...,谨慎推荐（首次）,2025-09-25
华安证券-富创精密-688409-技术与市场双向突破，稳健布局未来-250924,"事件
　　公司2025年第二季度实现营业收入10亿元，同比增加20%，环比增加26%；归母净利润3443万元，同比减少44%，环比增加255%；扣非净利2681万元，同比减少5...",增持,2025-09-25
东莞证券-恒瑞医药-600276-事件点评：出海步伐不断加速-250925,"投资要点：
　　事件：9月24日，公司发布公告，公司与GlenmarkSpecialty S.A.（以下简称“Glenmark Specialty”）达成协议，将公司具有自主知...",买入,2025-09-25
东方证券-微电生理-688351-2025年中报点评：业绩符合预期，海外市场加速拓展-250925,事件：公司公布2025年中报，报告期内实现营收2.2亿元，同比12.8%，主要得益于国内外市场均衡布局和压力导管快速放量。2025H1，公司实现归母净利润0.33亿元，同比92...,增持,2025-09-25
华安证券-华大智造-688114-2025Q2业绩季度环比改善，装机量快速提升-250925,"事件：
　　公司发布2025年中期报告，2025年上半年实现营业收入11.14亿元（yoy-7.90%），归母净利润-1.04亿元，扣非归母净利润-2.03亿元。
　　其中20...",买入,2025-09-25
中邮证券-南芯科技-688484-车规新品发布-250925,"事件
　　公司推出全新ASIL-D功能安全等级的车规级SBCSC6259XQ，可应用于12V和24V系统，单芯片集成多达7路电源。
　　投资要点
　　车规新品发布，助力汽车智能...",买入,2025-09-25
天风证券-同仁堂-600085-收入表现稳健，毛利率有望逐步修复-250925,"事件
　　2025H1，公司实现营业收入97.69亿元，同比增长0.06%；归母净利润9.45亿元，同比-7.39%；2025Q2单季度实现营业收入44.93亿元，同比-0.0...",买入,2025-09-25
东吴证券-联合动力-301656-新能源汽车电驱动龙头，技术&产品&客户构筑护城河-250924,"投资要点
　　新能源车电驱动龙头，厚积薄发持续高增。联合动力前身为汇川技术汽车电子事业部，2016年独立运营后成长为电动车电驱系统平台型龙头，业务覆盖电驱系统与电源系统，并实现...",,2025-09-25
国信证券-丽珠集团-000513-创新转型成果初见，在研管线值得期待-250924,2025年上半年业绩逐步企稳，盈利能力持续提升。2025年上半年公司实现营收62.72亿元（-0.2%），归母净利润12.81亿元（+9.4%），扣非归母净利润12.58亿元（...,优于大市（首次）,2025-09-24
太平洋证券-保利发展-600048-2025年中报点评：营收业绩短期承压，融资渠道畅通-250924,"事件：
　　公司发布2025年中报，2025年上半年公司实现营业收入1168.57亿元，同比下降16.08%，归母净利润27.11亿元，同比下降63.47%。
　　要点：
　　...",买入,2025-09-24
华鑫证券-宏华数科-688789-公司动态研究报告：业绩稳健增长，研发与全球扩张双轮驱动-250924,"投资要点
　　▌业绩稳健增长，主营业务驱动营收与利润双提升
　　2025年上半年，宏华数科实现营业收入10.38亿元，同比增长27.16%；归属于上市公司股东的净利润达2.51...",买入（首次）,2025-09-24
华鑫证券-炬光科技-688167-公司事件点评报告：Q2利润实现扭亏为盈，光通信、消费电子双成长赛道打开新空间-250924,"事件
　　炬光科技发布2025年半年度报告：2025年上半年实现营业收入3.93亿元，同比增长26.20%；实现归母净利润-0.25亿元，同比减亏；实现扣非后归母净利润-0.2...",买入,2025-09-24
华鑫证券-长春高新-000661-公司事件点评报告：合作引入脱敏管线，自主研发布局肿瘤方向-250924,"事件
　　长春高新发布公告：控股子公司长春金赛药业有限责任公司与丹麦ALK-Abelló A/S公司达成变应原特异性免疫治疗（AIT）产品合作。
　　投资要点
　　▌合作拓展脱...",买入,2025-09-24
华鑫证券-拓斯达-300607-公司动态研究报告：核心技术突破驱动业绩增长，新兴市场拓展打造新增长极-250924,"投资要点
　　▌行业政策利好，高端制造需求持续释放
　　公司所处的工业机器人、数控机床及注塑机行业属于国家战略性新兴产业，受益于“智能制造装备产业”政策支持及制造业转型升级趋势...",买入（首次）,2025-09-24
太平洋证券-蜂助手-301382-身处智能化蓝海，不断打开成长空间-250923,"国内知名的数字虚拟商品运营服务商,拓展物联网+云终端领域。蜂助手成立于2012年，是一家互联网数字化虚拟商品综合服务提供商，主要为移动互联网相关场景客户提供移动互联网数字化虚拟...",买入,2025-09-24
天风证券-长春高新-000661-与ALK合作，有望开启中国脱敏新时代-250924,"事件：
　　2025年9月17日，长春金赛药业有限责任公司（以下简称“金赛药业”）与全球最大的脱敏治疗药企ALK-Abelló A/S公司（以下简称“ALK”）签署合作协议，双...",买入,2025-09-24
中邮证券-艾为电子-688798-AW86501BDC新品发布，助力CGM新未来-250924,"投资要点
　　AW86501BDC新品发布，助力CGM新未来。公司以核心产品HyperHall？构建磁传感器产品全品类布局，细分为三大产品系列：S系列（聚焦稳定可靠）；R系列（...",买入,2025-09-24
华安证券-科沃斯-603486-科沃斯投资探讨——如何看待科沃斯未来潜力空间-250923,"公司2023年业绩触底，2024-25H1已迎经营拐点，如何看待未来潜力空间？把握①产品周期&全球化/②平台化/③产业链三重预期差。
　　空间之一：全球化空间
　　行业步入“活...",,2025-09-24
西南证券-长安汽车-000625-新能源放量，全球化与智能化打开新空间-250924,"业绩总结：公司2025年上半年实现营业收入726.9亿元，同比-5.3%；归母净利润22.9亿元，同比-19.1%。
　　经营分析：25H1，公司营收小幅下滑主要受行业竞争加剧...",买入（首次）,2025-09-24
山西证券-福莱特-601865-光伏玻璃供需格局改善，公司盈利能力有望修复-250924,"事件描述
　　公司发布2025年半年报，2025年上半年实现营收77.4亿元，同比- 27.7%；实现归母净利润2.61亿元，同比-82.6%。Q2单季度实现营业收入36.6亿...",买入-A,2025-09-24
